epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random_rescue_20,13.745,0.905,0.575,0.36,0.11463812,0.07,0.062657565,0.80666506,0.845,-0.015490296,-0.004042339,0.2557143,0.74428576,0.4284938,0.22895409,0.5694413,44.875
5,random_rescue_5,4.655,0.905,0.575,0.36,0.09684413,0.065,0.05549819,0.8138244,0.86,0.0023036925,0.0031170284,0.26224488,0.7377551,0.41637003,0.22895409,0.5796792,44.875
5,student,0.0,0.905,0.575,0.36,0.09914783,0.075,0.058615223,0.8107074,0.84,0.0,0.0,0.26214284,0.7378571,0.41677436,0.22895409,0.58002627,44.875
10,foreground_rescue_10,8.1,0.905,0.565,0.36,0.051622257,0.03,0.009416496,0.8599061,0.915,0.047088552,0.041826185,0.33357143,0.6664286,0.21185398,0.22895409,0.7427415,44.875
10,foreground_rescue_20,13.445,0.905,0.565,0.36,0.04408491,0.025,-0.0028878092,0.8722104,0.92,0.0546259,0.05413049,0.38811225,0.61188775,0.102363855,0.22895409,0.8363912,44.875
10,foreground_rescue_5,4.385,0.905,0.565,0.36,0.06571927,0.035,0.02544502,0.84387755,0.88,0.03299154,0.025797663,0.29566327,0.7043367,0.30823493,0.22895409,0.6638446,44.875
10,random,0.0,0.905,0.565,0.36,0.05032505,0.045,0.029194003,0.84012854,0.9,0.048385758,0.02204868,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
10,random_rescue_10,8.1,0.905,0.565,0.36,0.09465374,0.06,0.03916078,0.8301618,0.875,0.0040570674,0.012081904,0.2514796,0.74852043,0.43392476,0.22895409,0.5627932,44.875
10,random_rescue_20,13.445,0.905,0.565,0.36,0.08689881,0.06,0.0415868,0.82773584,0.875,0.011811994,0.009655884,0.25535715,0.74464285,0.42560455,0.22895409,0.57071644,44.875
10,random_rescue_5,4.385,0.905,0.565,0.36,0.10241983,0.05,0.044194974,0.82512766,0.875,-0.0037090285,0.00704771,0.24928571,0.75071424,0.43916306,0.22895409,0.55860376,44.875
10,student,0.0,0.905,0.565,0.36,0.09871081,0.075,0.051242687,0.8180799,0.86,0.0,0.0,0.25091836,0.7490817,0.4359621,0.22895409,0.5621486,44.875
20,foreground_rescue_10,8.35,0.905,0.555,0.375,0.078002386,0.055,0.02291903,0.8464036,0.88,0.05732652,0.04387558,0.3339796,0.66602045,0.21170132,0.22895409,0.742245,44.875
20,foreground_rescue_20,13.81,0.905,0.555,0.375,0.05443457,0.04,0.0074620987,0.8618605,0.905,0.080894336,0.059332512,0.38969386,0.61030614,0.09905335,0.22895409,0.8371144,44.875
20,foreground_rescue_5,4.58,0.905,0.555,0.375,0.07020796,0.045,0.022435948,0.8468867,0.89,0.06512095,0.044358663,0.2955102,0.7044898,0.30530477,0.22895409,0.6650097,44.875
20,random,0.0,0.905,0.555,0.375,0.05032505,0.045,0.029194003,0.84012854,0.9,0.08500386,0.037600607,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
20,random_rescue_10,8.35,0.905,0.555,0.375,0.13162935,0.085,0.05648066,0.81284195,0.85,0.0036995537,0.010313952,0.24882652,0.7511735,0.43558267,0.22895409,0.56063515,44.875
20,random_rescue_20,13.81,0.905,0.555,0.375,0.09819923,0.045,0.04522969,0.82409286,0.87,0.03712967,0.021564925,0.2502041,0.7497959,0.43375617,0.22895409,0.5625293,44.875
20,random_rescue_5,4.58,0.905,0.555,0.375,0.12743641,0.08,0.06145716,0.80786544,0.845,0.007892503,0.0053374516,0.24887754,0.7511224,0.43630216,0.22895409,0.55796176,44.875
20,student,0.0,0.905,0.555,0.375,0.13532892,0.085,0.06679461,0.802528,0.84,0.0,0.0,0.2487755,0.7512245,0.4352694,0.22895409,0.5601824,44.875
40,foreground_rescue_10,8.13,0.905,0.575,0.35,0.068988584,0.05,0.0052203154,0.86410224,0.915,0.06083882,0.059453033,0.34484696,0.65515304,0.19130306,0.22895409,0.76236093,44.875
40,foreground_rescue_20,13.175,0.905,0.575,0.35,0.091018505,0.06,0.0015911753,0.8677314,0.925,0.038808893,0.06308217,0.3963265,0.60367346,0.089575045,0.22895409,0.8475323,44.875
40,foreground_rescue_5,4.435,0.905,0.575,0.35,0.09056487,0.06,0.024313876,0.8450087,0.895,0.039262522,0.040359475,0.30714285,0.69285715,0.28624484,0.22895409,0.68392664,44.875
40,random,0.0,0.905,0.575,0.35,0.05032505,0.045,0.029194003,0.84012854,0.9,0.07950235,0.03547935,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
40,random_rescue_10,8.13,0.905,0.575,0.35,0.08470277,0.06,0.05042465,0.81889796,0.865,0.045124628,0.014248698,0.25908163,0.74091834,0.41836607,0.22895409,0.5786949,44.875
40,random_rescue_20,13.175,0.905,0.575,0.35,0.09499574,0.07,0.051013872,0.8183087,0.855,0.03483166,0.013659482,0.25974488,0.7402551,0.4151334,0.22895409,0.5828741,44.875
40,random_rescue_5,4.435,0.905,0.575,0.35,0.12395981,0.065,0.062989876,0.8063327,0.86,0.0058675916,0.0016834766,0.2605102,0.7394898,0.41679272,0.22895409,0.5797775,44.875
40,student,0.0,0.905,0.575,0.35,0.1298274,0.075,0.06467335,0.8046492,0.86,0.0,0.0,0.26188776,0.7381123,0.41311458,0.22895409,0.5847402,44.875
60,foreground_rescue_10,8.365,0.905,0.585,0.335,0.066301346,0.04,0.00017114767,0.8691515,0.915,0.04066282,0.050645914,0.35193878,0.6480612,0.17561236,0.22895409,0.77241915,44.875
60,foreground_rescue_20,13.4,0.905,0.585,0.335,0.08581319,0.06,-0.0026966357,0.8720192,0.915,0.021150982,0.053513695,0.40331632,0.5966837,0.07782405,0.22895409,0.85436463,44.875
60,foreground_rescue_5,4.625,0.905,0.585,0.335,0.08633664,0.06,0.028012753,0.8413098,0.885,0.02062753,0.022804309,0.3137755,0.6862245,0.26930258,0.22895409,0.6952744,44.875
60,random,0.0,0.905,0.585,0.335,0.05032505,0.045,0.029194003,0.84012854,0.9,0.05663912,0.021623058,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
60,random_rescue_10,8.365,0.905,0.585,0.335,0.12598282,0.08,0.049797937,0.8195247,0.855,-0.019018656,0.0010191263,0.265,0.735,0.40494964,0.22895409,0.58832544,44.875
60,random_rescue_20,13.4,0.905,0.585,0.335,0.0934142,0.065,0.045566306,0.8237563,0.87,0.013549965,0.0052507515,0.2637245,0.7362755,0.40745476,0.22895409,0.5848672,44.875
60,random_rescue_5,4.625,0.905,0.585,0.335,0.09007569,0.065,0.053647682,0.8156749,0.85,0.016888484,-0.0028306183,0.26469386,0.7353061,0.40614206,0.22895409,0.58655757,44.875
60,student,0.0,0.905,0.585,0.335,0.10696417,0.075,0.05081706,0.8185055,0.86,0.0,0.0,0.26658162,0.73341835,0.40304074,0.22895409,0.59021497,44.875
80,foreground_rescue_10,8.43,0.905,0.56,0.36,0.062843926,0.045,0.011842113,0.85748047,0.91,0.05452447,0.04667623,0.34617347,0.65382653,0.18420294,0.22895409,0.7640642,44.875
80,foreground_rescue_20,13.575,0.905,0.56,0.36,0.05181108,0.035,-0.0025582842,0.8718809,0.92,0.065557316,0.061076626,0.39867347,0.6013265,0.08360622,0.22895409,0.84994537,44.875
80,foreground_rescue_5,4.645,0.905,0.56,0.36,0.06673891,0.055,0.024346156,0.8449764,0.89,0.05062948,0.034172185,0.30755103,0.692449,0.27874678,0.22895409,0.68691313,44.875
80,random,0.0,0.905,0.56,0.36,0.05032505,0.045,0.029194003,0.84012854,0.9,0.06704334,0.029324338,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
80,random_rescue_10,8.43,0.905,0.56,0.36,0.09008476,0.075,0.04614232,0.82318026,0.87,0.027283631,0.0123760225,0.25642857,0.7435714,0.42106754,0.22895409,0.573209,44.875
80,random_rescue_20,13.575,0.905,0.56,0.36,0.11296051,0.075,0.050567538,0.81875503,0.86,0.004407879,0.007950807,0.2582143,0.74178576,0.4175523,0.22895409,0.57486343,44.875
80,random_rescue_5,4.645,0.905,0.56,0.36,0.10542743,0.065,0.05508993,0.81423265,0.85,0.011940962,0.0034284163,0.2572959,0.7427041,0.42063206,0.22895409,0.5739718,44.875
80,student,0.0,0.905,0.56,0.36,0.11736839,0.07,0.058518343,0.8108042,0.855,0.0,0.0,0.26015306,0.73984694,0.41263318,0.22895409,0.58086973,44.875
100,foreground_rescue_10,8.49,0.905,0.57,0.355,0.05100839,0.045,0.008903915,0.8604187,0.9,0.050744534,0.044699375,0.34158164,0.65841836,0.19371317,0.22895409,0.7545076,44.875
100,foreground_rescue_20,13.685,0.905,0.57,0.355,0.0608965,0.045,-0.006185526,0.8755081,0.93,0.040856417,0.059788812,0.39459184,0.6054082,0.09144959,0.22895409,0.8413331,44.875
100,foreground_rescue_5,4.66,0.905,0.57,0.355,0.058324333,0.04,0.020945888,0.8483767,0.895,0.043428592,0.0326574,0.3025,0.6975,0.29139277,0.22895409,0.6756399,44.875
100,random,0.0,0.905,0.57,0.355,0.05032505,0.045,0.029194003,0.84012854,0.9,0.051427875,0.024409285,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
100,random_rescue_10,8.49,0.905,0.57,0.355,0.11473992,0.085,0.057622503,0.81170005,0.85,-0.012986992,-0.00401922,0.25341836,0.7465817,0.42608625,0.22895409,0.5679853,44.875
100,random_rescue_20,13.685,0.905,0.57,0.355,0.090159036,0.055,0.049816933,0.8195057,0.86,0.011593888,0.0037863534,0.2565306,0.7434694,0.42505592,0.22895409,0.5697296,44.875
100,random_rescue_5,4.66,0.905,0.57,0.355,0.096529014,0.06,0.049671825,0.8196507,0.865,0.0052239047,0.0039314614,0.2530612,0.74693877,0.43001458,0.22895409,0.56500864,44.875
100,student,0.0,0.905,0.57,0.355,0.10175292,0.065,0.053603288,0.8157193,0.86,0.0,0.0,0.25494897,0.745051,0.4249904,0.22895409,0.56992704,44.875
