epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
40,0.23953016057508436,0.7765984224816502,0.5518367346938775,0.235,0.765,0.46542308,0.22364795,0.53053236,43.835
41,0.3233432013961383,0.8567240066185947,0.5833163265306123,0.23857144,0.7614286,0.45572197,0.22364795,0.53764683,43.835
42,0.2723231297214793,0.8918788649424877,0.56,0.24530613,0.7546939,0.44300145,0.22364795,0.55021477,43.835
43,0.3913704547808971,0.8098550342057499,0.6256632653061225,0.22469386,0.7753061,0.4873763,0.22364795,0.51157284,43.835
44,0.5383793479906606,0.824699527448621,0.6879081632653061,0.22,0.78,0.4952372,0.22364795,0.500866,43.835
45,0.36569692164253437,0.7807888659563786,0.5996428571428571,0.23362246,0.76637757,0.4680725,0.22364795,0.5268256,43.835
46,0.4629708181593606,0.831065097339209,0.6586734693877552,0.20994897,0.79005104,0.5158531,0.22364795,0.48144683,43.835
47,0.40420633295848374,0.8178848239984086,0.6199489795918367,0.2272449,0.77275515,0.48315188,0.22364795,0.515324,43.835
48,0.4938040243139543,0.8541123098824778,0.6650510204081632,0.22484693,0.77515304,0.48983774,0.22364795,0.5062762,43.835
49,0.5501081050928767,0.9256723414261652,0.6937244897959184,0.2227551,0.77724487,0.4907188,0.22364795,0.5057936,43.835
50,0.4011111259911857,0.8728348735764581,0.6211734693877551,0.235,0.765,0.46456796,0.22364795,0.5291902,43.835
51,0.45203138920542835,0.9013200151249611,0.6409183673469387,0.22908163,0.77091837,0.47350648,0.22364795,0.5208531,43.835
52,0.40867754145781704,0.8744061073082102,0.6226530612244898,0.23724489,0.76275516,0.46416605,0.22364795,0.531992,43.835
53,0.5578209245431871,0.8299561555196072,0.6862244897959183,0.22632653,0.7736735,0.48172164,0.22364795,0.5135659,43.835
54,0.639419176182773,0.8569481787248284,0.7424489795918368,0.21632652,0.78367347,0.4994747,0.22364795,0.49857834,43.835
55,0.6523579118488473,0.9118860139135702,0.7463265306122449,0.21831633,0.7816837,0.5026395,0.22364795,0.49610946,43.835
56,0.6176665861261252,0.8445453843935183,0.7164285714285714,0.23,0.77,0.4670536,0.22364795,0.5280654,43.835
57,0.6606845858999594,0.7773417689640688,0.7586734693877552,0.22117348,0.77882653,0.49129477,0.22364795,0.50512826,43.835
58,0.6878301103079703,0.853322133311313,0.7617857142857143,0.22964287,0.77035713,0.4710587,0.22364795,0.5241846,43.835
59,0.6924572831084796,0.9089382076285285,0.7596428571428571,0.23020409,0.7697959,0.46748477,0.22364795,0.52896965,43.835
60,0.7704413731047386,0.8259799201335365,0.8139795918367346,0.21693878,0.7830612,0.49462253,0.22364795,0.50372773,43.835
61,0.7205695017579948,0.7779293000320376,0.7846938775510205,0.22704083,0.77295923,0.4839597,0.22364795,0.5131707,43.835
62,0.7493638737909569,0.8630928446383563,0.7841836734693878,0.23326531,0.7667347,0.46285844,0.22364795,0.53460824,43.835
63,0.7647405399304352,0.901206726836917,0.8,0.23510204,0.76489794,0.45896998,0.22364795,0.5350711,43.835
64,0.7727865609283657,0.9526591250314997,0.8116836734693877,0.23382652,0.7661735,0.4665037,0.22364795,0.5276049,43.835
65,0.8433826152093011,0.9047524981985995,0.8529591836734695,0.22112246,0.77887756,0.49618602,0.22364795,0.49978435,43.835
66,0.8371417733825275,0.8783276621855302,0.8483163265306122,0.22244897,0.77755105,0.4865524,0.22364795,0.5125647,43.835
67,0.8497738681976643,0.9395502911255756,0.8580612244897959,0.22632654,0.7736735,0.4735905,0.22364795,0.5225741,43.835
68,0.8054189623491446,0.8737256395989008,0.8185204081632653,0.23607144,0.7639286,0.45236865,0.22364795,0.5419578,43.835
69,0.812126138546008,0.9227070217421129,0.8243877551020408,0.22668368,0.7733163,0.47477806,0.22364795,0.5214458,43.835
70,0.8578287231939714,0.9001132581032654,0.859642857142857,0.2329592,0.7670408,0.4618964,0.22364795,0.53269994,43.835
71,0.8746673552668615,0.8894398385468429,0.8808163265306121,0.22969387,0.7703061,0.4758096,0.22364795,0.5197893,43.835
72,0.8964817633418068,0.927444439335874,0.885765306122449,0.22056122,0.7794388,0.49096718,0.22364795,0.5054207,43.835
73,0.8957008980866848,0.9501449609129087,0.8866326530612245,0.22602041,0.77397954,0.48050225,0.22364795,0.51539254,43.835
74,0.907894841285599,0.9407497489427551,0.9004591836734694,0.22045918,0.7795408,0.49364373,0.22364795,0.5046388,43.835
75,0.929704420307756,0.9589431802693857,0.9166836734693878,0.22530612,0.7746939,0.4800559,0.22364795,0.51770186,43.835
76,0.9155887767055281,0.9661987823633944,0.9038775510204081,0.22397959,0.7760204,0.48382682,0.22364795,0.51358366,43.835
77,0.9581027861931632,0.9202206450640118,0.9331632653061225,0.2227551,0.77724487,0.4808844,0.22364795,0.51532614,43.835
78,0.9504331694411462,0.9634490968424078,0.9255102040816326,0.21994898,0.78005105,0.4885099,0.22364795,0.5094725,43.835
79,0.9615610133159082,0.9569121835379995,0.9388265306122449,0.2214796,0.7785204,0.48892525,0.22364795,0.5093511,43.835
80,0.9728034250013945,0.9703127764186502,0.9487244897959184,0.22290817,0.7770918,0.48830032,0.22364795,0.50877595,43.835
81,0.9617300639896724,0.9579562272390408,0.9424489795918367,0.22260204,0.77739793,0.48937684,0.22364795,0.50681025,43.835
82,0.9567435271737971,0.940951493657648,0.9328571428571429,0.22602041,0.77397954,0.48006925,0.22364795,0.51723677,43.835
83,0.9693855716437296,0.9595096701133871,0.9492346938775511,0.2232653,0.7767347,0.4860881,0.22364795,0.50971156,43.835
84,0.9750108854162517,0.9897079983106088,0.9536734693877551,0.22438776,0.77561224,0.4843066,0.22364795,0.511255,43.835
85,0.9802888540031397,0.9647846504474495,0.9589285714285714,0.22418368,0.7758163,0.47939068,0.22364795,0.5174263,43.835
86,0.9851922877702428,0.9698823801289356,0.965561224489796,0.22183675,0.7781633,0.4907412,0.22364795,0.5062844,43.835
87,0.982170803815474,0.9864094542151105,0.9612244897959183,0.22535715,0.7746429,0.47993022,0.22364795,0.5166503,43.835
88,0.9850297635649339,0.985499493979552,0.9648979591836735,0.2232653,0.7767347,0.4853777,0.22364795,0.51192456,43.835
89,0.99410721258437,0.9883717297930495,0.9769897959183673,0.22459185,0.77540815,0.48127082,0.22364795,0.51577014,43.835
90,0.9944070536040438,0.9953928730793895,0.9804081632653062,0.22408164,0.77591836,0.48341715,0.22364795,0.5135711,43.835
91,0.9921018814398075,0.9963529811286966,0.9773979591836734,0.22428572,0.7757143,0.48498595,0.22364795,0.51218504,43.835
92,0.992152419722825,0.9935097219611749,0.9798469387755102,0.22607143,0.7739286,0.47937855,0.22364795,0.51741993,43.835
93,0.9950883762574673,0.9938588302405507,0.9807653061224489,0.22489795,0.775102,0.48345214,0.22364795,0.5139746,43.835
94,0.996015547179434,0.9952625150260672,0.9818877551020408,0.22408164,0.77591836,0.48348713,0.22364795,0.51326674,43.835
95,0.9934736590458129,0.9941131652973567,0.9783673469387755,0.22352041,0.77647954,0.4869703,0.22364795,0.5102015,43.835
96,0.9943828383364278,0.9976588784674354,0.9819897959183673,0.22443879,0.7755612,0.48354703,0.22364795,0.51368403,43.835
97,0.9947019758649159,0.9976255747510412,0.984642857142857,0.22367348,0.77632654,0.48618728,0.22364795,0.5112236,43.835
98,0.9976023575760099,0.9986012200251888,0.9895408163265306,0.22362246,0.77637756,0.48464614,0.22364795,0.5125611,43.835
99,0.9982956016057402,0.9989401780229281,0.9898979591836735,0.22382653,0.7761735,0.48423955,0.22364795,0.5125486,43.835
100,1.0,0.9982956016057402,1.0,0.22352041,0.77647954,0.4839304,0.22364795,0.5129249,43.835
