sample_id,group,epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
30,2,0,0.3288622907187084,,0.673469387755102,0.1122449,0.8877551,0.75,0.2244898,0.26402053,44
65,3,0,0.2856648789933779,,0.6122448979591837,0.20408164,0.79591835,0.5833334,0.24489796,0.39597484,48
123,2,0,0.0736590458127804,,0.5510204081632653,0.10204082,0.8979592,0.6153846,0.13265306,0.40557122,26
126,2,0,0.1429432061774339,,0.5510204081632653,0.05102041,0.9489796,0.5454545,0.05612245,0.5649892,11
152,2,0,-0.20892986636278876,,0.40816326530612246,0.19387755,0.8061224,0.5681818,0.2244898,0.40740547,44
159,3,0,-0.05418164141876977,,0.5918367346938775,0.3265306,0.6734694,0.38461536,0.26530612,0.57460123,52
171,3,0,-0.5581222258524652,,0.2755102040816326,0.071428575,0.9285714,0.46153843,0.06632653,0.51190716,13
176,3,0,0.10348795511957223,,0.5102040816326531,0.2244898,0.7755102,0.5510204,0.25,0.41692117,49
241,2,0,0.27062611065511716,,0.6326530612244898,0.5,0.5,0.58823526,0.60714287,0.41565904,119
253,3,0,0.023659444254078045,,0.5408163265306123,0.46938777,0.53061223,0.47126436,0.44387755,0.5199886,87
315,2,0,0.28085648941341473,,0.5510204081632653,0.5,0.5,0.4166667,0.42857143,0.57525873,84
317,3,0,0.5268716779956809,,0.7244897959183674,0.5714286,0.4285714,0.552,0.6377551,0.44692406,125
319,2,0,-0.1299428635179179,,0.4387755102040816,0.14285715,0.85714287,0.67441857,0.21938775,0.33572412,43
399,2,0,0.20232211588266702,,0.6122448979591837,0.3265306,0.6734694,0.3469388,0.25,0.61106914,49
414,2,0,0.015355927611185044,,0.45918367346938777,0.2244898,0.7755102,0.5769231,0.26530612,0.4171485,52
416,2,0,-0.0006518499629449594,,0.5510204081632653,0.1632653,0.8367347,0.48387098,0.15816326,0.5166385,31
573,1,0,0.28368223509630325,,0.6020408163265306,0.24489796,0.75510204,0.47826087,0.23469388,0.52340263,46
677,0,0,-0.047800205595709584,,0.5204081632653061,0.20408164,0.79591835,0.4285714,0.17857143,0.556129,35
767,0,0,0.487743148801887,,0.673469387755102,0.08163265,0.9183673,0.6521739,0.11734694,0.35838947,23
815,1,0,0.046937978627608797,,0.47959183673469385,0.10204082,0.8979592,0.52380955,0.10714286,0.47018597,21
1016,1,0,0.3105833977480098,,0.5816326530612245,0.21428572,0.78571427,0.72,0.38265306,0.27999383,75
1122,2,0,0.12832519184948482,,0.5714285714285714,0.20408164,0.79591835,0.5121951,0.20918368,0.46669766,41
1133,3,0,0.37863876515073036,,0.6224489795918368,0.06122449,0.93877554,0.6666666,0.091836736,0.38923535,18
1172,2,0,-0.2681478057837739,,0.37755102040816324,0.13265306,0.86734694,0.68292683,0.20918368,0.3458443,41
1187,0,0,-0.0849413095968571,,0.46938775510204084,0.25510204,0.74489796,0.5192308,0.26530612,0.49852717,52
1262,2,0,-0.16533401333981465,,0.4387755102040816,0.23469388,0.7653061,0.5660378,0.27040815,0.43735692,53
1285,2,0,0.1243933731243376,,0.5,0.25510204,0.74489796,0.65753424,0.37244898,0.35247663,73
1317,3,0,0.45347879096972643,,0.7244897959183674,0.20408164,0.79591835,0.6666666,0.30612245,0.3249709,60
1330,3,0,-0.01850441811809075,,0.4489795918367347,0.06122449,0.93877554,0.78571427,0.14285715,0.2804834,28
1382,2,0,-0.08759174110878244,,0.46938775510204084,0.48979592,0.5102041,0.3766234,0.39285713,0.6052027,77
1471,0,0,-0.26273697296177356,,0.42857142857142855,0.21428572,0.78571427,0.3,0.15306123,0.6428514,30
1715,1,0,-0.027079664353050866,,0.47959183673469385,0.091836736,0.90816325,0.18181819,0.05612245,0.72156274,11
1748,1,0,-0.23025285084748465,,0.3673469387755102,0.3265306,0.6734694,0.36,0.25510204,0.6227388,50
1793,1,0,0.6368048195459363,,0.826530612244898,0.24489796,0.75510204,0.41463417,0.20918368,0.5719457,41
1874,1,0,-0.11664608053295508,,0.37755102040816324,0.071428575,0.9285714,0.7407408,0.1377551,0.22919925,27
1980,0,0,0.12347058307899497,,0.6122448979591837,0.06122449,0.93877554,0.85365856,0.20918368,0.18268724,41
2172,0,0,-0.10862789114102143,,0.47959183673469385,0.35714287,0.64285713,0.5625,0.40816328,0.43844283,80
2213,0,0,0.5116894707902685,,0.6938775510204082,0.091836736,0.90816325,0.7906977,0.21938775,0.21485774,43
2226,0,0,0.4492983448748496,,0.6632653061224489,0.08163265,0.9183673,0.7241379,0.14795919,0.289005,29
2285,1,0,-0.15720262333750368,,0.4489795918367347,0.071428575,0.9285714,0.5,0.071428575,0.45742768,14
2382,1,0,0.08523615615711337,,0.5,0.08163265,0.9183673,0.5555556,0.091836736,0.5034231,18
2427,1,0,-0.5415964745913985,,0.2755102040816326,0.1632653,0.8367347,0.5294118,0.1734694,0.45426324,34
2461,0,0,0.18057837738765947,,0.5918367346938775,0.1632653,0.8367347,0.36,0.12755102,0.66982913,25
2541,2,0,-0.06605997338412131,,0.47959183673469385,0.06122449,0.93877554,0.57142854,0.071428575,0.4905256,14
2634,3,0,-0.10033230004223478,,0.3979591836734694,0.6020408,0.39795917,0.4040404,0.50510204,0.5841861,99
2645,3,0,0.09937125963231837,,0.4897959183673469,0.19387755,0.8061224,0.44117647,0.1734694,0.5830065,34
2742,1,0,-0.42867821083919705,,0.3469387755102041,0.30612245,0.6938776,0.34782606,0.23469388,0.58672154,46
2858,3,0,0.2660711297404553,,0.5510204081632653,0.30612245,0.6938776,0.39999998,0.25510204,0.58945566,50
2875,2,0,-0.1655427965797799,,0.42857142857142855,0.15306123,0.8469388,0.5,0.15306123,0.45922747,30
2927,3,0,-0.4928065408123421,,0.3877551020408163,0.14285715,0.85714287,0.6315789,0.19387755,0.36480597,38
2957,3,0,0.20715122441010766,,0.6020408163265306,0.12244898,0.877551,0.47826087,0.11734694,0.49756867,23
2972,3,0,0.1980587939978803,,0.5816326530612245,0.1122449,0.8877551,0.62068963,0.14795919,0.4120966,29
2995,2,0,0.1149471268398027,,0.5612244897959183,0.15306123,0.8469388,0.5,0.15306123,0.48468927,30
2999,3,0,-0.04943381491604842,,0.45918367346938777,0.10204082,0.8979592,0.5454545,0.1122449,0.4748663,22
3007,2,0,0.036063718732319165,,0.5510204081632653,0.091836736,0.90816325,0.5,0.091836736,0.55098087,18
3016,3,0,0.47424077010734006,,0.6224489795918368,0.3265306,0.6734694,0.47540987,0.3112245,0.5199802,61
3068,3,0,-0.033714508841412395,,0.6224489795918368,0.2244898,0.7755102,0.4634146,0.20918368,0.5220732,41
3072,0,0,-0.1215835650933548,,0.5204081632653061,0.040816326,0.9591837,0.5555556,0.045918368,0.49698427,9
3265,0,0,0.13933492178597326,,0.6020408163265306,0.4489796,0.5510204,0.41333336,0.38265306,0.57163745,75
3354,2,0,0.1788300169735993,,0.5816326530612245,0.2244898,0.7755102,0.5769231,0.26530612,0.42519662,52
3380,2,0,-0.20190614316792707,,0.40816326530612246,0.10204082,0.8979592,0.6875,0.1632653,0.333399,32
3438,3,0,-0.04317031771709074,,0.5,0.46938777,0.53061223,0.45238096,0.42857143,0.54074144,84
3455,2,0,0.09598132107196647,,0.5,0.18367347,0.8163265,0.61702126,0.23979592,0.3877525,47
3465,3,0,-0.08086605200455817,,0.46938775510204084,0.2755102,0.7244898,0.48076922,0.26530612,0.50451213,52
3467,2,0,0.5865039963662154,,0.7653061224489796,0.08163265,0.9183673,0.8947368,0.3877551,0.14749387,76
3478,3,0,-0.17550064149048922,,0.40816326530612246,0.59183675,0.40816325,0.5084746,0.6020408,0.48335034,118
3506,2,0,0.4283180199061272,,0.7959183673469388,0.24489796,0.75510204,0.46666664,0.22959183,0.5482711,45
3509,3,0,-0.015829275872785663,,0.40816326530612246,0.2755102,0.7244898,0.6351352,0.37755102,0.37184942,74
3523,3,0,0.1972714739937365,,0.6632653061224489,0.1122449,0.8877551,0.6944444,0.18367347,0.27825692,36
3550,3,0,-0.14136537863876514,,0.4897959183673469,0.18367347,0.8163265,0.4375,0.1632653,0.5829114,32
3562,2,0,-0.2818637490138578,,0.3469387755102041,0.1632653,0.8367347,0.44827586,0.14795919,0.5023611,29
3585,3,0,0.302204297669261,,0.6122448979591837,0.18367347,0.8163265,0.55,0.20408164,0.4725441,40
3634,3,0,0.3388137605686554,,0.5510204081632653,0.2755102,0.7244898,0.39999998,0.22959183,0.6138248,45
3673,2,0,0.01490170453187132,,0.5306122448979592,0.67346936,0.32653064,0.3888889,0.5510204,0.6065302,108
3709,3,0,0.40652806222059307,,0.6632653061224489,0.48979592,0.5102041,0.5294118,0.52040815,0.4712906,102
3720,2,0,0.1941492879854011,,0.5102040816326531,0.05102041,0.9489796,0.8387097,0.15816326,0.264077,31
3782,2,0,0.12013323876993202,,0.46938775510204084,0.25510204,0.74489796,0.64285713,0.35714287,0.3517255,70
3817,2,0,0.5366175521360438,,0.6632653061224489,0.091836736,0.90816325,0.85714287,0.32142857,0.14733422,63
3918,0,0,-0.2767637004040195,,0.42857142857142855,0.10204082,0.8979592,0.5652174,0.11734694,0.44640163,23
3980,1,0,0.0800341065750783,,0.46938775510204084,0.42857143,0.57142854,0.23636365,0.28061223,0.74777246,55
4021,0,0,0.2968037039103029,,0.6326530612244898,0.2857143,0.71428573,0.2631579,0.19387755,0.74977857,38
4078,2,0,0.09772490019045495,,0.6020408163265306,0.040816326,0.9591837,0.8,0.10204082,0.2997931,20
4094,3,0,-0.0901545155352262,,0.5408163265306123,0.20408164,0.79591835,0.45945948,0.18877551,0.5015128,37
4128,2,0,0.3673294073584139,,0.7142857142857143,0.12244898,0.877551,0.4285714,0.10714286,0.53639865,21
4133,3,0,-0.6113938273474169,,0.23469387755102042,0.12244898,0.877551,0.39999998,0.10204082,0.58895636,20
