epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
87,0.9854005450676953,0.9858216736128266,0.9610204081632654,0.22331633,0.7766836,0.4838373,0.22364795,0.5139223,43.835
88,0.9890517336180861,0.9919619807313788,0.9661734693877552,0.22448981,0.7755102,0.4823153,0.22364795,0.51535165,43.835
89,0.9929495334252404,0.9945315127222307,0.9726530612244898,0.22464284,0.7753571,0.48180735,0.22364795,0.51572764,43.835
90,0.9946209149805959,0.9972868299213477,0.9767857142857143,0.22474489,0.77525514,0.48084685,0.22364795,0.515822,43.835
91,0.9958044589552693,0.9978164520361978,0.979642857142857,0.22367348,0.77632654,0.4831495,0.22364795,0.51383626,43.835
92,0.9968553020583478,0.9977334088980092,0.9818367346938776,0.22367348,0.77632654,0.4832785,0.22364795,0.513503,43.835
93,0.9981940727872562,0.9981465307716215,0.9866326530612245,0.22408164,0.77591836,0.48098618,0.22364795,0.5158689,43.835
94,0.9979952724903611,0.9983611412146547,0.9872448979591837,0.22321428,0.77678573,0.48312068,0.22364795,0.5138442,43.835
95,0.9984397835666872,0.9974024157441324,0.9883163265306122,0.22413266,0.7758673,0.48176983,0.22364795,0.515677,43.835
96,0.9990205834774364,0.999281530652089,0.9899489795918367,0.2237245,0.77627546,0.48232108,0.22364795,0.51501757,43.835
97,0.9984288184621759,0.9989899911546032,0.9882142857142857,0.22341837,0.77658165,0.48305795,0.22364795,0.5141067,43.835
98,0.9987244379985496,0.9974292806540812,0.9904591836734694,0.22168368,0.7783163,0.48545495,0.22364795,0.51151586,43.835
99,0.9995862744941788,0.9992348333320052,0.9949489795918367,0.22260204,0.77739793,0.48399976,0.22364795,0.5125865,43.835
100,1.0,0.9995862744941788,1.0,0.22285715,0.7771429,0.48415142,0.22364795,0.5128851,43.835
