sample_id,group,epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
30,2,0,0.2680394297508148,,0.6530612244897959,0.1122449,0.8877551,0.75,0.2244898,0.26402053,44
65,3,0,0.32508187968666574,,0.6326530612244898,0.20408164,0.79591835,0.5833334,0.24489796,0.39597484,48
123,2,0,-0.051140737435153676,,0.5204081632653061,0.10204082,0.8979592,0.6153846,0.13265306,0.40557122,26
126,2,0,0.2421248077520739,,0.5612244897959183,0.05102041,0.9489796,0.5454545,0.05612245,0.5649892,11
152,2,0,-0.17024599765716517,,0.45918367346938777,0.19387755,0.8061224,0.5681818,0.2244898,0.40740547,44
159,3,0,0.13886476105475382,,0.6530612244897959,0.3265306,0.6734694,0.38461536,0.26530612,0.57460123,52
171,3,0,-0.5345600012750121,,0.23469387755102042,0.071428575,0.9285714,0.46153843,0.06632653,0.51190716,13
176,3,0,0.1130489524978285,,0.5102040816326531,0.2244898,0.7755102,0.5510204,0.25,0.41692117,49
241,2,0,0.1516387890572082,,0.5612244897959183,0.5,0.5,0.58823526,0.60714287,0.41565904,119
253,3,0,0.03128879822135805,,0.5612244897959183,0.46938777,0.53061223,0.47126436,0.44387755,0.5199886,87
315,2,0,0.23660878642749564,,0.5510204081632653,0.5,0.5,0.4166667,0.42857143,0.57525873,84
317,3,0,0.5282168158165258,,0.7448979591836735,0.5714286,0.4285714,0.552,0.6377551,0.44692406,125
319,2,0,0.2901704531871319,,0.6326530612244898,0.14285715,0.85714287,0.67441857,0.21938775,0.33572412,43
399,2,0,0.21940090366486306,,0.5816326530612245,0.3265306,0.6734694,0.3469388,0.25,0.61106914,49
414,2,0,0.27511734096215607,,0.5816326530612245,0.2244898,0.7755102,0.5769231,0.26530612,0.4171485,52
416,2,0,-0.10130290304329463,,0.47959183673469385,0.1632653,0.8367347,0.48387098,0.15816326,0.5166385,31
573,1,0,0.32189116177513566,,0.6326530612244898,0.24489796,0.75510204,0.47826087,0.23469388,0.52340263,46
677,0,0,-0.028466240068850655,,0.4489795918367347,0.20408164,0.79591835,0.4285714,0.17857143,0.556129,35
767,0,0,0.5193076684012145,,0.7142857142857143,0.08163265,0.9183673,0.6521739,0.11734694,0.35838947,23
815,1,0,0.07627441449051311,,0.5102040816326531,0.10204082,0.8979592,0.52380955,0.10714286,0.47018597,21
1016,1,0,0.3125995107140865,,0.5714285714285714,0.21428572,0.78571427,0.72,0.38265306,0.27999383,75
1122,2,0,0.41216999099522666,,0.673469387755102,0.20408164,0.79591835,0.5121951,0.20918368,0.46669766,41
1133,3,0,0.3528516443672354,,0.5816326530612245,0.06122449,0.93877554,0.6666666,0.091836736,0.38923535,18
1172,2,0,-0.04067448142865112,,0.46938775510204084,0.13265306,0.86734694,0.68292683,0.20918368,0.3458443,41
1187,0,0,0.020006534437281356,,0.5,0.25510204,0.74489796,0.5192308,0.26530612,0.49852717,52
1262,2,0,0.10924463498792723,,0.5612244897959183,0.23469388,0.7653061,0.5660378,0.27040815,0.43735692,53
1285,2,0,0.21253815075424937,,0.6122448979591837,0.25510204,0.74489796,0.65753424,0.37244898,0.35247663,73
1317,3,0,0.46183649562909895,,0.7346938775510204,0.20408164,0.79591835,0.6666666,0.30612245,0.3249709,60
1330,3,0,0.14121402721117204,,0.5612244897959183,0.06122449,0.93877554,0.78571427,0.14285715,0.2804834,28
1382,2,0,-0.24281012678402092,,0.40816326530612246,0.48979592,0.5102041,0.3766234,0.39285713,0.6052027,77
1471,0,0,0.033019627218321926,,0.5408163265306123,0.21428572,0.78571427,0.3,0.15306123,0.6428514,30
1715,1,0,-0.19409669373411215,,0.4387755102040816,0.091836736,0.90816325,0.18181819,0.05612245,0.72156274,11
1748,1,0,-0.19921586752623735,,0.3877551020408163,0.3265306,0.6734694,0.36,0.25510204,0.6227388,50
1793,1,0,0.021098263592824868,,0.6122448979591837,0.24489796,0.75510204,0.41463417,0.20918368,0.5719457,41
1874,1,0,-0.21804779701806531,,0.3469387755102041,0.071428575,0.9285714,0.7407408,0.1377551,0.22919925,27
1980,0,0,0.31304417120225675,,0.5612244897959183,0.06122449,0.93877554,0.85365856,0.20918368,0.18268724,41
2172,0,0,-0.24580889393052097,,0.40816326530612246,0.35714287,0.64285713,0.5625,0.40816328,0.43844283,80
2213,0,0,0.5217365665516499,,0.6836734693877551,0.091836736,0.90816325,0.7906977,0.21938775,0.21485774,43
2226,0,0,0.5334698658846592,,0.6530612244897959,0.08163265,0.9183673,0.7241379,0.14795919,0.289005,29
2285,1,0,-0.05676672855788157,,0.5408163265306123,0.071428575,0.9285714,0.5,0.071428575,0.45742768,14
2382,1,0,0.18493891894907125,,0.5510204081632653,0.08163265,0.9183673,0.5555556,0.091836736,0.5034231,18
