epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0.08703988903193446,,0.5091326530612245,0.1912245,0.8087755,0.5977776,0.2299745,0.405626,45.075
1,0.05604633872786769,0.6492378741959101,0.5081122448979591,0.2057653,0.7942347,0.54479396,0.2299745,0.45110103,45.075
2,0.1740943231762609,0.8380549366527849,0.5581632653061225,0.21744898,0.78255105,0.505309,0.2299745,0.49034646,45.075
3,0.26032257807457226,0.9039967149588994,0.5841326530612245,0.22836734,0.7716326,0.4822123,0.2299745,0.51135665,45.075
4,0.36267977027895926,0.8375554623366982,0.6228571428571429,0.24066326,0.7593367,0.4610454,0.2299745,0.5321448,45.075
5,0.3699031636907399,0.9076528425646058,0.6284693877551021,0.24897958,0.75102043,0.44922516,0.2299745,0.54616356,45.075
6,0.4092200631653274,0.9154728883100419,0.6483673469387754,0.26209185,0.7379082,0.4166792,0.2299745,0.57422787,45.075
7,0.46151796661168865,0.7825453619766504,0.6684183673469387,0.26010203,0.7398979,0.40941226,0.2299745,0.5806501,45.075
8,0.42732053516482216,0.8846062442494836,0.6446938775510205,0.26224488,0.7377551,0.40481183,0.2299745,0.58633506,45.075
9,0.44426194779419975,0.8968284628835852,0.6563775510204082,0.25255102,0.747449,0.42600727,0.2299745,0.56629443,45.075
10,0.4888166532524763,0.8109972361628287,0.6830102040816327,0.2652551,0.73474485,0.40664867,0.2299745,0.5826919,45.075
11,0.44561848448868024,0.8399983345153759,0.6618877551020408,0.26209185,0.7379082,0.40261406,0.2299745,0.58626634,45.075
12,0.49199138569914497,0.9165509805640335,0.6804591836734695,0.25765306,0.74234694,0.4166029,0.2299745,0.57466936,45.075
13,0.44245168102383475,0.8069798069950355,0.6554591836734694,0.2584694,0.7415306,0.4225629,0.2299745,0.5703808,45.075
14,0.5354604148570791,0.8194145542637203,0.7061734693877552,0.26739797,0.732602,0.39674652,0.2299745,0.59519833,45.075
15,0.5234425567181187,0.9057774545976142,0.6983673469387754,0.26520407,0.7347959,0.4015999,0.2299745,0.5900427,45.075
16,0.5311826853349696,0.904914773406434,0.7006632653061224,0.25938776,0.74061227,0.4182615,0.2299745,0.5765026,45.075
17,0.5368254841440201,0.8409778643286079,0.7012755102040816,0.25341836,0.7465817,0.43012378,0.2299745,0.56317574,45.075
18,0.4852447385826646,0.8384188509870072,0.6673979591836735,0.2382653,0.7617347,0.45941758,0.2299745,0.5367354,45.075
19,0.5271285371626199,0.7467650311979536,0.6948979591836735,0.26591837,0.7340816,0.40702,0.2299745,0.58651567,45.075
20,0.570124624469077,0.9065398242076995,0.7103061224489795,0.2619898,0.73801017,0.41283318,0.2299745,0.58163434,45.075
21,0.493743993497438,0.8484094064021548,0.6809693877551021,0.2554592,0.7445408,0.42974785,0.2299745,0.565885,45.075
22,0.5594580733586311,0.8864736608983442,0.7080612244897959,0.25454083,0.7454592,0.4312914,0.2299745,0.5639678,45.075
23,0.5750806257251222,0.9139257939876471,0.7138775510204082,0.25602043,0.7439796,0.43049538,0.2299745,0.56542236,45.075
24,0.5785645674122831,0.8744211462827285,0.7058673469387755,0.25428572,0.74571425,0.4302293,0.2299745,0.56488603,45.075
25,0.4938201464768281,0.8539050106467322,0.673265306122449,0.26056123,0.7394388,0.4152144,0.2299745,0.5769387,45.075
26,0.5321773223151033,0.7820095023593338,0.6984183673469387,0.26020408,0.7397959,0.42139044,0.2299745,0.5717261,45.075
27,0.5221244889990357,0.8547447266294257,0.6861734693877551,0.25744897,0.742551,0.4295286,0.2299745,0.5624825,45.075
28,0.5500439082310004,0.8914929834487485,0.6979591836734694,0.26367348,0.7363265,0.418826,0.2299745,0.57592195,45.075
29,0.5480003426595159,0.779600785726239,0.6861734693877551,0.25035715,0.74964285,0.43855542,0.2299745,0.55595374,45.075
30,0.6091446091680301,0.792967601860665,0.7245918367346939,0.2525,0.7475,0.4404267,0.2299745,0.55593884,45.075
31,0.6294888237216011,0.9195996181338137,0.7263775510204081,0.25010204,0.749898,0.44600582,0.2299745,0.55130905,45.075
32,0.6442984962825428,0.8661703974053502,0.7380102040816326,0.26056123,0.7394388,0.41503757,0.2299745,0.5798048,45.075
