epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,-0.031255845011317084,,0.4813265306122449,0.2340306,0.7659694,0.47388175,0.22895409,0.5221421,44.875
1,0.3441438498288798,0.44972208093146976,0.6344387755102041,0.22209185,0.77790815,0.4980259,0.22895409,0.5008333,44.875
2,0.47544883048727726,0.6968336631769576,0.6941836734693878,0.22290817,0.7770918,0.5011755,0.22895409,0.49673897,44.875
3,0.3961543606101647,0.8996919499566309,0.6705102040816326,0.23591837,0.76408166,0.47105214,0.22895409,0.5270314,44.875
4,0.4624566535712294,0.8195369243594957,0.6960204081632654,0.23382652,0.7661735,0.47879562,0.22895409,0.51971775,44.875
5,0.5109801655922034,0.8712449298344874,0.7148469387755102,0.23096938,0.76903063,0.48151714,0.22895409,0.5185553,44.875
6,0.4574122424644247,0.5887197838673075,0.6753061224489797,0.26494896,0.73505104,0.40458992,0.22895409,0.589788,44.875
7,0.5458763317900374,0.641745177956563,0.7184183673469388,0.22479591,0.77520406,0.49419922,0.22895409,0.50810385,44.875
8,0.4923123620397007,0.7298952896269794,0.6944897959183673,0.23877552,0.7612245,0.46162266,0.22895409,0.53778476,44.875
9,0.5122168955047853,0.8617521057622581,0.6938265306122449,0.22392857,0.77607137,0.4959162,0.22895409,0.5047798,44.875
10,0.4518464805680179,0.6617321757285499,0.6793367346938776,0.24209185,0.75790817,0.4544351,0.22895409,0.54433846,44.875
11,0.3254218935524229,0.5886470846050251,0.6042857142857143,0.24229592,0.7577041,0.45735374,0.22895409,0.543698,44.875
12,0.5756421837770641,0.504818406394186,0.7264795918367346,0.21255103,0.78744894,0.52298254,0.22895409,0.4809378,44.875
13,0.5548115930479962,0.7710259943102582,0.7270918367346938,0.23857144,0.7614286,0.45661995,0.22895409,0.54298794,44.875
14,0.4894002103770052,0.7212326737801719,0.6733673469387754,0.23204082,0.76795924,0.47908333,0.22895409,0.52159685,44.875
15,0.5637306457139669,0.8290714325558416,0.7197448979591837,0.24158163,0.7584183,0.45293903,0.22895409,0.5452129,44.875
16,0.5993721208029692,0.8398992239872392,0.7304081632653062,0.25285715,0.74714285,0.4364423,0.22895409,0.56040794,44.875
17,0.6367498585533393,0.9140546958787985,0.7566836734693878,0.26010203,0.73989797,0.4172896,0.22895409,0.57963777,44.875
18,0.5881287537743214,0.9011962502134735,0.7326530612244898,0.26637754,0.73362243,0.40428615,0.22895409,0.5908879,44.875
19,0.6547066993919786,0.7298193605520283,0.7636734693877552,0.23770408,0.7622959,0.46535122,0.22895409,0.53365225,44.875
20,0.5687442484998685,0.6909838950027491,0.7103061224489795,0.27239797,0.727602,0.38671127,0.22895409,0.6042089,44.875
21,0.6081556447675409,0.868329473003658,0.7337244897959184,0.26632652,0.73367345,0.40063813,0.22895409,0.591828,44.875
22,0.6193879426696437,0.9082285374290222,0.7414285714285714,0.26535714,0.73464286,0.39895368,0.22895409,0.59669834,44.875
23,0.531191507897925,0.8568587640708261,0.689795918367347,0.26831633,0.7316837,0.3937878,0.22895409,0.6009758,44.875
24,0.6881395507469589,0.6564347248844326,0.7740816326530613,0.24556121,0.75443876,0.43873128,0.22895409,0.5578561,44.875
25,0.6526603400985503,0.8027952257645674,0.7540816326530613,0.25392857,0.7460714,0.42133263,0.22895409,0.57326597,44.875
26,0.6387920032818215,0.8271445683726475,0.7483673469387755,0.23862246,0.7613776,0.45873517,0.22895409,0.5391487,44.875
27,0.6418458908748974,0.813957102386983,0.7501530612244898,0.26454082,0.7354592,0.40536895,0.22895409,0.5891009,44.875
28,0.6475501681494036,0.9337331776543377,0.7522448979591837,0.25974488,0.7402551,0.4131956,0.22895409,0.5821856,44.875
29,0.6185548759745132,0.8564075507465038,0.7291326530612245,0.27464285,0.7253571,0.37820512,0.22895409,0.6129796,44.875
30,0.620674162675613,0.9070618256670795,0.7409183673469387,0.26607144,0.7339286,0.39818087,0.22895409,0.5966116,44.875
31,0.6434280056419288,0.85101961128067,0.7425,0.25234693,0.74765307,0.4259066,0.22895409,0.5684881,44.875
32,0.5810325289961192,0.8364647613995813,0.7045408163265305,0.2382653,0.7617347,0.46093285,0.22895409,0.53626055,44.875
33,0.6257317410167439,0.8590747714328267,0.7285714285714286,0.25989795,0.740102,0.41125935,0.22895409,0.5825916,44.875
34,0.5978267548362376,0.8688444462619015,0.7144387755102041,0.26755103,0.73244894,0.39726976,0.22895409,0.59555477,44.875
35,0.7050554971572726,0.7656535405452622,0.7800510204081632,0.26214284,0.7378571,0.4076846,0.22895409,0.5874645,44.875
36,0.6689522972591676,0.8963006602144197,0.7576020408163265,0.2602551,0.7397449,0.4068234,0.22895409,0.58520186,44.875
37,0.5950255352924546,0.841009048402301,0.7188775510204082,0.25204083,0.7479592,0.4259626,0.22895409,0.5690589,44.875
38,0.6607321119779422,0.8716505801209691,0.7509183673469387,0.25714284,0.74285716,0.41875264,0.22895409,0.57609534,44.875
39,0.6067275207624305,0.8196213794013281,0.7261224489795919,0.25438777,0.74561226,0.428493,0.22895409,0.5668807,44.875
40,0.5573007342706955,0.8513234248111827,0.6984183673469387,0.26035714,0.73964286,0.41433623,0.22895409,0.5818256,44.875
41,0.6656744814286512,0.7996455869182353,0.749642857142857,0.26408163,0.73591834,0.4001816,0.22895409,0.59399515,44.875
42,0.5572060499326634,0.817069320816964,0.6976020408163265,0.2559694,0.7440306,0.4205251,0.22895409,0.5763589,44.875
43,0.6735308991226323,0.8532430970045184,0.7558163265306121,0.26102042,0.7389796,0.40779608,0.22895409,0.5874223,44.875
44,0.6840569862041189,0.8648720517078365,0.7555102040816327,0.25142857,0.7485714,0.43409547,0.22895409,0.5640484,44.875
45,0.6173588690437812,0.862632478664836,0.7237755102040816,0.26066327,0.7393367,0.41259956,0.22895409,0.58326006,44.875
46,0.6694021950450505,0.8913069787601242,0.7467346938775511,0.269949,0.73005104,0.3947228,0.22895409,0.59863496,44.875
47,0.74079938577308,0.8553905917821659,0.7854081632653062,0.26035714,0.73964286,0.41391027,0.22895409,0.5818407,44.875
48,0.751738711932114,0.8600479322579022,0.7929081632653062,0.25464284,0.74535716,0.42571712,0.22895409,0.57403487,44.875
49,0.6096817931598829,0.8634106170606674,0.7231122448979592,0.2602551,0.7397449,0.41447666,0.22895409,0.58301616,44.875
50,0.6864939811296895,0.9193983167999725,0.762295918367347,0.25765306,0.74234694,0.42262307,0.22895409,0.57550126,44.875
51,0.7474832469360315,0.8728865540660529,0.7884183673469387,0.26494896,0.73505104,0.40686503,0.22895409,0.58792776,44.875
52,0.7586815236591451,0.8943286449282078,0.7977551020408162,0.26892856,0.7310714,0.39667404,0.22895409,0.5989991,44.875
53,0.8532940236153723,0.8847167993093629,0.8515306122448979,0.25469387,0.7453061,0.42901227,0.22895409,0.56843466,44.875
54,0.808181617512292,0.8824814023769434,0.8245918367346938,0.26602042,0.7339796,0.40296665,0.22895409,0.5944037,44.875
55,0.8531436938695822,0.821332618795273,0.859795918367347,0.23362246,0.76637757,0.47168735,0.22895409,0.5294972,44.875
56,0.8300110447927708,0.8640440596386934,0.8356122448979592,0.25030613,0.74969393,0.44028798,0.22895409,0.56002325,44.875
57,0.8468260064675006,0.8903550568468077,0.8436734693877551,0.26107144,0.7389286,0.41499534,0.22895409,0.5828365,44.875
58,0.8544238459147813,0.9100079069990022,0.8491836734693878,0.2634694,0.7365306,0.40942124,0.22895409,0.5883316,44.875
59,0.8594451784618572,0.9039556614523983,0.8622448979591837,0.24489796,0.755102,0.44752166,0.22895409,0.55137527,44.875
60,0.851804867358892,0.8574415924901784,0.8496938775510204,0.26418367,0.73581636,0.4123962,0.22895409,0.5855152,44.875
61,0.8855848640119851,0.9186833905760665,0.8753061224489797,0.25132653,0.7486735,0.4387227,0.22895409,0.5610551,44.875
62,0.8953605768801333,0.9025637779037305,0.8831632653061224,0.25683674,0.7431633,0.42304584,0.22895409,0.575755,44.875
63,0.8969389348867232,0.9044377670303335,0.8826020408163265,0.24979591,0.7502041,0.43518674,0.22895409,0.5618444,44.875
64,0.8825563196774219,0.9233196057024918,0.8688775510204081,0.25678572,0.74321425,0.42194873,0.22895409,0.57402426,44.875
65,0.9041696476789274,0.9257515994250528,0.8859183673469389,0.2437755,0.7562245,0.45014104,0.22895409,0.54786754,44.875
66,0.9155730161834614,0.9242697024443278,0.900204081632653,0.24913265,0.7508673,0.44106904,0.22895409,0.5578811,44.875
67,0.9157249855979336,0.9177798689254097,0.8958163265306122,0.2590306,0.7409694,0.42151222,0.22895409,0.57729685,44.875
68,0.915015803834383,0.9490618060293317,0.8984693877551021,0.25505102,0.744949,0.42809555,0.22895409,0.570088,44.875
69,0.9199018057467366,0.941361166658045,0.8998469387755103,0.24770409,0.7522959,0.44133335,0.22895409,0.55653197,44.875
70,0.9327623935165632,0.9287320301979456,0.9062755102040816,0.25561225,0.74438775,0.42729062,0.22895409,0.5700817,44.875
71,0.9200675278311246,0.9447650471356055,0.8925,0.24913265,0.7508673,0.43916538,0.22895409,0.55887187,44.875
72,0.942410235025776,0.9455468604731168,0.9143367346938776,0.24556121,0.75443876,0.44906613,0.22895409,0.55063987,44.875
73,0.9266212815465897,0.9418813638651051,0.9031632653061225,0.24382652,0.7561735,0.4518344,0.22895409,0.5459654,44.875
74,0.9382095562160826,0.9321855222370088,0.9078061224489796,0.24428572,0.75571424,0.44661725,0.22895409,0.55084294,44.875
75,0.9621849006685845,0.9485281419088526,0.9357653061224489,0.24469388,0.75530607,0.44494572,0.22895409,0.55386746,44.875
76,0.9500872905194878,0.9509549601957145,0.927295918367347,0.24346939,0.7565306,0.45205697,0.22895409,0.5473481,44.875
77,0.9588937038306146,0.9561583804158132,0.9256632653061224,0.24275512,0.7572449,0.45667145,0.22895409,0.5434323,44.875
78,0.94913660958331,0.9639255791344261,0.9215816326530611,0.24821429,0.75178576,0.44329125,0.22895409,0.5560204,44.875
79,0.9791985114233119,0.9584472583254309,0.9509183673469387,0.24647959,0.7535204,0.44627282,0.22895409,0.5527227,44.875
80,0.980367944600722,0.9767542971893951,0.9534693877551019,0.24607143,0.7539286,0.44630393,0.22895409,0.55303144,44.875
81,0.9766400779950913,0.971722607138083,0.95,0.24739796,0.752602,0.44075623,0.22895409,0.55752397,44.875
82,0.9798055925220537,0.9751370936671272,0.9542857142857143,0.24443878,0.75556123,0.44845062,0.22895409,0.55118036,44.875
83,0.9849297607582799,0.9846225664580676,0.9613265306122449,0.24760205,0.752398,0.44093177,0.22895409,0.55759716,44.875
84,0.9833981564090499,0.985210691719562,0.9603571428571428,0.2465306,0.7534694,0.44388443,0.22895409,0.55513847,44.875
85,0.9815661790818149,0.9836399365493687,0.9579591836734694,0.25045916,0.7495408,0.43594977,0.22895409,0.5629795,44.875
86,0.9869044158559173,0.9894503382067196,0.9623469387755103,0.24831633,0.75168365,0.44144404,0.22895409,0.5572653,44.875
87,0.9836390520284647,0.9910086999533222,0.9585204081632653,0.24836735,0.7516327,0.44052017,0.22895409,0.55786574,44.875
88,0.976360029381302,0.9863641533141826,0.9529591836734694,0.25010204,0.749898,0.43675187,0.22895409,0.56260115,44.875
89,0.9929488720126863,0.9860547238719135,0.9724489795918367,0.24755102,0.752449,0.44225055,0.22895409,0.55633456,44.875
90,0.9943812126959335,0.9962401724453936,0.9773469387755103,0.24617347,0.7538265,0.445634,0.22895409,0.55313087,44.875
91,0.9933555212010614,0.9958986285650535,0.975561224489796,0.2475,0.7525,0.44312936,0.22895409,0.55645883,44.875
92,0.9941274693399421,0.9971184645666153,0.974642857142857,0.24831633,0.75168365,0.4423517,0.22895409,0.5569302,44.875
93,0.9958262696218689,0.9957373215874052,0.9805102040816327,0.2480102,0.75198984,0.44148123,0.22895409,0.55736494,44.875
94,0.9956369980590138,0.9987971336008162,0.981938775510204,0.24785715,0.75214285,0.4421714,0.22895409,0.5569948,44.875
