epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
20,random,0.0,0.905,0.56,0.37,0.05032505,0.045,0.029194003,0.84012854,0.9,0.049590703,0.028362427,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
20,random_rescue_10,8.085,0.905,0.56,0.37,0.079481915,0.045,0.048856433,0.82046616,0.87,0.020433836,0.0086999945,0.26867348,0.7313265,0.3948069,0.22895409,0.59722096,44.875
20,random_rescue_20,13.16,0.905,0.56,0.37,0.084688835,0.06,0.05181279,0.8175098,0.865,0.015226919,0.0057436363,0.26806122,0.7319388,0.39550123,0.22895409,0.5956326,44.875
20,random_rescue_5,4.47,0.905,0.56,0.37,0.098352134,0.06,0.05742084,0.8119018,0.855,0.0015636123,0.00013558875,0.26892856,0.7310714,0.39536145,0.22895409,0.5959717,44.875
20,student,0.0,0.905,0.56,0.37,0.09991575,0.055,0.057556428,0.81176615,0.86,0.0,0.0,0.27239797,0.727602,0.38671127,0.22895409,0.6042089,44.875
40,foreground_rescue_10,7.845,0.905,0.57,0.35,0.074521266,0.06,0.0032623059,0.86606026,0.925,0.0716794,0.060541753,0.34040818,0.65959185,0.20119591,0.22895409,0.7516491,44.875
40,foreground_rescue_20,12.93,0.905,0.57,0.35,0.074016646,0.05,-0.011771543,0.88109416,0.935,0.072184026,0.075575605,0.39229593,0.6077041,0.09849161,0.22895409,0.83945626,44.875
40,foreground_rescue_5,4.34,0.905,0.57,0.35,0.106538914,0.055,0.031499866,0.83782274,0.89,0.039661758,0.032304194,0.30464286,0.69535714,0.28965333,0.22895409,0.6805618,44.875
40,random,0.0,0.905,0.57,0.35,0.05032505,0.045,0.029194003,0.84012854,0.9,0.09587563,0.034610055,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
40,random_rescue_10,7.845,0.905,0.57,0.35,0.112770274,0.08,0.044957418,0.82436514,0.865,0.0334304,0.018846639,0.2602551,0.7397449,0.41444087,0.22895409,0.5814831,44.875
40,random_rescue_20,12.93,0.905,0.57,0.35,0.10791228,0.055,0.038473,0.8308496,0.88,0.03828839,0.025331058,0.26433674,0.7356633,0.4055663,0.22895409,0.5885005,44.875
40,random_rescue_5,4.34,0.905,0.57,0.35,0.11542892,0.065,0.047164224,0.82215834,0.88,0.030771751,0.016639834,0.25811225,0.74188775,0.41993493,0.22895409,0.5751387,44.875
