epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
80,foreground_rescue_20,13.515,0.905,0.56,0.36,0.066039905,0.04,0.0030469447,0.8662756,0.915,0.040894575,0.049643636,0.3966837,0.6033163,0.08935231,0.22895409,0.84187186,44.875
80,foreground_rescue_5,4.605,0.905,0.56,0.36,0.06896397,0.045,0.022324016,0.8469986,0.9,0.037970513,0.030366562,0.3057653,0.69423467,0.281598,0.22895409,0.6812447,44.875
80,random,0.0,0.905,0.56,0.36,0.05032505,0.045,0.029194003,0.84012854,0.9,0.05660943,0.023496576,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
80,random_rescue_10,8.345,0.905,0.56,0.36,0.09826316,0.075,0.047717575,0.82160497,0.87,0.008671324,0.004973002,0.25540817,0.74459183,0.42025322,0.22895409,0.5717651,44.875
80,random_rescue_20,13.515,0.905,0.56,0.36,0.07702276,0.055,0.036222912,0.83309966,0.89,0.02991172,0.016467666,0.25831634,0.74168366,0.40842655,0.22895409,0.580299,44.875
80,random_rescue_5,4.605,0.905,0.56,0.36,0.09493678,0.08,0.054619502,0.81470305,0.855,0.0119977,-0.0019289246,0.2569898,0.74301016,0.4160051,0.22895409,0.5736716,44.875
80,student,0.0,0.905,0.56,0.36,0.10693448,0.08,0.052690577,0.81663203,0.855,0.0,0.0,0.2587755,0.7412245,0.41160953,0.22895409,0.57785994,44.875
100,foreground_rescue_10,8.345,0.905,0.585,0.335,0.060398664,0.06,0.0109201595,0.85840243,0.905,0.034076165,0.04252415,0.344949,0.65505105,0.1893923,0.22895409,0.7585574,44.875
100,foreground_rescue_20,13.565,0.905,0.585,0.335,0.06451148,0.05,0.0027107703,0.8666118,0.915,0.029963352,0.050733536,0.3982143,0.6017857,0.086250275,0.22895409,0.8466783,44.875
100,foreground_rescue_5,4.62,0.905,0.585,0.335,0.07543928,0.055,0.032301832,0.8370207,0.89,0.019035546,0.021142475,0.30693877,0.69306123,0.27894542,0.22895409,0.68522155,44.875
100,random,0.0,0.905,0.585,0.335,0.05032505,0.045,0.029194003,0.84012854,0.9,0.044149775,0.024250306,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
100,random_rescue_10,8.345,0.905,0.585,0.335,0.09974186,0.085,0.04489386,0.82442874,0.86,-0.0052670306,0.008550448,0.25663266,0.7433673,0.41587868,0.22895409,0.5770029,44.875
100,random_rescue_20,13.565,0.905,0.585,0.335,0.0849026,0.07,0.04972214,0.81960046,0.865,0.0095722275,0.0037221732,0.2589796,0.74102044,0.4096486,0.22895409,0.5815849,44.875
100,random_rescue_5,4.62,0.905,0.585,0.335,0.084764756,0.075,0.043779086,0.8255435,0.87,0.009710073,0.009665223,0.25841838,0.7415817,0.41364086,0.22895409,0.5780298,44.875
100,student,0.0,0.905,0.585,0.335,0.09447482,0.085,0.05344431,0.8158783,0.86,0.0,0.0,0.2597959,0.7402041,0.40942818,0.22895409,0.5824918,44.875
