epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0.09540440526316198,,0.5351530612244898,0.21362245,0.78637755,0.5261516,0.22364795,0.47468933,43.835
1,0.2568319180709234,0.2576032561517661,0.606938775510204,0.21209183,0.7879082,0.5486425,0.22364795,0.45941857,43.835
2,0.2649245480952623,0.9018581458051806,0.6134183673469388,0.21331632,0.7866837,0.53874445,0.22364795,0.46918574,43.835
3,0.09272697208520268,0.6974497973966911,0.5391836734693878,0.255,0.745,0.4236353,0.22364795,0.5739413,43.835
4,-0.011755372980898722,0.8154949836240627,0.48974489795918363,0.27316326,0.7268367,0.37631842,0.22364795,0.6191948,43.835
5,0.012188956800994508,0.7711056985074388,0.49964285714285717,0.26632652,0.73367345,0.38957873,0.22364795,0.60539484,43.835
6,-0.006330475181091571,0.7714386758998796,0.4840816326530612,0.27642858,0.7235714,0.36725307,0.22364795,0.6240183,43.835
7,0.11309000258678525,0.8419004713162975,0.5268367346938776,0.26739797,0.732602,0.3848505,0.22364795,0.6100293,43.835
8,0.36194074381021446,0.6777435327402195,0.6445408163265306,0.2369898,0.7630102,0.46431732,0.22364795,0.53639895,43.835
9,0.19179436551532067,0.6925855949048946,0.5570918367346939,0.26642856,0.7335714,0.38623202,0.22364795,0.6090847,43.835
10,0.27148012176366054,0.8622697545254914,0.5932142857142857,0.25811225,0.74188775,0.40633383,0.22364795,0.58938694,43.835
11,0.2675549302598204,0.9009254551305673,0.5886224489795918,0.26443878,0.7355612,0.39462936,0.22364795,0.60097057,43.835
12,0.3062075640095945,0.821307616042063,0.5998979591836735,0.26581633,0.73418367,0.3923705,0.22364795,0.60203356,43.835
13,0.3119552043091127,0.8445543331634184,0.6060714285714286,0.25515306,0.74484694,0.41591442,0.22364795,0.5792971,43.835
14,0.2631252466548858,0.8516196693714295,0.5828061224489796,0.26867348,0.7313265,0.39092827,0.22364795,0.602079,43.835
15,0.24847278247495796,0.8198474444873731,0.5768877551020408,0.26959184,0.7304082,0.38539585,0.22364795,0.60604954,43.835
16,0.3280426571253257,0.7794640725481915,0.6124489795918368,0.25607145,0.7439286,0.41726223,0.22364795,0.5781349,43.835
17,0.26793267935835013,0.7137273545888485,0.5746428571428571,0.27678573,0.72321427,0.37044406,0.22364795,0.6203657,43.835
18,0.3294213603156746,0.8688233170153855,0.6038775510204082,0.26607144,0.7339286,0.3994915,0.22364795,0.59562594,43.835
19,0.2782330562838177,0.8456807779929255,0.5921938775510204,0.25683674,0.7431633,0.41209477,0.22364795,0.58349705,43.835
20,0.31808839021746926,0.7884968961422913,0.5962755102040816,0.2652551,0.73474485,0.40640792,0.22364795,0.58981913,43.835
21,0.3988753009122041,0.8729089570100238,0.6382142857142857,0.25081632,0.74918365,0.43329117,0.22364795,0.5656306,43.835
22,0.43247227247009695,0.8168615113593966,0.6583673469387754,0.2427041,0.7572959,0.45168436,0.22364795,0.54540235,43.835
23,0.24573327767469433,0.6821506572218765,0.5606632653061224,0.26040816,0.73959184,0.40281773,0.22364795,0.5905219,43.835
24,0.407140603381682,0.6756052012408925,0.6373979591836735,0.2589796,0.74102044,0.41829017,0.22364795,0.5768481,43.835
