epoch,mask_method,group,count,sum
60,student,0,50,3
60,student,1,50,20
60,student,2,50,38
60,student,3,50,10
80,foreground_rescue_10,0,50,4
80,foreground_rescue_10,1,50,29
80,foreground_rescue_10,2,50,36
80,foreground_rescue_10,3,50,9
80,foreground_rescue_20,0,50,4
80,foreground_rescue_20,1,50,29
80,foreground_rescue_20,2,50,36
80,foreground_rescue_20,3,50,9
80,foreground_rescue_5,0,50,4
80,foreground_rescue_5,1,50,29
80,foreground_rescue_5,2,50,36
80,foreground_rescue_5,3,50,9
80,random,0,50,4
80,random,1,50,29
80,random,2,50,36
80,random,3,50,9
80,random_rescue_10,0,50,4
80,random_rescue_10,1,50,29
80,random_rescue_10,2,50,36
80,random_rescue_10,3,50,9
80,random_rescue_20,0,50,4
80,random_rescue_20,1,50,29
80,random_rescue_20,2,50,36
80,random_rescue_20,3,50,9
80,random_rescue_5,0,50,4
80,random_rescue_5,1,50,29
80,random_rescue_5,2,50,36
80,random_rescue_5,3,50,9
80,student,0,50,4
80,student,1,50,29
80,student,2,50,36
80,student,3,50,9
100,foreground_rescue_10,0,50,5
100,foreground_rescue_10,1,50,27
100,foreground_rescue_10,2,50,36
100,foreground_rescue_10,3,50,9
100,foreground_rescue_20,0,50,5
100,foreground_rescue_20,1,50,27
100,foreground_rescue_20,2,50,36
100,foreground_rescue_20,3,50,9
100,foreground_rescue_5,0,50,5
100,foreground_rescue_5,1,50,27
100,foreground_rescue_5,2,50,36
100,foreground_rescue_5,3,50,9
100,random,0,50,5
100,random,1,50,27
100,random,2,50,36
100,random,3,50,9
100,random_rescue_10,0,50,5
100,random_rescue_10,1,50,27
100,random_rescue_10,2,50,36
100,random_rescue_10,3,50,9
100,random_rescue_20,0,50,5
100,random_rescue_20,1,50,27
100,random_rescue_20,2,50,36
100,random_rescue_20,3,50,9
100,random_rescue_5,0,50,5
100,random_rescue_5,1,50,27
100,random_rescue_5,2,50,36
100,random_rescue_5,3,50,9
100,student,0,50,5
100,student,1,50,27
100,student,2,50,36
100,student,3,50,9
