epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
53,0.7082853078755907,0.9049464813649005,0.7764285714285714,0.2507653,0.7492347,0.4384289,0.2299745,0.5562361,45.075
54,0.7552778070331166,0.8506809858909073,0.8015306122448979,0.24984694,0.75015306,0.4348544,0.2299745,0.5572836,45.075
55,0.6800030096546359,0.7935704162238398,0.7661224489795919,0.2505102,0.74948984,0.44413853,0.2299745,0.5527913,45.075
56,0.7523752599829467,0.852904738573713,0.7968877551020408,0.25081632,0.74918365,0.44306812,0.2299745,0.5534311,45.075
57,0.7554511927167498,0.8623112161749951,0.8042346938775511,0.2480102,0.75198984,0.44369367,0.2299745,0.5521183,45.075
58,0.7508763078835595,0.9145670634729703,0.8015306122448979,0.24413265,0.7558673,0.45411822,0.2299745,0.54267395,45.075
59,0.7111956839522533,0.8988760803583942,0.7752551020408163,0.24239796,0.757602,0.4584044,0.2299745,0.53910184,45.075
60,0.7735320191652844,0.8598867803065825,0.8142346938775511,0.24964285,0.75035715,0.43890202,0.2299745,0.5560776,45.075
61,0.789692761915387,0.883149010896765,0.8220408163265306,0.25790817,0.74209183,0.4203474,0.2299745,0.57314116,45.075
62,0.8161291121736647,0.9391825476911694,0.8396428571428571,0.2577551,0.7422449,0.41975048,0.2299745,0.5734777,45.075
63,0.8358189881184805,0.9519112449062938,0.8463265306122448,0.25219387,0.7478061,0.4347874,0.2299745,0.5602066,45.075
64,0.8385436774421247,0.9353356605152375,0.8480102040816326,0.24852042,0.75147957,0.44523194,0.2299745,0.5505728,45.075
65,0.8257528309254198,0.8962327231094441,0.8418367346938775,0.2525,0.7475,0.43476403,0.2299745,0.5596569,45.075
66,0.873219828032736,0.8646978221198671,0.8670918367346938,0.25132653,0.7486735,0.437582,0.2299745,0.55771995,45.075
67,0.8601603264659348,0.9481414246145532,0.8628571428571429,0.25321427,0.74678576,0.43239513,0.2299745,0.5627084,45.075
68,0.8829978484169928,0.9260102615821385,0.8775510204081632,0.25515306,0.74484694,0.4285332,0.2299745,0.56609356,45.075
69,0.8701340374076367,0.8932443138874604,0.8714285714285714,0.25091836,0.7490817,0.43406707,0.2299745,0.5600684,45.075
70,0.8988821748378979,0.9434000984330738,0.8854591836734694,0.25367346,0.7463265,0.42880496,0.2299745,0.5649063,45.075
71,0.8818055785198099,0.9457245574503205,0.8785204081632654,0.25183675,0.7481633,0.4350436,0.2299745,0.559158,45.075
72,0.8703213349377237,0.9690227171223484,0.8697959183673469,0.25142857,0.7485714,0.43590438,0.2299745,0.5590213,45.075
73,0.916819585780427,0.9437624811736487,0.8945408163265306,0.25005102,0.749949,0.4388896,0.2299745,0.5564626,45.075
74,0.91845858202711,0.9525780028528397,0.8996428571428571,0.24831633,0.75168365,0.44161165,0.2299745,0.5551284,45.075
75,0.9107386543840497,0.9514981233414881,0.8921938775510205,0.24729592,0.7527041,0.4457521,0.2299745,0.5499193,45.075
76,0.8957752969328543,0.9527804048331951,0.8862244897959184,0.24443878,0.75556123,0.45089433,0.2299745,0.5451122,45.075
77,0.9076290272454159,0.9779346017005238,0.8948979591836735,0.24984694,0.75015306,0.4367667,0.2299745,0.5589497,45.075
78,0.9522918184063941,0.9384610045501997,0.9253571428571429,0.24693878,0.75306123,0.4468499,0.2299745,0.5499477,45.075
79,0.9455784747145034,0.9591750730057891,0.9208163265306122,0.24668367,0.75331634,0.44563836,0.2299745,0.55150694,45.075
80,0.9657604071777941,0.9693692871568065,0.9396428571428571,0.24642856,0.7535714,0.44763705,0.2299745,0.548882,45.075
81,0.9611021683175417,0.9779409450131423,0.934795918367347,0.24479592,0.7552041,0.45148385,0.2299745,0.54539526,45.075
82,0.9698891914575175,0.9738755049885307,0.9424489795918367,0.24505103,0.754949,0.4492829,0.2299745,0.54706186,45.075
83,0.9585320546023953,0.9725001134235387,0.9327551020408162,0.24214286,0.75785714,0.45452908,0.2299745,0.54225755,45.075
84,0.9795755165791423,0.9678810573038273,0.9529081632653061,0.245,0.755,0.4489544,0.2299745,0.54687583,45.075
85,0.9586307304836614,0.9621945089868491,0.9360714285714287,0.24403061,0.7559694,0.45053118,0.2299745,0.54637134,45.075
86,0.9858169062500979,0.9634382013997731,0.9617857142857144,0.24494898,0.755051,0.44913977,0.2299745,0.54731756,45.075
87,0.9829966212177961,0.9840150072679112,0.9570408163265306,0.24454083,0.7554592,0.45017096,0.2299745,0.5465328,45.075
88,0.986280518611193,0.9941243614978206,0.962857142857143,0.24494898,0.755051,0.44921178,0.2299745,0.54709524,45.075
89,0.9905881790435815,0.9907057989146459,0.9722448979591838,0.24729592,0.7527041,0.4443392,0.2299745,0.55201536,45.075
90,0.9926105236315534,0.9952312632979783,0.9746938775510203,0.2469898,0.75301015,0.4449174,0.2299745,0.55138034,45.075
91,0.9943236119185818,0.9940704942100095,0.9768877551020408,0.24683674,0.7531633,0.4458411,0.2299745,0.549902,45.075
92,0.9940590171250069,0.9967446090629128,0.9768367346938776,0.24663265,0.7533673,0.44652793,0.2299745,0.54959816,45.075
93,0.9936482978565645,0.9914602096587484,0.9778061224489796,0.2469898,0.75301015,0.44609463,0.2299745,0.5506975,45.075
94,0.9954170166309397,0.9973927296403444,0.9818367346938776,0.24709184,0.7529082,0.4448671,0.2299745,0.551404,45.075
95,0.9970189658057679,0.9990430077536676,0.9853571428571429,0.24693878,0.75306123,0.44487298,0.2299745,0.5511991,45.075
96,0.9982505478567844,0.9987201826454908,0.9890816326530611,0.24668367,0.75331634,0.4458718,0.2299745,0.5501288,45.075
97,0.9980844854927524,0.9990680218983337,0.9883673469387755,0.24683674,0.7531633,0.44631004,0.2299745,0.5499346,45.075
98,0.9977741794101475,0.9991371514634748,0.9880102040816326,0.24668367,0.75331634,0.44622487,0.2299745,0.5497304,45.075
99,0.99839602674338,0.9994110479803011,0.9895408163265306,0.24668367,0.75331634,0.44639632,0.2299745,0.54952705,45.075
100,1.0,0.99839602674338,1.0,0.24642856,0.7535714,0.44684795,0.2299745,0.5488387,45.075
