epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,0.17247572451396867,,0.5475510204081633,0.1812245,0.8187755,0.55744624,0.20091838,0.44470075,39.38
0,1,0.10494731486653171,,0.5369387755102041,0.18979591,0.8102041,0.46810502,0.1727551,0.52411836,33.86
0,2,0.18751206913185606,,0.5622448979591836,0.23306122,0.7669388,0.5703695,0.26867345,0.44084287,52.66
0,3,0.05193693875489411,,0.5291836734693878,0.25040817,0.7495918,0.5086858,0.2522449,0.48909545,49.44
1,0,0.10821858436732652,0.16172294069497886,0.5559183673469388,0.18387754,0.8161224,0.5677986,0.20091838,0.441756,39.38
1,1,0.2680329271888373,0.3535872492434487,0.6067346938775511,0.1367347,0.8632653,0.6308624,0.1727551,0.38720325,33.86
1,2,0.13509356198551267,0.14627235800439295,0.5761224489795919,0.302449,0.697551,0.4674872,0.26867345,0.5322659,52.66
1,3,0.3601909330698308,0.4013712515553148,0.6653061224489796,0.22714286,0.7728571,0.5218799,0.2522449,0.4809632,49.44
2,0,0.2064477364549881,0.8737273601992827,0.5951020408163266,0.19224489,0.8077551,0.5312035,0.20091838,0.4732417,39.38
2,1,0.3286325335288352,0.9087226768880141,0.6342857142857143,0.14,0.86,0.6216787,0.1727551,0.39844838,33.86
2,2,0.21313066748949716,0.8751011716202455,0.61,0.3032653,0.69673467,0.45755622,0.26867345,0.54179114,52.66
2,3,0.39718676841159434,0.9067271941340155,0.6855102040816327,0.22755103,0.77244896,0.51485956,0.2522449,0.4858054,49.44
3,0,0.07039281530652089,0.8818872729880707,0.5424489795918368,0.19306122,0.80693877,0.5221054,0.20091838,0.4827302,39.38
3,1,0.17694172397580665,0.47082144251687397,0.5777551020408164,0.21306121,0.7869388,0.3584677,0.1727551,0.6361025,33.86
3,2,0.10722871373477574,0.9141917283725003,0.5640816326530612,0.30285716,0.69714284,0.4486302,0.26867345,0.547945,52.66
3,3,0.2832649554941071,0.48269082106544375,0.6297959183673469,0.31448978,0.68551016,0.34864238,0.2522449,0.64470994,49.44
4,0,0.016958969610975757,0.9077300079787604,0.5163265306122449,0.20387754,0.79612243,0.4861041,0.20091838,0.51450634,39.38
4,1,0.012663962578393324,0.6100081441401238,0.4995918367346939,0.2544898,0.74551016,0.22947605,0.1727551,0.7572564,33.86
4,2,0.06881237399293962,0.9080858319410153,0.5393877551020408,0.3010204,0.69897956,0.43888485,0.26867345,0.55711836,52.66
4,3,0.09871757311153788,0.6503370692713899,0.5479591836734694,0.3222449,0.6777551,0.3655011,0.2522449,0.62763864,49.44
5,0,0.045990803974850385,0.8760373807663078,0.5226530612244897,0.21040817,0.78959185,0.47463322,0.20091838,0.5191238,39.38
5,1,0.1026816693096606,0.8383387866665605,0.53,0.24285716,0.75714284,0.26857638,0.1727551,0.7251813,33.86
5,2,0.10318255932512951,0.8522830434151193,0.5459183673469388,0.2955102,0.7044898,0.45621753,0.26867345,0.5415496,52.66
5,3,0.14421952521734974,0.7791336645171976,0.5526530612244899,0.30183673,0.6981633,0.39771137,0.2522449,0.60032934,49.44
6,0,0.09737956314896128,0.8972808453330571,0.5420408163265307,0.21632652,0.78367347,0.45794624,0.20091838,0.53584784,39.38
6,1,0.1616473475762816,0.8796247957988349,0.55,0.24510205,0.7548979,0.25910315,0.1727551,0.7373891,33.86
6,2,0.1827720357959662,0.8608789364045729,0.5755102040816327,0.33367348,0.6663265,0.38849127,0.26867345,0.6047125,52.66
6,3,0.2554684793089434,0.843296607670792,0.5938775510204082,0.3167347,0.6832653,0.37431812,0.2522449,0.6249014,49.44
7,0,0.1474967208281204,0.9621455585748552,0.5553061224489796,0.21306121,0.7869388,0.46741334,0.20091838,0.52661204,39.38
7,1,0.24781668512778013,0.9208798540111086,0.5818367346938775,0.24285716,0.75714284,0.27653545,0.1727551,0.721025,33.86
7,2,0.21137951533600552,0.9464013578879424,0.5910204081632653,0.3102041,0.6897959,0.43012673,0.26867345,0.56508845,52.66
7,3,0.31147520499804765,0.8720545386448215,0.6138775510204081,0.2979592,0.7020408,0.39109448,0.2522449,0.6056932,49.44
8,0,0.31130738152348014,0.9049225031676084,0.6165306122448979,0.20469387,0.7953061,0.4872943,0.20091838,0.5064555,39.38
8,1,0.28946196080931397,0.9073248491899689,0.5989795918367347,0.23734693,0.76265305,0.30138898,0.1727551,0.69670796,33.86
8,2,0.34428945963391216,0.8908921419407279,0.6348979591836735,0.2932653,0.7067347,0.45826042,0.26867345,0.5404722,52.66
