epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,0.08033349935069546,,0.5369387755102041,0.1812245,0.8187755,0.55744624,0.20091838,0.44470075,39.38
0,1,0.054686032196152166,,0.5187755102040816,0.18979591,0.8102041,0.46810502,0.1727551,0.52411836,33.86
0,2,0.14823216386395374,,0.57,0.23306122,0.7669388,0.5703695,0.26867345,0.44084287,52.66
0,3,0.02396273890004427,,0.52,0.25040817,0.7495918,0.5086858,0.2522449,0.48909545,49.44
1,0,-0.18343531789655304,0.1606264935202366,0.4295918367346939,0.18571429,0.81428576,0.5623875,0.20091838,0.4454888,39.38
1,1,0.14494493096051037,0.35989980455016457,0.5693877551020408,0.13816327,0.8618367,0.6276782,0.1727551,0.39110127,33.86
1,2,-0.1938572478008707,0.14620303011661331,0.4287755102040816,0.30183673,0.6981633,0.46753848,0.26867345,0.53196555,52.66
1,3,0.36439053622229833,0.4053582305988103,0.6616326530612245,0.22979592,0.77020407,0.5158218,0.2522449,0.48630628,49.44
2,0,-0.19493099811028608,0.8757407816360014,0.4246938775510204,0.19040817,0.8095918,0.5370943,0.20091838,0.46880913,39.38
2,1,0.17026372032608436,0.9091199443450152,0.5828571428571429,0.13938776,0.8606123,0.6249084,0.1727551,0.39565554,33.86
2,2,-0.18488810971479575,0.8771128691926952,0.43285714285714283,0.3022449,0.6977551,0.45814383,0.26867345,0.5409563,52.66
2,3,0.3904054060515264,0.9069754321095873,0.6653061224489796,0.22795917,0.7720408,0.5143864,0.2522449,0.48538226,49.44
3,0,-0.22234568954968562,0.8959723959868993,0.41346938775510206,0.19387755,0.8061224,0.5214275,0.20091838,0.48177218,39.38
3,1,0.07546854305955103,0.6534630764449473,0.5495918367346939,0.1967347,0.80326533,0.41426528,0.1727551,0.5867921,33.86
3,2,-0.1931996589342492,0.9328548000223127,0.4263265306122449,0.30163264,0.6983673,0.45658073,0.26867345,0.54142785,52.66
3,3,0.333439966849684,0.6654190885256875,0.6524489795918368,0.29183674,0.7081633,0.38963878,0.2522449,0.60581154,49.44
4,0,-0.23171785976731127,0.9156486303890918,0.4010204081632653,0.20102042,0.7989796,0.49647245,0.20091838,0.50356793,39.38
4,1,0.013815999808748177,0.5807141661818964,0.5057142857142857,0.25,0.75,0.24226849,0.1727551,0.74821246,33.86
4,2,-0.23826008654144984,0.9101143207771198,0.4055102040816327,0.31061223,0.68938774,0.4254962,0.26867345,0.57098037,52.66
4,3,0.15156487022766935,0.607482408816709,0.5585714285714285,0.32734695,0.672653,0.34358764,0.2522449,0.65081984,49.44
5,0,-0.14106913026884743,0.9242019217602844,0.43265306122448977,0.2165306,0.7834694,0.45985892,0.20091838,0.5335815,39.38
5,1,-0.005239248061583091,0.8979866920606586,0.49428571428571433,0.24632652,0.7536735,0.2536046,0.1727551,0.7409608,33.86
5,2,-0.12859686506387014,0.9152547235215835,0.43775510204081636,0.3077551,0.6922449,0.4299207,0.26867345,0.56711,52.66
5,3,0.13512467228203268,0.8932949342173417,0.556734693877551,0.3144898,0.68551016,0.36793286,0.2522449,0.6269005,49.44
6,0,-0.07578248243726445,0.8630389277147797,0.45081632653061227,0.22142857,0.77857137,0.4393174,0.20091838,0.5506583,39.38
6,1,0.06728781008693989,0.916387029938879,0.5112244897959184,0.24632652,0.7536735,0.26116955,0.1727551,0.7349777,33.86
6,2,-0.05484448836152969,0.8707441130298273,0.46142857142857147,0.34918368,0.6508163,0.34815148,0.26867345,0.6438599,52.66
6,3,0.2236282383316466,0.9181592330801902,0.5812244897959183,0.3189796,0.68102044,0.36829433,0.2522449,0.62718374,49.44
7,0,-0.13302329411346742,0.8760059925571165,0.43326530612244896,0.20938776,0.7906123,0.47710097,0.20091838,0.5175275,39.38
7,1,0.11810249503940586,0.8977142857142857,0.5328571428571428,0.24775511,0.7522449,0.26209146,0.1727551,0.7381587,33.86
7,2,-0.08202271115396569,0.8975266358007475,0.4602040816326531,0.30979592,0.6902041,0.4302367,0.26867345,0.56461936,52.66
7,3,0.27013360533592584,0.8888854640645794,0.5973469387755103,0.29591838,0.70408165,0.39080524,0.2522449,0.60702455,49.44
8,0,0.015735450301359456,0.8464766069117877,0.486734693877551,0.19897959,0.80102044,0.50514454,0.20091838,0.4935895,39.38
8,1,0.29074940433026003,0.6439596458653746,0.6185714285714285,0.2022449,0.7977551,0.4191861,0.1727551,0.5882237,33.86
8,2,0.09890976898373563,0.8326697957589908,0.5273469387755102,0.31,0.69,0.41508934,0.26867345,0.57607037,52.66
8,3,0.45761279474694994,0.683553267617082,0.6942857142857143,0.26836735,0.7316327,0.42918697,0.2522449,0.57327724,49.44
9,0,0.0010374338920326393,0.9093867806245001,0.48836734693877554,0.19367348,0.8063265,0.5133831,0.20091838,0.48394677,39.38
9,1,0.21538209723561427,0.8390221931802787,0.5706122448979591,0.22918367,0.7708163,0.3216937,0.1727551,0.67658263,33.86
9,2,0.09444665269465849,0.909447234418953,0.5263265306122449,0.29163265,0.7083673,0.45130008,0.26867345,0.5450686,52.66
9,3,0.35682219158651357,0.833496099259696,0.6383673469387755,0.3102041,0.6897959,0.36299288,0.2522449,0.6344225,49.44
10,0,0.08269765572642677,0.8928358253986799,0.5091836734693878,0.19836734,0.80163264,0.5083296,0.20091838,0.4892495,39.38
10,1,0.2728241397390095,0.9066487815653892,0.5959183673469388,0.2334694,0.76653063,0.31735587,0.1727551,0.68200004,33.86
10,2,0.20483248730964465,0.8793802803432971,0.5651020408163265,0.29816326,0.7018367,0.44131768,0.26867345,0.5531622,52.66
10,3,0.4225574193754034,0.8995737634374328,0.6581632653061225,0.29040816,0.7095918,0.38223016,0.2522449,0.61468285,49.44
11,0,0.11973122881787276,0.8785910159456207,0.5281632653061225,0.21469387,0.7853061,0.46092236,0.20091838,0.53167415,39.38
