epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0.07680360857771142,,0.5364285714285715,0.21362245,0.78637755,0.5261516,0.22364795,0.47468933,43.835
1,0.03301072537134625,0.2680218896964562,0.5223469387755102,0.21387754,0.78612244,0.54335654,0.22364795,0.46371546,43.835
2,0.04521250463813224,0.8922372568208248,0.5264285714285715,0.215,0.785,0.53363323,0.22364795,0.4727008,43.835
3,-0.0016592096436749402,0.7869273402449618,0.5104591836734693,0.2460204,0.75397956,0.44547808,0.22364795,0.5539509,43.835
4,-0.07614926906808589,0.7534898815412043,0.4677040816326531,0.2722449,0.7277551,0.37695616,0.22364795,0.61839515,43.835
5,-0.03494514277806699,0.9076845678899672,0.48035714285714287,0.27127552,0.72872454,0.37782928,0.22364795,0.6171382,43.835
6,0.04007226940494808,0.8920823259409191,0.5011734693877551,0.2839796,0.7160204,0.3542332,0.22364795,0.63916993,43.835
7,0.043297523776974656,0.8900330945341822,0.5059183673469387,0.2657143,0.7342857,0.3900586,0.22364795,0.60683256,43.835
8,0.21575185459057625,0.7516648290383088,0.5817346938775511,0.24489796,0.755102,0.44215173,0.22364795,0.55779016,43.835
9,0.16692209385220472,0.872838076870857,0.5559183673469388,0.2561735,0.7438265,0.41234246,0.22364795,0.5850051,43.835
10,0.2457279255376211,0.8946096626861997,0.5820918367346939,0.25510204,0.7448979,0.4123083,0.22364795,0.58477366,43.835
11,0.2311089740458601,0.8751918925929405,0.5788775510204082,0.26755103,0.73244894,0.38586423,0.22364795,0.6077522,43.835
12,0.17875108144154306,0.7287299826220568,0.5472959183673469,0.26688775,0.7331123,0.38469937,0.22364795,0.6068758,43.835
13,0.16193151202431466,0.8960622771810818,0.5368367346938776,0.26954082,0.7304592,0.38521984,0.22364795,0.6066026,43.835
14,0.05264789308540407,0.7732426905943948,0.5065306122448979,0.25765306,0.74234694,0.4107261,0.22364795,0.58274615,43.835
15,0.08774589935352604,0.7524212857362508,0.5058673469387756,0.25260204,0.7473979,0.4110305,0.22364795,0.5811519,43.835
16,0.1653971995771772,0.6780127285350656,0.5473469387755102,0.2615306,0.73846936,0.40332428,0.22364795,0.59148765,43.835
17,0.2082733031112013,0.809748891471124,0.556734693877551,0.2789796,0.72102046,0.361933,0.22364795,0.6288551,43.835
18,0.19424241565454292,0.7657571340914343,0.5519897959183673,0.26663265,0.7333673,0.39945742,0.22364795,0.5959592,43.835
19,0.20796956940101397,0.7383935274887355,0.5491326530612245,0.2710204,0.7289796,0.37663487,0.22364795,0.6164513,43.835
20,0.24317100736243322,0.7129456006934006,0.5706122448979591,0.2614796,0.73852044,0.40301734,0.22364795,0.5911547,43.835
21,0.1762296694616081,0.7617551896979018,0.5413265306122449,0.26030612,0.7396939,0.4083954,0.22364795,0.58678824,43.835
22,0.19828183682816458,0.7823424540416144,0.5492857142857143,0.26663265,0.7333673,0.39302567,0.22364795,0.5993884,43.835
23,0.2592363397035461,0.8767694056076851,0.5790816326530612,0.25142857,0.7485714,0.42128497,0.22364795,0.57220376,43.835
24,0.24219963131379374,0.7947659866738832,0.5646938775510204,0.2557143,0.74428576,0.41142344,0.22364795,0.57947016,43.835
25,0.17392278993937965,0.7641700286399259,0.5364285714285715,0.2625,0.7375,0.40420297,0.22364795,0.5860768,43.835
26,0.2487496587548425,0.8469526758617232,0.5731122448979592,0.25816327,0.7418367,0.4110764,0.22364795,0.5818709,43.835
27,0.15070952727050563,0.7598095891083564,0.52,0.26831633,0.7316837,0.39518028,0.22364795,0.59701484,43.835
28,0.1401115353911361,0.8602823713641716,0.5187244897959183,0.2682653,0.7317347,0.38865644,0.22364795,0.6031762,43.835
29,0.07790382789108846,0.7920038569117612,0.49392857142857144,0.26760206,0.732398,0.39113402,0.22364795,0.60096115,43.835
30,0.2500075317830608,0.7969627412333415,0.5659693877551021,0.27892858,0.7210714,0.36008176,0.22364795,0.6288081,43.835
31,0.2296403333688067,0.8715047895356665,0.553469387755102,0.26454082,0.7354592,0.4038954,0.22364795,0.5879309,43.835
32,0.2744575507036244,0.8523596382124815,0.5745408163265306,0.2555102,0.74448985,0.4218672,0.22364795,0.5710826,43.835
33,0.40642300622004884,0.818185649738224,0.638469387755102,0.23724489,0.76275516,0.46026003,0.22364795,0.53478277,43.835
34,0.33314230016247603,0.7443743515367881,0.5869897959183673,0.25403062,0.7459694,0.41915435,0.22364795,0.5759976,43.835
35,0.3096150139964002,0.875945483209405,0.5876530612244898,0.2542347,0.7457653,0.42214766,0.22364795,0.5733124,43.835
36,0.39505807890563643,0.7104309335593719,0.6213775510204081,0.24979591,0.7502041,0.43017855,0.22364795,0.5654889,43.835
37,0.5341159256551665,0.6529291047305008,0.6974489795918367,0.23071428,0.76928574,0.47376555,0.22364795,0.5252428,43.835
38,0.24556316548419005,0.6063900244053101,0.5580102040816327,0.26739797,0.732602,0.39103967,0.22364795,0.6035495,43.835
39,0.26036258221874187,0.8462731171029912,0.5681632653061225,0.2611735,0.7388265,0.40958178,0.22364795,0.58444357,43.835
40,0.31991486572623307,0.8604430826606315,0.5891326530612244,0.24704082,0.7529592,0.436241,0.22364795,0.56026435,43.835
41,0.44888459632152605,0.8566008671507985,0.6460204081632653,0.25010204,0.749898,0.42686504,0.22364795,0.5679917,43.835
42,0.3896829811494895,0.8887554223950725,0.6157142857142857,0.25505102,0.744949,0.4203104,0.22364795,0.57461756,43.835
43,0.43131168461854363,0.7991894393309511,0.6406122448979592,0.24367347,0.7563265,0.442199,0.22364795,0.5553945,43.835
44,0.4319579804949656,0.851572058149649,0.6344897959183673,0.2412755,0.7587245,0.45023945,0.22364795,0.5484173,43.835
45,0.4922818428936836,0.7879818145198455,0.6703571428571429,0.23311225,0.7668877,0.46318325,0.22364795,0.533262,43.835
46,0.46858152175025913,0.8504264890146412,0.6575,0.23341838,0.76658165,0.46598464,0.22364795,0.5320932,43.835
47,0.40414259553842896,0.8281445637719723,0.6256632653061225,0.24969387,0.75030607,0.42972702,0.22364795,0.56572163,43.835
48,0.3585669913122916,0.8526504720866965,0.6096938775510204,0.25137755,0.7486224,0.42341056,0.22364795,0.57123005,43.835
49,0.5506881260058829,0.8083969906607379,0.69,0.24306121,0.75693876,0.44874913,0.22364795,0.54871196,43.835
50,0.4844662132385089,0.8770993054802024,0.6645918367346938,0.24744898,0.752551,0.43885452,0.22364795,0.5565498,43.835
51,0.3751542296770709,0.8168432770999848,0.6088265306122449,0.25005102,0.749949,0.43389404,0.22364795,0.5618326,43.835
52,0.4810735180874008,0.8430384710434714,0.6546428571428571,0.23760204,0.76239794,0.456807,0.22364795,0.540415,43.835
53,0.6247390874813786,0.7839149282654857,0.7266836734693878,0.2412755,0.7587245,0.4519705,0.22364795,0.5459515,43.835
