sample_id,group,epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
30,2,0,0.4530803496720828,,0.6632653061224489,0.1122449,0.8877551,0.75,0.2244898,0.26402053,44
65,3,0,-0.056722103132545484,,0.47959183673469385,0.20408164,0.79591835,0.5833334,0.24489796,0.39597484,48
123,2,0,0.18789694714277747,,0.5612244897959183,0.10204082,0.8979592,0.6153846,0.13265306,0.40557122,26
126,2,0,0.1774992230394696,,0.5408163265306123,0.05102041,0.9489796,0.5454545,0.05612245,0.5649892,11
152,2,0,-0.31641817211070294,,0.3877551020408163,0.19387755,0.8061224,0.5681818,0.2244898,0.40740547,44
159,3,0,0.30100805648303836,,0.7040816326530612,0.3265306,0.6734694,0.38461536,0.26530612,0.57460123,52
171,3,0,-0.7397429256747603,,0.17346938775510204,0.071428575,0.9285714,0.46153843,0.06632653,0.51190716,13
176,3,0,0.3905410035939405,,0.6224489795918368,0.2244898,0.7755102,0.5510204,0.25,0.41692117,49
241,2,0,0.3867510299707544,,0.6938775510204082,0.5,0.5,0.58823526,0.60714287,0.41565904,119
253,3,0,0.04947206528062221,,0.5714285714285714,0.46938777,0.53061223,0.47126436,0.44387755,0.5199886,87
315,2,0,0.16783144339344486,,0.5612244897959183,0.5,0.5,0.4166667,0.42857143,0.57525873,84
317,3,0,0.5410912510259863,,0.7551020408163265,0.5714286,0.4285714,0.552,0.6377551,0.44692406,125
319,2,0,-0.061222896030727794,,0.5204081632653061,0.14285715,0.85714287,0.67441857,0.21938775,0.33572412,43
399,2,0,0.2944465251934433,,0.6326530612244898,0.3265306,0.6734694,0.3469388,0.25,0.61106914,49
414,2,0,0.24828789774402538,,0.6020408163265306,0.2244898,0.7755102,0.5769231,0.26530612,0.4171485,52
416,2,0,0.0036497222864155425,,0.5204081632653061,0.1632653,0.8367347,0.48387098,0.15816326,0.5166385,31
573,1,0,0.07829371498697096,,0.5612244897959183,0.24489796,0.75510204,0.47826087,0.23469388,0.52340263,46
677,0,0,0.02698563220680697,,0.5510204081632653,0.20408164,0.79591835,0.4285714,0.17857143,0.556129,35
767,0,0,0.5250165353138522,,0.6938775510204082,0.08163265,0.9183673,0.6521739,0.11734694,0.35838947,23
815,1,0,0.005669022782873399,,0.46938775510204084,0.10204082,0.8979592,0.52380955,0.10714286,0.47018597,21
1016,1,0,0.34741531130218584,,0.5714285714285714,0.21428572,0.78571427,0.72,0.38265306,0.27999383,75
1122,2,0,0.4656057503048076,,0.7040816326530612,0.20408164,0.79591835,0.5121951,0.20918368,0.46669766,41
1133,3,0,0.10933547960378998,,0.47959183673469385,0.06122449,0.93877554,0.6666666,0.091836736,0.38923535,18
1172,2,0,-0.0567460096104041,,0.45918367346938777,0.13265306,0.86734694,0.68292683,0.20918368,0.3458443,41
1187,0,0,0.060406888253153664,,0.5204081632653061,0.25510204,0.74489796,0.5192308,0.26530612,0.49852717,52
1262,2,0,-0.06811593047996238,,0.4489795918367347,0.23469388,0.7653061,0.5660378,0.27040815,0.43735692,53
1285,2,0,0.31390799193554814,,0.6224489795918368,0.25510204,0.74489796,0.65753424,0.37244898,0.35247663,73
1317,3,0,0.4214345480480361,,0.6938775510204082,0.20408164,0.79591835,0.6666666,0.30612245,0.3249709,60
1330,3,0,-0.09585067051721251,,0.45918367346938777,0.06122449,0.93877554,0.78571427,0.14285715,0.2804834,28
1382,2,0,-0.13594498322562137,,0.47959183673469385,0.48979592,0.5102041,0.3766234,0.39285713,0.6052027,77
1471,0,0,-0.16120616149622677,,0.4897959183673469,0.21428572,0.78571427,0.3,0.15306123,0.6428514,30
1715,1,0,0.1816637314824407,,0.5510204081632653,0.091836736,0.90816325,0.18181819,0.05612245,0.72156274,11
1748,1,0,-0.21111173090868524,,0.37755102040816324,0.3265306,0.6734694,0.36,0.25510204,0.6227388,50
1793,1,0,0.4425487492927667,,0.7857142857142857,0.24489796,0.75510204,0.41463417,0.20918368,0.5719457,41
