epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.91,0.495,0.44,0.1474871,0.085,0.07194288,0.79807913,0.835,0.02725218,-0.0013284836,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
5,random_rescue_10,7.61,0.91,0.495,0.44,0.13441871,0.095,0.05513074,0.8148913,0.855,0.04032057,0.015483662,0.26734695,0.732653,0.38246465,0.22364795,0.6122174,43.835
5,random_rescue_20,12.305,0.91,0.495,0.44,0.13890412,0.09,0.05614834,0.81387365,0.86,0.03583516,0.014466059,0.26943877,0.7305612,0.37818065,0.22364795,0.6150306,43.835
5,random_rescue_5,4.22,0.91,0.495,0.44,0.11716431,0.085,0.050505042,0.81951696,0.855,0.057574984,0.020109355,0.2682143,0.7317857,0.38358203,0.22364795,0.6128423,43.835
5,student,0.0,0.91,0.495,0.44,0.17473929,0.125,0.0706144,0.7994076,0.825,0.0,0.0,0.27127552,0.72872454,0.37782928,0.22364795,0.6171382,43.835
10,foreground_rescue_10,8.085,0.91,0.52,0.415,0.08192133,0.065,0.029828504,0.8401935,0.875,0.11378349,0.05644555,0.33760205,0.6623979,0.18677546,0.22364795,0.76860124,43.835
10,foreground_rescue_20,13.32,0.91,0.52,0.415,0.04391503,0.045,0.02005019,0.84997183,0.885,0.15178978,0.06622387,0.3910204,0.6089796,0.07502863,0.22364795,0.86146426,43.835
10,foreground_rescue_5,4.41,0.91,0.52,0.415,0.10048813,0.08,0.051358797,0.8186632,0.85,0.095216684,0.034915257,0.30010206,0.69989794,0.282774,0.22364795,0.6888592,43.835
10,random,0.0,0.91,0.52,0.415,0.1474871,0.085,0.07194288,0.79807913,0.835,0.04821772,0.014331174,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
10,random_rescue_10,8.085,0.91,0.52,0.415,0.17164248,0.095,0.07755117,0.7924709,0.825,0.024062354,0.008722884,0.2530612,0.74693877,0.41520977,0.22364795,0.5816756,43.835
10,random_rescue_20,13.32,0.91,0.52,0.415,0.15180852,0.095,0.060661573,0.80936044,0.855,0.043896314,0.025612481,0.2522449,0.7477551,0.41696057,0.22364795,0.5812899,43.835
10,random_rescue_5,4.41,0.91,0.52,0.415,0.20109463,0.13,0.08390853,0.7861135,0.81,-0.0053898008,0.0023655253,0.25214285,0.74785715,0.42321628,0.22364795,0.5755484,43.835
10,student,0.0,0.91,0.52,0.415,0.19570482,0.12,0.08627405,0.7837479,0.81,0.0,0.0,0.25510204,0.7448979,0.4123083,0.22364795,0.58477366,43.835
20,foreground_rescue_10,8.1,0.91,0.54,0.39,0.10002782,0.06,0.043691445,0.82633054,0.86,0.07391086,0.03390501,0.34413266,0.65586734,0.17505464,0.22364795,0.774493,43.835
20,foreground_rescue_20,13.04,0.91,0.54,0.39,0.04624365,0.03,0.01645434,0.85356766,0.89,0.12769504,0.06114211,0.39454082,0.60545915,0.07012077,0.22364795,0.8608488,43.835
20,foreground_rescue_5,4.425,0.91,0.54,0.39,0.11330982,0.06,0.04960387,0.8204182,0.86,0.06062886,0.027992588,0.30663264,0.6933673,0.2713393,0.22364795,0.69677734,43.835
20,random,0.0,0.91,0.54,0.39,0.1474871,0.085,0.07194288,0.79807913,0.835,0.026451582,0.005653571,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
20,random_rescue_10,8.1,0.91,0.54,0.39,0.1520576,0.095,0.059800986,0.810221,0.845,0.02188108,0.017795468,0.2582143,0.74178576,0.41005784,0.22364795,0.5852461,43.835
20,random_rescue_20,13.04,0.91,0.54,0.39,0.1381095,0.08,0.05523748,0.8147845,0.86,0.035829183,0.022358976,0.26081634,0.73918366,0.39947942,0.22364795,0.5924258,43.835
20,random_rescue_5,4.425,0.91,0.54,0.39,0.18845741,0.11,0.07993397,0.79008806,0.83,-0.014518729,-0.0023375147,0.25877553,0.7412245,0.41029096,0.22364795,0.585791,43.835
20,student,0.0,0.91,0.54,0.39,0.17393869,0.105,0.077596456,0.7924255,0.835,0.0,0.0,0.2614796,0.73852044,0.40301734,0.22364795,0.5911547,43.835
40,foreground_rescue_10,8.53,0.91,0.535,0.395,0.06116843,0.05,0.029133756,0.8408882,0.89,0.10348786,0.040714327,0.33408165,0.66591835,0.19864468,0.22364795,0.7512251,43.835
40,foreground_rescue_20,14.0,0.91,0.535,0.395,0.048605226,0.05,0.021061096,0.8489609,0.88,0.116051055,0.048786987,0.38989794,0.61010206,0.08428281,0.22364795,0.84695435,43.835
40,foreground_rescue_5,4.625,0.91,0.535,0.395,0.118331835,0.075,0.04913584,0.82088614,0.855,0.046324447,0.02071224,0.2942347,0.7057653,0.2998802,0.22364795,0.66804564,43.835
40,random,0.0,0.91,0.535,0.395,0.1474871,0.085,0.07194288,0.79807913,0.835,0.017169181,-0.0020947997,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
40,random_rescue_10,8.53,0.91,0.535,0.395,0.17008415,0.095,0.06484182,0.8051802,0.855,-0.005427869,0.0050062607,0.24530613,0.7546939,0.4364076,0.22364795,0.55806524,43.835
40,random_rescue_20,14.0,0.91,0.535,0.395,0.14710179,0.075,0.06609938,0.80392265,0.845,0.0175545,0.003748697,0.24530613,0.7546939,0.43392098,0.22364795,0.5628027,43.835
40,random_rescue_5,4.625,0.91,0.535,0.395,0.15499246,0.085,0.064315684,0.8057063,0.845,0.009663821,0.0055323993,0.24607143,0.7539286,0.43785346,0.22364795,0.5572224,43.835
40,student,0.0,0.91,0.535,0.395,0.16465628,0.095,0.06984808,0.80017394,0.845,0.0,0.0,0.24704082,0.7529592,0.436241,0.22364795,0.56026435,43.835
60,foreground_rescue_10,8.51,0.91,0.53,0.4,0.06922663,0.05,0.030768115,0.8392539,0.89,0.1270172,0.059735406,0.32270408,0.6772959,0.21324459,0.22364795,0.737751,43.835
60,foreground_rescue_20,14.125,0.91,0.53,0.4,0.058385774,0.05,0.013827772,0.85619426,0.9,0.13785806,0.07667575,0.38,0.62,0.09349278,0.22364795,0.83669066,43.835
60,foreground_rescue_5,4.65,0.91,0.53,0.4,0.1170255,0.08,0.05780281,0.81221914,0.86,0.079218335,0.032700714,0.2833163,0.7166836,0.31541187,0.22364795,0.65398896,43.835
60,random,0.0,0.91,0.53,0.4,0.1474871,0.085,0.07194288,0.79807913,0.835,0.04875673,0.01856064,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
60,random_rescue_10,8.51,0.91,0.53,0.4,0.19378197,0.105,0.088244855,0.78177714,0.815,0.002461867,0.0022586687,0.23663265,0.7633673,0.45582986,0.22364795,0.5417815,43.835
60,random_rescue_20,14.125,0.91,0.53,0.4,0.20245029,0.115,0.0938891,0.7761329,0.805,-0.0062064705,-0.0033855757,0.23954083,0.7604592,0.44690803,0.22364795,0.54948825,43.835
60,random_rescue_5,4.65,0.91,0.53,0.4,0.17190047,0.11,0.08036998,0.78965205,0.83,0.02434337,0.010133543,0.23556122,0.7644388,0.45622313,0.22364795,0.5418597,43.835
60,student,0.0,0.91,0.53,0.4,0.19624384,0.12,0.09050352,0.7795185,0.81,0.0,0.0,0.23586735,0.7641327,0.45624533,0.22364795,0.54134977,43.835
80,foreground_rescue_10,8.935,0.91,0.535,0.395,0.088515274,0.065,0.033672124,0.83634984,0.875,0.17727259,0.07689153,0.31,0.69,0.23716469,0.22364795,0.71064657,43.835
80,foreground_rescue_20,14.795,0.91,0.535,0.395,0.06784143,0.055,0.026010508,0.8440115,0.875,0.19794641,0.084553145,0.36979592,0.6302041,0.11057864,0.22364795,0.8173272,43.835
80,foreground_rescue_5,4.785,0.91,0.535,0.395,0.11481617,0.085,0.05962573,0.81039625,0.845,0.15097168,0.05093792,0.26765308,0.73234695,0.34786752,0.22364795,0.62071276,43.835
80,random,0.0,0.91,0.535,0.395,0.1474871,0.085,0.07194288,0.79807913,0.835,0.11830074,0.03862077,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
80,random_rescue_10,8.935,0.91,0.535,0.395,0.26845056,0.14,0.109742574,0.7602795,0.8,-0.0026627064,0.0008210747,0.22219387,0.7778061,0.48821345,0.22364795,0.5090011,43.835
80,random_rescue_20,14.795,0.91,0.535,0.395,0.17950834,0.105,0.090529636,0.7794923,0.815,0.086279504,0.020034023,0.22693878,0.7730612,0.4771756,0.22364795,0.5185351,43.835
80,random_rescue_5,4.785,0.91,0.535,0.395,0.2393794,0.13,0.09936235,0.7706596,0.81,0.026408436,0.0112013,0.21959184,0.78040814,0.49294508,0.22364795,0.5055849,43.835
80,student,0.0,0.91,0.535,0.395,0.26578784,0.15,0.11056365,0.75945836,0.79,0.0,0.0,0.21882652,0.78117347,0.49432132,0.22364795,0.50322485,43.835
100,foreground_rescue_10,8.825,0.91,0.55,0.38,0.09016453,0.05,0.039807867,0.83021414,0.88,0.18609688,0.08437313,0.31168368,0.68831635,0.23064405,0.22364795,0.7180067,43.835
100,foreground_rescue_20,14.415,0.91,0.55,0.38,0.065283865,0.05,0.03124323,0.83877873,0.88,0.21097755,0.09293777,0.36872447,0.63127553,0.11226688,0.22364795,0.8179784,43.835
100,foreground_rescue_5,4.74,0.91,0.55,0.38,0.16938314,0.11,0.08431749,0.7857045,0.82,0.10687827,0.03986351,0.27,0.73,0.33909312,0.22364795,0.6284341,43.835
100,random,0.0,0.91,0.55,0.38,0.1474871,0.085,0.07194288,0.79807913,0.835,0.12877432,0.052238118,0.22377552,0.7762245,0.49917153,0.22364795,0.5000727,43.835
100,random_rescue_10,8.825,0.91,0.55,0.38,0.22699301,0.13,0.10121413,0.7688079,0.81,0.049268417,0.022966867,0.22260204,0.777398,0.48236355,0.22364795,0.5143481,43.835
100,random_rescue_20,14.415,0.91,0.55,0.38,0.22377694,0.135,0.09613828,0.77388376,0.805,0.052484483,0.028042715,0.22704083,0.77295923,0.476109,0.22364795,0.5212934,43.835
100,random_rescue_5,4.74,0.91,0.55,0.38,0.25929672,0.17,0.1075871,0.7624349,0.78,0.016964702,0.016593896,0.22280613,0.7771939,0.48038486,0.22364795,0.5149649,43.835
100,student,0.0,0.91,0.55,0.38,0.27626142,0.17,0.124180995,0.74584097,0.76,0.0,0.0,0.22163266,0.7783673,0.48340046,0.22364795,0.5123397,43.835
