epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,0.227680972102112,,0.5736734693877551,0.16551019,0.8344898,0.6017516,0.20173469,0.4015184,39.54
0,1,0.23388431045498212,,0.5544897959183673,0.13510205,0.86489797,0.66246307,0.20591837,0.345035,40.36
0,2,0.2190777384872292,,0.5826530612244898,0.2334694,0.76653063,0.53631836,0.2417347,0.46270633,47.38
0,3,0.2176198862182972,,0.5491836734693877,0.23081632,0.76918364,0.5905775,0.2705102,0.41324434,53.02
1,0,0.23927925491174762,0.6189002192567491,0.5942857142857143,0.18979591,0.8102041,0.533039,0.20173469,0.46155986,39.54
1,1,0.21363739265914922,0.6490234654198954,0.5657142857142857,0.15244898,0.84755105,0.616279,0.20591837,0.38049185,40.36
1,2,0.2914916231065496,0.6768165770306619,0.6177551020408163,0.2557143,0.74428576,0.46672755,0.2417347,0.52414304,47.38
1,3,0.17352061136832708,0.6912195163855,0.5363265306122449,0.22142857,0.77857137,0.5783424,0.2705102,0.4229206,53.02
2,0,0.3622302724683971,0.7044255874200321,0.6453061224489796,0.20142856,0.7985714,0.47541288,0.20173469,0.5160276,39.54
2,1,0.23992388306579052,0.8673646962763872,0.5828571428571429,0.15979593,0.84020406,0.5785703,0.20591837,0.41890153,40.36
2,2,0.40366645682091656,0.8051650604281322,0.6712244897959184,0.2612245,0.7387755,0.4410898,0.2417347,0.5514104,47.38
2,3,0.22336513957398657,0.8959893217732231,0.5642857142857143,0.24244899,0.757551,0.53781664,0.2705102,0.4631797,53.02
3,0,0.41591243854042986,0.9235681040248508,0.6573469387755102,0.20734693,0.792653,0.46039522,0.20173469,0.53002816,39.54
3,1,0.3177822438620118,0.8909751997853731,0.6059183673469388,0.18897958,0.81102043,0.5117374,0.20591837,0.48001722,40.36
