sample_id,group,epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
54,3,0,0.11434308983257496,,0.42857142857142855,0.1122449,0.8877551,0.60714287,0.14285715,0.41233712,28
76,3,0,0.5100192048705464,,0.6836734693877551,0.63265306,0.36734694,0.45614034,0.5816327,0.5375758,114
83,2,0,-0.10370948848106208,,0.5204081632653061,0.13265306,0.86734694,0.6285714,0.17857143,0.39835647,35
136,2,0,0.073596888970348,,0.5408163265306123,0.08163265,0.9183673,0.27272725,0.05612245,0.69555944,11
151,2,0,-0.368980548095849,,0.35714285714285715,0.05102041,0.9489796,0.6875,0.08163265,0.3357509,16
157,3,0,-0.36560111467984746,,0.21428571428571427,0.030612245,0.96938777,0.9375,0.24489796,0.08294889,48
171,3,0,-0.08716779956808964,,0.41836734693877553,0.040816326,0.9591837,0.6923077,0.06632653,0.28393292,13
249,3,0,-0.15961558383603344,,0.3673469387755102,0.4489796,0.5510204,0.4883721,0.4387755,0.52141535,86
253,3,0,-0.08305269784602634,,0.40816326530612246,0.2857143,0.71428573,0.6781609,0.44387755,0.3279503,87
317,3,0,0.41844783208089953,,0.673469387755102,0.7244898,0.2755102,0.43199998,0.6377551,0.5666318,125
344,2,0,-0.42741754257345266,,0.37755102040816324,0.2244898,0.7755102,0.5849056,0.27040815,0.4229056,53
346,3,0,0.15187785383579439,,0.5612244897959183,0.3265306,0.6734694,0.44827586,0.29591838,0.54384845,58
376,2,0,0.23513295986102367,,0.6428571428571429,0.3265306,0.6734694,0.5294118,0.3469388,0.4690493,68
413,2,0,0.11169265832064962,,0.5102040816326531,0.2857143,0.71428573,0.46153843,0.26530612,0.5472334,52
484,1,0,0.5622038585055263,,0.8061224489795918,0.36734694,0.63265306,0.26530612,0.25,0.71811134,49
529,0,0,-0.2241869805321582,,0.3979591836734694,0.29591838,0.70408165,0.3695652,0.23469388,0.5860128,46
576,0,0,-0.29448955685358874,,0.336734693877551,0.15306123,0.8469388,0.7692308,0.33163264,0.25498256,65
613,0,0,0.20750185275203403,,0.5510204081632653,0.3877551,0.6122449,0.5189873,0.4030612,0.4650659,79
887,1,0,0.3708882850289667,,0.5510204081632653,0.06122449,0.93877554,0.25,0.040816326,0.71000516,8
921,0,0,0.20406888253153663,,0.5918367346938775,0.1632653,0.8367347,0.75,0.3265306,0.24209516,64
1092,1,0,-0.4593247216887536,,0.22448979591836735,0.06122449,0.93877554,0.84615386,0.19897959,0.1730101,39
1111,0,0,0.007666013621120237,,0.5102040816326531,0.030612245,0.96938777,0.7692308,0.06632653,0.3065414,13
1150,2,0,0.33959789304241805,,0.6326530612244898,0.10204082,0.8979592,0.76744187,0.21938775,0.2678513,43
1247,3,0,0.5570862784785917,,0.7040816326530612,0.4489796,0.5510204,0.443038,0.4030612,0.5794789,79
1259,2,0,0.006413311126871678,,0.5408163265306123,0.030612245,0.96938777,0.5,0.030612245,0.39091572,6
1262,2,0,-0.3446835977655412,,0.336734693877551,0.39795917,0.6020408,0.26415092,0.27040815,0.75081,53
1275,2,0,0.1608348142068229,,0.5816326530612245,0.14285715,0.85714287,0.7307692,0.26530612,0.27886122,52
1335,3,0,0.2592928463849421,,0.6326530612244898,0.040816326,0.9591837,0.84615386,0.13265306,0.22118264,26
1400,2,0,-0.3384456008096327,,0.3163265306122449,0.52040815,0.47959185,0.28169012,0.3622449,0.68977034,71
1513,1,0,0.41996509654232644,,0.6632653061224489,0.35714287,0.64285713,0.3,0.25510204,0.6849734,50
1731,0,0,-0.3173329933300927,,0.3877551020408163,0.14285715,0.85714287,0.6956522,0.23469388,0.28195125,46
1753,0,0,-0.06036385659300815,,0.5204081632653061,0.1122449,0.8877551,0.45,0.10204082,0.49713248,20
1885,0,0,-0.2774107690713927,,0.35714285714285715,0.19387755,0.8061224,0.6935484,0.31632653,0.31982496,62
2274,1,0,-0.31514953501900567,,0.29591836734693877,0.1734694,0.8265306,0.39285713,0.14285715,0.6346995,28
2345,0,0,-0.2931922319884611,,0.3469387755102041,0.08163265,0.9183673,0.5294118,0.0867347,0.4210904,17
2445,1,0,-0.5397524882659038,,0.22448979591836735,0.19387755,0.8061224,0.36666667,0.15306123,0.595555,30
2541,2,0,0.24050235478806908,,0.5816326530612245,0.020408163,0.97959185,0.85714287,0.071428575,0.14548993,14
2816,0,0,-0.2547920534867598,,0.3877551020408163,0.1632653,0.8367347,0.61904764,0.21428572,0.40160987,42
2841,2,0,-0.4154403971662855,,0.336734693877551,0.13265306,0.86734694,0.40909094,0.1122449,0.58653873,22
2858,3,0,-0.08921260030759669,,0.47959183673469385,0.26530612,0.7346939,0.48000002,0.25510204,0.47500718,50
2875,2,0,-0.1331463315509726,,0.42857142857142855,0.091836736,0.90816325,0.7,0.15306123,0.30469579,30
2946,2,0,0.030930201053478792,,0.6020408163265306,0.040816326,0.9591837,0.8666667,0.15306123,0.20486347,30
2972,3,0,-0.07644335360071401,,0.3979591836734694,0.14285715,0.85714287,0.51724136,0.14795919,0.47660682,29
2995,2,0,-0.1603534971192694,,0.46938775510204084,0.040816326,0.9591837,0.8666667,0.15306123,0.19845293,30
2999,3,0,0.29383930065583436,,0.5816326530612245,0.10204082,0.8979592,0.5454545,0.1122449,0.4727642,22
3013,3,0,0.17694140522276852,,0.5408163265306123,0.1734694,0.8265306,0.4516129,0.15816326,0.5334004,31
3016,3,0,0.20930121365219262,,0.5918367346938775,0.33673468,0.66326535,0.45901638,0.3112245,0.5647278,61
3040,2,0,0.34888157527751434,,0.6632653061224489,0.15306123,0.8469388,0.11764705,0.0867347,0.7631495,17
3068,3,0,-0.28987560662687567,,0.2857142857142857,0.091836736,0.90816325,0.7804878,0.20918368,0.2622661,41
3085,1,0,-0.2225645275681534,,0.3163265306122449,0.071428575,0.9285714,0.8,0.17857143,0.18803106,35
3105,1,0,0.6581947421686363,,0.8571428571428571,0.13265306,0.86734694,0.68292683,0.20918368,0.33623862,41
3163,0,0,0.03674744399907562,,0.5204081632653061,0.2244898,0.7755102,0.5849056,0.27040815,0.45039037,53
3323,3,0,-0.2831084796276965,,0.25510204081632654,0.040816326,0.9591837,0.902439,0.20918368,0.14752986,41
3368,2,0,-0.44964578568639485,,0.1836734693877551,0.13265306,0.86734694,0.48000002,0.12755102,0.523615,25
3386,2,0,0.23989831778084134,,0.5408163265306123,0.41836736,0.5816326,0.34920633,0.32142857,0.65361595,63
3437,2,0,-0.4584274318864602,,0.3673469387755102,0.071428575,0.9285714,0.58823526,0.0867347,0.40865803,17
3523,3,0,-0.05054307548868825,,0.336734693877551,0.091836736,0.90816325,0.75,0.18367347,0.26047128,36
3550,3,0,-0.1945556981089976,,0.4387755102040816,0.1734694,0.8265306,0.46875,0.1632653,0.5271445,32
3588,3,0,0.38447672704380464,,0.7244897959183674,0.18367347,0.8163265,0.71428573,0.32142857,0.27617657,63
3596,2,0,-0.1574018439863255,,0.42857142857142855,0.06122449,0.93877554,0.75,0.12244898,0.23300885,24
3675,2,0,0.403370813378065,,0.7040816326530612,0.29591838,0.70408165,0.29268295,0.20918368,0.6568653,41
3709,3,0,-0.033368661795057736,,0.42857142857142855,0.3877551,0.6122449,0.62745094,0.52040815,0.36659497,102
3720,2,0,-0.033359099203914284,,0.4897959183673469,0.2857143,0.71428573,0.09677422,0.15816326,0.86112416,31
3779,3,0,0.005299269258660122,,0.45918367346938777,0.19387755,0.8061224,0.5681818,0.2244898,0.44504946,44
3782,2,0,0.43280606268278493,,0.7142857142857143,0.26530612,0.7346939,0.6285714,0.35714287,0.40522707,70
3783,2,0,-0.018353799934655628,,0.42857142857142855,0.46938777,0.53061223,0.34285712,0.35714287,0.66115713,70
3789,3,0,0.2073982580146467,,0.6020408163265306,0.42857143,0.57142854,0.46153843,0.39795917,0.5221923,78
3804,2,0,-0.09861262740160492,,0.47959183673469385,0.30612245,0.6938776,0.5588235,0.3469388,0.4169611,68
3815,2,0,0.48067639394687983,,0.6938775510204082,0.36734694,0.63265306,0.21739131,0.23469388,0.74055487,46
3817,2,0,0.1036457378734391,,0.5102040816326531,0.40816328,0.5918367,0.36507934,0.32142857,0.64297223,63
3867,0,0,0.2254731490409518,,0.5612244897959183,0.1122449,0.8877551,0.5769231,0.13265306,0.41593766,26
3918,0,0,-0.34268501621656083,,0.3469387755102041,0.10204082,0.8979592,0.5652174,0.11734694,0.43841627,23
3980,1,0,0.1543179083425639,,0.46938775510204084,0.20408164,0.79591835,0.6363636,0.28061223,0.36853883,55
4078,2,0,-0.2640893879501154,,0.5,0.12244898,0.877551,0.39999998,0.10204082,0.6213737,20
4094,3,0,-0.03909188817023642,,0.42857142857142855,0.12244898,0.877551,0.6756757,0.18877551,0.36618286,37
4128,2,0,0.48558837826423035,,0.7653061224489796,0.040816326,0.9591837,0.8095238,0.10714286,0.19522357,21
4158,2,0,0.3115699384009754,,0.5612244897959183,0.622449,0.37755102,0.4245283,0.5408163,0.5674331,106
4192,3,0,-0.2913036202376304,,0.2653061224489796,0.1632653,0.8367347,0.70909095,0.28061223,0.28035653,55
4196,0,0,0.21736566551649947,,0.5918367346938775,0.41836736,0.5816326,0.38805968,0.34183672,0.5951395,67
4228,1,0,-0.1774816916223733,,0.40816326530612246,0.06122449,0.93877554,0.71428573,0.10714286,0.29818425,21
4259,0,0,0.01215086581293978,,0.45918367346938777,0.020408163,0.97959185,0.8666667,0.07653061,0.111439474,15
4328,0,0,-0.29663157726972084,,0.40816326530612246,0.08163265,0.9183673,0.84313726,0.26020408,0.15827075,51
4386,1,0,0.0689136374158895,,0.5408163265306123,0.06122449,0.93877554,0.85365856,0.20918368,0.12983024,41
4540,1,0,-0.47568312760480996,,0.22448979591836735,0.12244898,0.877551,0.72727275,0.2244898,0.27072692,44
4562,0,0,-0.09900628740367681,,0.46938775510204084,0.05102041,0.9489796,0.77272725,0.1122449,0.27096042,22
