epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
20,random,0.0,0.905,0.56,0.37,0.05032505,0.045,0.029194003,0.84012854,0.9,0.049691144,0.03415527,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
20,random_rescue_10,8.075,0.905,0.56,0.37,0.08376211,0.055,0.050385475,0.8189371,0.86,0.016254079,0.012963796,0.25484693,0.74515307,0.41936988,0.22895409,0.57420194,44.875
20,random_rescue_20,13.195,0.905,0.56,0.37,0.07162106,0.04,0.03494861,0.834374,0.875,0.028395133,0.028400661,0.25969386,0.7403061,0.4109166,0.22895409,0.5812977,44.875
20,random_rescue_5,4.43,0.905,0.56,0.37,0.08839942,0.045,0.057176873,0.8121457,0.86,0.011616771,0.0061723995,0.25586736,0.74413264,0.41868785,0.22895409,0.57529074,44.875
20,student,0.0,0.905,0.56,0.37,0.10001619,0.07,0.06334927,0.8059733,0.845,0.0,0.0,0.25602043,0.7439796,0.4190119,0.22895409,0.5755825,44.875
40,foreground_rescue_10,7.9,0.905,0.585,0.34,0.08331871,0.06,0.025761979,0.84356064,0.885,0.03607121,0.035655677,0.3482143,0.65178573,0.18244882,0.22895409,0.76852655,44.875
40,foreground_rescue_20,12.665,0.905,0.585,0.34,0.06411555,0.045,0.0038643766,0.86545825,0.91,0.05527438,0.05755328,0.39683673,0.60316324,0.0871049,0.22895409,0.8504416,44.875
40,foreground_rescue_5,4.38,0.905,0.585,0.34,0.09322661,0.07,0.04498949,0.82433313,0.865,0.026163306,0.016428163,0.3122959,0.6877041,0.2698523,0.22895409,0.6974462,44.875
40,random,0.0,0.905,0.585,0.34,0.05032505,0.045,0.029194003,0.84012854,0.9,0.06906488,0.032223653,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
40,random_rescue_10,7.9,0.905,0.585,0.34,0.10113229,0.06,0.052013293,0.81730926,0.855,0.018257635,0.009404365,0.26581633,0.73418367,0.39673793,0.22895409,0.59737575,44.875
40,random_rescue_20,12.665,0.905,0.585,0.34,0.08661194,0.065,0.041014824,0.8283078,0.87,0.03277798,0.020402832,0.26964286,0.7303571,0.39003524,0.22895409,0.6016717,44.875
40,random_rescue_5,4.38,0.905,0.585,0.34,0.10346918,0.075,0.055750597,0.813572,0.85,0.015920745,0.005667055,0.26668367,0.73331636,0.39664462,0.22895409,0.5972593,44.875
40,student,0.0,0.905,0.585,0.34,0.11938992,0.07,0.061417654,0.80790496,0.845,0.0,0.0,0.26760206,0.7323979,0.39410132,0.22895409,0.5999802,44.875
60,foreground_rescue_10,7.42,0.905,0.59,0.325,0.073572725,0.06,0.018887855,0.8504347,0.885,0.05751693,0.048664395,0.36193877,0.6380612,0.16220808,0.22895409,0.787289,44.875
60,foreground_rescue_20,11.845,0.905,0.59,0.325,0.065599434,0.05,-0.0053093284,0.8746319,0.925,0.065490216,0.072861575,0.40709183,0.59290814,0.075522736,0.22895409,0.8594701,44.875
60,foreground_rescue_5,4.18,0.905,0.59,0.325,0.08522633,0.065,0.027403992,0.8419186,0.89,0.045863323,0.04014826,0.32887757,0.67112243,0.2393363,0.22895409,0.722869,44.875
60,random,0.0,0.905,0.59,0.325,0.05032505,0.045,0.029194003,0.84012854,0.9,0.0807646,0.03835825,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
60,random_rescue_10,7.42,0.905,0.59,0.325,0.12498706,0.075,0.052356128,0.8169665,0.85,0.006102592,0.015196123,0.2825,0.7175,0.3581867,0.22895409,0.6298088,44.875
60,random_rescue_20,11.845,0.905,0.59,0.325,0.08537443,0.045,0.04649692,0.8228257,0.87,0.045715217,0.02105533,0.28168368,0.7183163,0.36182773,0.22895409,0.6249363,44.875
60,random_rescue_5,4.18,0.905,0.59,0.325,0.108898476,0.06,0.05547518,0.8138474,0.845,0.022191169,0.012077071,0.28285712,0.7171429,0.3607973,0.22895409,0.6277927,44.875
60,student,0.0,0.905,0.59,0.325,0.13108964,0.09,0.06755225,0.8017703,0.825,0.0,0.0,0.28622448,0.71377546,0.3546065,0.22895409,0.6332096,44.875
80,foreground_rescue_10,7.805,0.905,0.595,0.33,0.05944846,0.045,-0.0017773655,0.87109995,0.93,0.032931913,0.053503603,0.35438773,0.64561224,0.1766145,0.22895409,0.7716678,44.875
80,foreground_rescue_20,12.455,0.905,0.595,0.33,0.058860637,0.04,-0.007902478,0.87722504,0.925,0.033519734,0.059628714,0.40183675,0.59816325,0.08394164,0.22895409,0.85037714,44.875
80,foreground_rescue_5,4.435,0.905,0.595,0.33,0.08743271,0.07,0.027625592,0.841697,0.875,0.004947658,0.024100646,0.32,0.68,0.25740263,0.22895409,0.70588386,44.875
80,random,0.0,0.905,0.595,0.33,0.05032505,0.045,0.029194003,0.84012854,0.9,0.04205532,0.022532236,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
80,random_rescue_10,7.805,0.905,0.595,0.33,0.10321501,0.07,0.04231478,0.82700783,0.875,-0.01083464,0.009411462,0.27112246,0.72887754,0.3910062,0.22895409,0.5998047,44.875
80,random_rescue_20,12.455,0.905,0.595,0.33,0.09489454,0.065,0.049839687,0.81948286,0.86,-0.0025141751,0.0018865503,0.27107143,0.7289286,0.38981888,0.22895409,0.601102,44.875
80,random_rescue_5,4.435,0.905,0.595,0.33,0.09400828,0.075,0.04571238,0.82361025,0.86,-0.0016279169,0.0060138577,0.27183673,0.7281633,0.3873099,0.22895409,0.6024751,44.875
80,student,0.0,0.905,0.595,0.33,0.092380375,0.07,0.051726237,0.8175964,0.855,0.0,0.0,0.2747449,0.72525513,0.3820362,0.22895409,0.6081802,44.875
100,foreground_rescue_10,7.985,0.905,0.63,0.29,0.055983085,0.055,0.0107113775,0.8586112,0.91,0.052800532,0.05050712,0.35637757,0.64362246,0.17373782,0.22895409,0.7750335,44.875
100,foreground_rescue_20,12.73,0.905,0.63,0.29,0.05335307,0.055,0.0045533567,0.8647692,0.91,0.055430546,0.056665137,0.4047959,0.5952041,0.078797586,0.22895409,0.85513175,44.875
100,foreground_rescue_5,4.495,0.905,0.63,0.29,0.092290595,0.07,0.035972755,0.8333498,0.875,0.01649302,0.025245743,0.32076532,0.6792347,0.2581341,0.22895409,0.7060256,44.875
100,random,0.0,0.905,0.63,0.29,0.05032505,0.045,0.029194003,0.84012854,0.9,0.05845857,0.032024495,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
100,random_rescue_10,7.985,0.905,0.63,0.29,0.09316842,0.065,0.044152204,0.82517034,0.87,0.015615194,0.017066294,0.26984695,0.730153,0.39573574,0.22895409,0.5961124,44.875
100,random_rescue_20,12.73,0.905,0.63,0.29,0.1012907,0.065,0.057201933,0.8121207,0.85,0.007492911,0.0040165647,0.269949,0.73005104,0.39172283,0.22895409,0.6002014,44.875
100,random_rescue_5,4.495,0.905,0.63,0.29,0.11929042,0.065,0.06093733,0.80838525,0.86,-0.010506799,0.00028117077,0.27040818,0.72959185,0.39245182,0.22895409,0.5990093,44.875
100,student,0.0,0.905,0.63,0.29,0.10878362,0.085,0.061218496,0.8081041,0.84,0.0,0.0,0.27489796,0.725102,0.38470933,0.22895409,0.60668653,44.875
