epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,0.0069383279457728144,,0.49693877551020404,0.16551019,0.8344898,0.6017516,0.20173469,0.4015184,39.54
0,1,-0.0270213025089549,,0.45612244897959187,0.13510205,0.86489797,0.66246307,0.20591837,0.345035,40.36
0,2,0.09300517417305684,,0.5189795918367347,0.2334694,0.76653063,0.53631836,0.2417347,0.46270633,47.38
0,3,0.03741376641094617,,0.4683673469387755,0.23081632,0.76918364,0.5905775,0.2705102,0.41324434,53.02
1,0,0.009767198718612789,0.6263993686589433,0.5040816326530613,0.18897958,0.81102043,0.5341504,0.20173469,0.45985532,39.54
1,1,-0.20427868306113464,0.6520485052995653,0.38306122448979596,0.15285714,0.8471429,0.6168758,0.20591837,0.3820712,40.36
1,2,0.13012812278367028,0.6821961831518741,0.5422448979591836,0.2589796,0.74102044,0.45858574,0.2417347,0.5327998,47.38
1,3,-0.10245583278215621,0.6960964538206295,0.4189795918367347,0.22183675,0.7781633,0.5784873,0.2705102,0.42282563,53.02
2,0,0.32444585834329365,0.691461684062947,0.6265306122448979,0.20367348,0.7963265,0.4695154,0.20173469,0.5208757,39.54
2,1,-0.15947564006490128,0.8560910124691696,0.4038775510204081,0.16755103,0.83244896,0.5598177,0.20591837,0.4366911,40.36
2,2,0.35545938214325756,0.797864616945092,0.6438775510204081,0.2632653,0.7367347,0.43358308,0.2417347,0.5558279,47.38
2,3,-0.08989779183832847,0.8890841747085402,0.4310204081632653,0.24367347,0.7563265,0.53471285,0.2705102,0.46550706,53.02
3,0,0.32528001657515804,0.9338834303682472,0.6202040816326531,0.20857143,0.7914286,0.4558772,0.20173469,0.5346853,39.54
3,1,-0.10078846751508101,0.9162150139842565,0.42673469387755103,0.18428572,0.81571424,0.51942873,0.20591837,0.47283894,40.36
3,2,0.396723336853643,0.9369089469639147,0.650204081632653,0.26040816,0.73959184,0.4393083,0.2417347,0.5514009,47.38
3,3,-0.05089752886707201,0.9171070611766768,0.4451020408163265,0.25877553,0.7412245,0.5091967,0.2705102,0.49095318,53.02
4,0,0.2559302887105643,0.8212735140131804,0.5873469387755101,0.20142856,0.7985714,0.47737953,0.20173469,0.5186257,39.54
4,1,0.30820406670148603,0.6209993648753509,0.6014285714285714,0.24489796,0.7551021,0.3947093,0.20591837,0.5879513,40.36
4,2,0.3451035230179538,0.8147857376994856,0.6240816326530613,0.23959182,0.76040816,0.47813007,0.2417347,0.5155083,47.38
