epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0.027583991505205227,,0.4851020408163265,0.1912245,0.8087755,0.5977776,0.2299745,0.405626,45.075
1,-0.04170979858525194,0.6641851277327531,0.4620918367346939,0.20566326,0.7943367,0.5470248,0.2299745,0.44938797,45.075
2,0.10763295214583037,0.8086253720464371,0.5263265306122449,0.21954082,0.7804592,0.49940726,0.2299745,0.4947254,45.075
3,0.142579339261662,0.9260286131232738,0.5355612244897959,0.22801019,0.7719898,0.4809527,0.2299745,0.5124696,45.075
4,0.30537753126227746,0.7268217286872427,0.6048979591836735,0.24591836,0.75408167,0.44778988,0.2299745,0.5448687,45.075
5,0.3081754100320043,0.8935633237719237,0.6066326530612245,0.24790817,0.7520918,0.44290245,0.2299745,0.5523329,45.075
6,0.3996947549843783,0.8031904142169722,0.6488775510204081,0.26270407,0.7372959,0.4178376,0.2299745,0.5742882,45.075
7,0.4238716461203771,0.8085352675272195,0.6510714285714286,0.267449,0.73255104,0.39391315,0.2299745,0.59813285,45.075
8,0.29096527982532333,0.8060074428834401,0.5888775510204082,0.2484694,0.7515306,0.43206444,0.2299745,0.55971766,45.075
9,0.3456465427248603,0.8770796643530508,0.6093877551020408,0.24617347,0.7538265,0.4365384,0.2299745,0.55485713,45.075
10,0.4089314043461977,0.7228318258970906,0.6459183673469387,0.26214284,0.7378571,0.39499652,0.2299745,0.59502786,45.075
11,0.3415062276374822,0.7377139350859439,0.6232142857142857,0.2687245,0.7312755,0.38072455,0.2299745,0.60530376,45.075
12,0.5988305602715751,0.6746795259947844,0.7346938775510204,0.26188776,0.7381123,0.40081105,0.2299745,0.590563,45.075
13,0.3889103427392043,0.7298426693353225,0.6266836734693877,0.23668367,0.76331633,0.4559163,0.2299745,0.5394594,45.075
14,0.44645310744368033,0.7670495660974268,0.6648469387755103,0.26367348,0.7363265,0.39398038,0.2299745,0.59623927,45.075
15,0.46927988907394275,0.8794159089641324,0.6637755102040817,0.2475,0.7525,0.43263817,0.2299745,0.56044614,45.075
16,0.6006167154093187,0.8251752424515295,0.7308673469387754,0.25739795,0.742602,0.41056597,0.2299745,0.58221555,45.075
17,0.5507841546409408,0.7898021485035701,0.7094897959183674,0.2580102,0.74198985,0.4137343,0.2299745,0.57836264,45.075
18,0.6192282829570719,0.7793757807620539,0.7442857142857143,0.24821429,0.75178576,0.4347391,0.2299745,0.5598483,45.075
19,0.5995445868195013,0.8626720765939919,0.7277551020408163,0.24234694,0.75765306,0.4560404,0.2299745,0.5417127,45.075
20,0.6081750876017437,0.9306729013873408,0.7375,0.2447449,0.7552551,0.45219517,0.2299745,0.5464429,45.075
21,0.5783024408513894,0.8713937750593943,0.7207142857142856,0.2407653,0.75923467,0.45942742,0.2299745,0.53808886,45.075
22,0.6198385603824198,0.85242637382527,0.7421428571428571,0.24642856,0.7535714,0.4451893,0.2299745,0.55201805,45.075
23,0.633518443847668,0.8537774641482742,0.7527551020408163,0.24,0.76,0.4643735,0.2299745,0.534177,45.075
24,0.6432296456263099,0.8586556829682283,0.7520408163265305,0.23765306,0.762347,0.47177666,0.2299745,0.5284531,45.075
25,0.6771869725633323,0.8325980603877631,0.7725,0.24974489,0.7502551,0.43722737,0.2299745,0.56056315,45.075
26,0.5906536190423065,0.8085180613440223,0.7279081632653062,0.23413265,0.7658673,0.48429003,0.2299745,0.51621187,45.075
27,0.7043114070445314,0.8986815950239887,0.7755102040816326,0.24,0.76,0.4630517,0.2299745,0.5354845,45.075
28,0.6751863988078637,0.916054353193129,0.7726020408163266,0.2529592,0.7470408,0.43070352,0.2299745,0.56477606,45.075
29,0.6523096341274202,0.8463106701945624,0.7578061224489797,0.24244899,0.757551,0.4576717,0.2299745,0.5418056,45.075
30,0.5906027141821195,0.8534884785698522,0.7378571428571429,0.24280614,0.7571939,0.45984858,0.2299745,0.5400318,45.075
31,0.6517830407446071,0.8464659850664202,0.757295918367347,0.24214286,0.75785714,0.46061715,0.2299745,0.540994,45.075
32,0.6572108152322279,0.7858269148090552,0.7661224489795919,0.24852042,0.75147957,0.44800004,0.2299745,0.55076593,45.075
33,0.727699025412586,0.908641476495221,0.7958163265306122,0.2519898,0.74801016,0.43486065,0.2299745,0.56282187,45.075
34,0.7115129301166531,0.9316300148921425,0.7833163265306122,0.24938776,0.75061226,0.44103605,0.2299745,0.5577038,45.075
35,0.7030063511542844,0.9082189507158493,0.7797448979591838,0.24954082,0.7504592,0.44811878,0.2299745,0.55103093,45.075
36,0.7276422076835419,0.9476756448772403,0.7965816326530613,0.2467347,0.7532653,0.4572265,0.2299745,0.5426414,45.075
37,0.7379961430882388,0.9045416968817984,0.7987244897959184,0.24285716,0.75714284,0.46047628,0.2299745,0.5399127,45.075
38,0.7103249448158803,0.913256317286774,0.7854591836734695,0.2447449,0.7552551,0.46011326,0.2299745,0.53992236,45.075
39,0.6878705041832136,0.8945360927477723,0.7781122448979592,0.24331632,0.75668365,0.4626175,0.2299745,0.5346233,45.075
40,0.7010805410224428,0.9479453367918501,0.7893877551020408,0.24107143,0.7589286,0.46713942,0.2299745,0.53155935,45.075
41,0.7601614242848131,0.8933962451338057,0.8129591836734694,0.24790817,0.7520918,0.45119217,0.2299745,0.54558975,45.075
42,0.7637294083696794,0.9181049171088245,0.8155102040816327,0.24719387,0.75280607,0.45320305,0.2299745,0.54450047,45.075
43,0.7572004558168445,0.9126279652774901,0.8158673469387755,0.24775511,0.7522449,0.4515336,0.2299745,0.5452252,45.075
44,0.7175530205834774,0.9099476129381858,0.7963265306122449,0.24892856,0.7510714,0.44296086,0.2299745,0.55361485,45.075
45,0.7615045992448156,0.8906643785400159,0.8168367346938775,0.24959184,0.7504082,0.44833493,0.2299745,0.5476756,45.075
46,0.7656933333225473,0.9180010914566087,0.8184693877551021,0.2510204,0.74897957,0.44110042,0.2299745,0.5548628,45.075
47,0.7702002805026735,0.9210878140730604,0.8226530612244898,0.2519388,0.74806124,0.4416333,0.2299745,0.5553034,45.075
48,0.725116137669437,0.9007787614850704,0.8013775510204081,0.2487245,0.7512755,0.44509396,0.2299745,0.55247056,45.075
49,0.7588947796221183,0.8749062467626645,0.8087755102040817,0.25678572,0.74321425,0.42562923,0.2299745,0.57093036,45.075
50,0.775949111077465,0.8940387683382608,0.8242346938775511,0.2562245,0.7437755,0.43025032,0.2299745,0.56449205,45.075
51,0.7521641179704994,0.896199029396999,0.8134183673469387,0.2564796,0.74352044,0.42899865,0.2299745,0.56512326,45.075
52,0.7824161639665629,0.9319642279402975,0.8280612244897959,0.2569388,0.74306124,0.42894483,0.2299745,0.5667446,45.075
53,0.8157553748996026,0.913626969245213,0.8445408163265306,0.24928571,0.75071424,0.44790304,0.2299745,0.54876494,45.075
54,0.7905935261257959,0.913338637207271,0.8301530612244897,0.25913265,0.7408673,0.42211995,0.2299745,0.570891,45.075
55,0.8228347823315191,0.8767822677684898,0.8468877551020408,0.25780612,0.74219394,0.42620477,0.2299745,0.5692566,45.075
56,0.8379471826215844,0.8899539481548183,0.8508163265306122,0.24714285,0.75285715,0.45372096,0.2299745,0.54196805,45.075
57,0.8535078692156284,0.926264971431759,0.8619897959183673,0.24581632,0.75418365,0.45959648,0.2299745,0.5392352,45.075
58,0.7963248627474152,0.9221631955659103,0.8260714285714286,0.23571429,0.76428574,0.48441112,0.2299745,0.51562166,45.075
59,0.8502203439156765,0.8610404291505833,0.8635204081632654,0.25285715,0.74714285,0.4422889,0.2299745,0.55459666,45.075
60,0.8700205994150881,0.9079579662533185,0.8714285714285714,0.245,0.755,0.45961356,0.2299745,0.53739405,45.075
61,0.852968401408092,0.9313135115022995,0.8639795918367347,0.25086734,0.74913263,0.44521797,0.2299745,0.5508026,45.075
62,0.8452839611440046,0.9389997467909136,0.8626530612244898,0.25265306,0.74734694,0.43893892,0.2299745,0.55753607,45.075
63,0.8695254662540667,0.9364214014453022,0.8734693877551021,0.25505102,0.744949,0.435461,0.2299745,0.55977565,45.075
64,0.8506742243361219,0.9363734947501879,0.8652551020408162,0.25260204,0.7473979,0.4393864,0.2299745,0.55706286,45.075
65,0.8991040967734224,0.9303821110726928,0.8897448979591838,0.25183675,0.7481633,0.44189614,0.2299745,0.55533266,45.075
66,0.8512556479053941,0.9225266995513551,0.8629081632653062,0.25612247,0.7438776,0.43266553,0.2299745,0.56340384,45.075
67,0.899980227310026,0.91779509156792,0.8893367346938775,0.25724488,0.7427551,0.42724988,0.2299745,0.5672948,45.075
68,0.9319159687303269,0.9473616631534515,0.9098469387755103,0.24994898,0.750051,0.44644773,0.2299745,0.5506942,45.075
69,0.922095926634093,0.963440470793183,0.9065816326530612,0.24683674,0.7531632,0.45102233,0.2299745,0.5460381,45.075
70,0.9083145056538819,0.9494349205325571,0.8996428571428571,0.25841838,0.7415817,0.42579597,0.2299745,0.56986284,45.075
71,0.910045486058539,0.9562064164986573,0.902295918367347,0.25142857,0.7485714,0.4414868,0.2299745,0.5550444,45.075
72,0.9114708221437735,0.9721167592378614,0.9038775510204081,0.24627551,0.7537245,0.45185983,0.2299745,0.5463855,45.075
73,0.9433199802373116,0.942477332674577,0.9253571428571429,0.24530613,0.7546939,0.45921186,0.2299745,0.5379679,45.075
74,0.9413695512272261,0.9668730302679249,0.9223469387755102,0.24862246,0.7513776,0.45005092,0.2299745,0.5484396,45.075
75,0.9552329208137764,0.9605300475530535,0.9297448979591837,0.2427041,0.7572959,0.46375424,0.2299745,0.5338799,45.075
