epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,-0.1338433603950741,,0.4475,0.2340306,0.7659694,0.47388175,0.22895409,0.5221421,44.875
1,0.18398917164947282,0.43453704212778077,0.5733673469387756,0.22479591,0.77520406,0.4908811,0.22895409,0.50710225,44.875
2,0.30805198598128547,0.724359469099995,0.6199489795918367,0.22224489,0.77775514,0.50298166,0.22895409,0.49536908,44.875
3,0.25887160032753825,0.8938220260642856,0.6044897959183673,0.23908164,0.7609184,0.4631093,0.22895409,0.5355574,44.875
4,0.3338825847878189,0.8317183796118492,0.6380102040816327,0.23066325,0.7693367,0.48648766,0.22895409,0.51288396,44.875
5,0.3989133563176832,0.769772386424308,0.6642857142857143,0.2617347,0.7382653,0.4157848,0.22895409,0.5814037,44.875
6,0.40277553340040456,0.7548392767493566,0.6603061224489796,0.27683675,0.7231633,0.3815017,0.22895409,0.61480284,44.875
7,0.34571774888204937,0.6222933245144993,0.6315306122448979,0.2590306,0.7409694,0.41709173,0.22895409,0.58050936,44.875
8,0.49368180179929555,0.6020276996390121,0.6975,0.2630102,0.7369898,0.40465072,0.22895409,0.59221035,44.875
9,0.45876063161117026,0.774713895241814,0.6777551020408162,0.27112246,0.72887754,0.3848671,0.22895409,0.61284566,44.875
10,0.4855048921981547,0.8074977966196241,0.6870408163265306,0.2727041,0.72729594,0.38474187,0.22895409,0.6109498,44.875
11,0.469840240789235,0.8033522153887102,0.6844897959183673,0.27709186,0.7229082,0.3732208,0.22895409,0.622771,44.875
12,0.47139921545541363,0.675833089596632,0.6811734693877551,0.24433674,0.7556633,0.4449152,0.22895409,0.5509762,44.875
13,0.48153871350994115,0.9161831794021786,0.689795918367347,0.2502041,0.7497959,0.43360734,0.22895409,0.5617154,44.875
14,0.5128820900919251,0.8380098574377037,0.7045408163265305,0.26581633,0.73418367,0.40103602,0.22895409,0.5924791,44.875
15,0.5148885982012436,0.763667558004758,0.7099489795918368,0.25367346,0.7463265,0.4212819,0.22895409,0.57365835,44.875
16,0.4793993427932218,0.7217271484730026,0.6893367346938776,0.27627552,0.72372454,0.37605798,0.22895409,0.6145244,44.875
17,0.5348747992410624,0.6641780156029613,0.7170918367346938,0.2645408,0.7354592,0.40148103,0.22895409,0.59376574,44.875
18,0.5451194340374225,0.7745768633107284,0.716938775510204,0.28061223,0.71938777,0.36618337,0.22895409,0.6248788,44.875
19,0.5716559049469339,0.8716439946113914,0.7319897959183673,0.2782653,0.7217347,0.3726831,0.22895409,0.6190412,44.875
20,0.5936192814037998,0.7879540444535342,0.7428571428571429,0.25602043,0.7439796,0.4190119,0.22895409,0.5755825,44.875
21,0.619483633027845,0.8010153837213165,0.7533673469387755,0.26316327,0.7368367,0.40151572,0.22895409,0.59217054,44.875
22,0.6454794739411676,0.8204204201162706,0.7589285714285714,0.26392856,0.7360714,0.40340415,0.22895409,0.5913505,44.875
23,0.5864444704789747,0.8651510092518069,0.7344897959183673,0.26285714,0.73714286,0.4085931,0.22895409,0.58704436,44.875
24,0.5959022825034971,0.8023812763534255,0.7391836734693878,0.27295917,0.72704077,0.3867554,0.22895409,0.6074008,44.875
25,0.5812403766264577,0.8400335620167755,0.7293877551020408,0.27362245,0.72637755,0.38235107,0.22895409,0.61038595,44.875
26,0.5691509621360398,0.8651689006910491,0.7295408163265306,0.25877553,0.7412245,0.4149387,0.22895409,0.5806948,44.875
27,0.551731825585257,0.8573050105588377,0.7187755102040816,0.2822449,0.71775514,0.36750817,0.22895409,0.62536496,44.875
28,0.5918806451682687,0.9163776325120309,0.7338265306122449,0.27709183,0.7229082,0.37732792,0.22895409,0.6153927,44.875
29,0.5814618581052888,0.7662848484798728,0.7389795918367347,0.2565306,0.7434694,0.41835046,0.22895409,0.57661206,44.875
30,0.47906406277251956,0.7131937058525595,0.6796428571428571,0.26204082,0.7379592,0.41080084,0.22895409,0.58342326,44.875
31,0.5094443007765193,0.7728401373825594,0.6884693877551021,0.27336735,0.7266326,0.3901766,0.22895409,0.60097957,44.875
32,0.6402200672277545,0.8579308624660329,0.7481122448979591,0.27816325,0.7218367,0.3791751,0.22895409,0.612777,44.875
33,0.6477243319923669,0.8966830479165505,0.7582142857142857,0.2682653,0.7317347,0.39419347,0.22895409,0.59861165,44.875
34,0.590978627259075,0.8202407302632103,0.7288265306122449,0.29066327,0.7093367,0.34946957,0.22895409,0.6401471,44.875
35,0.5450713466754403,0.6644590043748855,0.7141836734693878,0.25117347,0.7488265,0.43498862,0.22895409,0.5615712,44.875
36,0.6507032226162088,0.8319784841699273,0.7538265306122449,0.26535714,0.73464286,0.40192422,0.22895409,0.5911619,44.875
37,0.626987243559885,0.8173071424587016,0.7526530612244897,0.26632652,0.73367345,0.4000446,0.22895409,0.5944706,44.875
38,0.6462907401983142,0.8620572082015157,0.7559693877551021,0.2827041,0.7172959,0.36143565,0.22895409,0.63138026,44.875
39,0.6349163248841682,0.8648789710909186,0.752704081632653,0.2842347,0.7157653,0.36452588,0.22895409,0.6268502,44.875
40,0.6323320561834304,0.8250995261758837,0.7572448979591837,0.26760206,0.7323979,0.39410132,0.22895409,0.5999802,44.875
41,0.6850181205804122,0.877811652663531,0.7744897959183673,0.27591836,0.72408164,0.37768245,0.22895409,0.6128899,44.875
42,0.6750542471294101,0.8967668717855569,0.7740816326530613,0.2835204,0.71647954,0.36600962,0.22895409,0.62591696,44.875
43,0.7038106636245522,0.8679083344646916,0.7813775510204082,0.28132653,0.71867347,0.36777723,0.22895409,0.6244284,44.875
44,0.7146904221896544,0.8306555670157103,0.7933673469387754,0.28510204,0.71489793,0.36015934,0.22895409,0.6291754,44.875
45,0.7308659161239028,0.8780661449241387,0.7977551020408162,0.27229592,0.7277041,0.38231528,0.22895409,0.60778695,44.875
46,0.7310584907662093,0.9076946942678792,0.7990306122448979,0.28096938,0.7190306,0.36688787,0.22895409,0.6235791,44.875
47,0.7483001715764334,0.9089750396209557,0.8020918367346939,0.27994898,0.72005105,0.36721465,0.22895409,0.6222516,44.875
48,0.7326494748695822,0.8438420120043922,0.7996938775510205,0.2842347,0.7157653,0.35591736,0.22895409,0.63479215,44.875
49,0.7547492865274618,0.8361642992194541,0.8065306122448979,0.27397957,0.72602046,0.38539332,0.22895409,0.60697323,44.875
50,0.7236497886123441,0.9078528605236714,0.7921938775510203,0.2715306,0.7284694,0.38978535,0.22895409,0.60316026,44.875
51,0.7720547516922646,0.8823060361722745,0.8161224489795919,0.2680102,0.7319898,0.39501354,0.22895409,0.59621084,44.875
52,0.7776202873266501,0.9026226442158277,0.819795918367347,0.27515307,0.72484696,0.3773971,0.22895409,0.61231905,44.875
53,0.8134990752933656,0.9334551454255133,0.8367857142857144,0.27698982,0.7230102,0.37684178,0.22895409,0.6148064,44.875
54,0.7671891060492666,0.903777568112258,0.8158163265306122,0.2657143,0.7342857,0.4016344,0.22895409,0.59166723,44.875
55,0.8079027662390165,0.9003016280311422,0.8365816326530613,0.2677041,0.73229593,0.39528018,0.22895409,0.59559476,44.875
56,0.8014813438067608,0.888254470078536,0.828265306122449,0.27530614,0.7246939,0.3826847,0.22895409,0.6104706,44.875
57,0.7967962748807124,0.8888605274883106,0.8326020408163265,0.2732653,0.7267347,0.3852316,0.22895409,0.6061676,44.875
58,0.788735606069078,0.9547957370271181,0.8243877551020408,0.27219388,0.7278061,0.3822573,0.22895409,0.6070398,44.875
59,0.8211696502716173,0.9110054765228797,0.8431632653061224,0.27637756,0.72362244,0.38258344,0.22895409,0.6082645,44.875
60,0.8224991332867575,0.8838058156491805,0.8438265306122449,0.28622448,0.71377546,0.3546065,0.22895409,0.6332096,44.875
61,0.8453037496251602,0.940466518977759,0.8589795918367347,0.27964285,0.7203571,0.37029663,0.22895409,0.62002283,44.875
62,0.8479179001738857,0.896588874252839,0.8585204081632654,0.27938777,0.7206123,0.37219048,0.22895409,0.6175723,44.875
63,0.8495426231653986,0.8867580362959512,0.8574489795918367,0.2684694,0.7315306,0.39538088,0.22895409,0.5971821,44.875
64,0.8426143203841991,0.912598918934382,0.8575,0.27811223,0.72188777,0.3765241,0.22895409,0.61525184,44.875
65,0.8570131584791598,0.930588635192061,0.8645408163265306,0.27841836,0.72158164,0.37416926,0.22895409,0.6149373,44.875
66,0.8404213376660931,0.8833314792531617,0.8614285714285714,0.2767347,0.7232653,0.38134956,0.22895409,0.6100278,44.875
67,0.8382978407833817,0.8836453075568376,0.854795918367347,0.28091836,0.71908164,0.3700701,0.22895409,0.61952996,44.875
68,0.8855390547993148,0.8887046572917581,0.8823979591836735,0.27081633,0.7291837,0.38999385,0.22895409,0.5996717,44.875
69,0.8637908282419456,0.9347704399990291,0.8718367346938776,0.27857143,0.72142863,0.37652442,0.22895409,0.6134745,44.875
70,0.9186721245777876,0.9495580090685238,0.9013775510204082,0.27719387,0.7228061,0.37646556,0.22895409,0.61222845,44.875
71,0.8997195271709718,0.9478056403350094,0.8913775510204082,0.2677041,0.73229593,0.39844224,0.22895409,0.5926121,44.875
72,0.9150432864115207,0.9537126022618824,0.9015816326530612,0.27443877,0.7255612,0.38384178,0.22895409,0.60849774,44.875
73,0.9427737664789162,0.9409326650471657,0.9198979591836735,0.28096938,0.7190306,0.3709076,0.22895409,0.61806273,44.875
74,0.8843517578923173,0.8985729603249087,0.8886224489795919,0.27765307,0.72234696,0.38066682,0.22895409,0.6106348,44.875
75,0.9361327347112852,0.9134456884667181,0.9166836734693878,0.27147958,0.72852045,0.39245155,0.22895409,0.5994434,44.875
76,0.9452251268086624,0.9580769209453415,0.9217857142857143,0.28040814,0.71959186,0.36966172,0.22895409,0.6207933,44.875
77,0.9502936488230677,0.9553560768056557,0.9295918367346938,0.27056122,0.7294388,0.39312714,0.22895409,0.5986283,44.875
78,0.9453022792087633,0.962630794188844,0.9252551020408163,0.2690306,0.73096937,0.3966692,0.22895409,0.5945667,44.875
79,0.9506354122500599,0.9671599103947056,0.9280612244897959,0.27505103,0.72494894,0.38368717,0.22895409,0.6077591,44.875
80,0.9633922554628856,0.9700159774960355,0.9373979591836735,0.2747449,0.72525513,0.3820362,0.22895409,0.6081802,44.875
81,0.9677372578348832,0.9672991417574448,0.9448979591836735,0.2752041,0.72479594,0.3832174,0.22895409,0.60765535,44.875
82,0.9738641433042325,0.9710657726696609,0.9473469387755102,0.2752551,0.72474486,0.38515502,0.22895409,0.6063207,44.875
83,0.9573653925627497,0.9676677656247112,0.9345918367346938,0.27234694,0.727653,0.38870937,0.22895409,0.60144323,44.875
84,0.9759000210926893,0.9483443409382495,0.952295918367347,0.27494898,0.72505105,0.38377655,0.22895409,0.60586786,44.875
85,0.9831781052308002,0.9860163520308554,0.960204081632653,0.27336735,0.7266327,0.3870731,0.22895409,0.60377014,44.875
86,0.9792376323556387,0.9806396975033668,0.9593367346938776,0.27561224,0.72438776,0.38276547,0.22895409,0.60863996,44.875
87,0.9878152766293357,0.9806098701878253,0.9679081632653062,0.2760204,0.7239796,0.3800925,0.22895409,0.61132616,44.875
88,0.9748799795114457,0.9783701758719887,0.9578061224489796,0.27653062,0.7234694,0.37980214,0.22895409,0.6111419,44.875
89,0.9887252288895784,0.9861399883655142,0.9712755102040816,0.27653062,0.7234694,0.38038415,0.22895409,0.610367,44.875
90,0.9849010430396798,0.9790027551025315,0.9673979591836734,0.27586734,0.7241326,0.38202542,0.22895409,0.6085907,44.875
91,0.9884719676490541,0.980591527657358,0.9721428571428571,0.27408162,0.72591835,0.3866106,0.22895409,0.6044152,44.875
92,0.9934429292565214,0.9917855190494784,0.9783163265306122,0.27392855,0.7260714,0.38682967,0.22895409,0.6045531,44.875
93,0.9962136900376934,0.9933837149072826,0.9839795918367347,0.27331632,0.7266837,0.38865644,0.22895409,0.60280716,44.875
94,0.9947824410900157,0.9954102670353576,0.9813265306122448,0.275,0.725,0.38536862,0.22895409,0.60638726,44.875
95,0.997176844177259,0.9982419474975228,0.9860714285714286,0.2740306,0.7259694,0.3867168,0.22895409,0.6047836,44.875
