epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
20,random,0.0,0.905,0.56,0.37,0.05032505,0.045,0.029194003,0.84012854,0.9,0.07762215,0.04264915,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
20,random_rescue_10,8.83,0.905,0.56,0.37,0.12178529,0.08,0.07038187,0.7989407,0.835,0.006161909,0.0014612846,0.23515306,0.764847,0.4676739,0.22895409,0.53039134,44.875
20,random_rescue_20,14.625,0.905,0.56,0.37,0.12751189,0.09,0.06821917,0.8011034,0.825,0.00043531135,0.0036239845,0.23816326,0.7618367,0.4600139,0.22895409,0.53816926,44.875
20,random_rescue_5,4.765,0.905,0.56,0.37,0.13754821,0.095,0.07805253,0.7912701,0.83,-0.009601008,-0.0062093697,0.2294898,0.7705102,0.47733712,0.22895409,0.5237377,44.875
20,student,0.0,0.905,0.56,0.37,0.1279472,0.075,0.071843155,0.7974794,0.84,0.0,0.0,0.23137754,0.76862246,0.47234762,0.22895409,0.5277662,44.875
40,foreground_rescue_10,8.055,0.905,0.585,0.335,0.05142609,0.03,0.023290385,0.8460322,0.895,0.1096538,0.06532587,0.3367857,0.66321427,0.20189257,0.22895409,0.7538115,44.875
40,foreground_rescue_20,13.095,0.905,0.585,0.335,0.047057897,0.04,0.004675815,0.86464673,0.915,0.114021994,0.08394044,0.3882143,0.6117857,0.10105183,0.22895409,0.8398497,44.875
40,foreground_rescue_5,4.435,0.905,0.585,0.335,0.0855,0.055,0.045814935,0.82350767,0.87,0.07557988,0.042801324,0.29984695,0.70015305,0.29322943,0.22895409,0.6787398,44.875
40,random,0.0,0.905,0.585,0.335,0.05032505,0.045,0.029194003,0.84012854,0.9,0.11075484,0.059422255,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
40,random_rescue_10,8.055,0.905,0.585,0.335,0.12386131,0.075,0.075893804,0.7934288,0.83,0.037218574,0.012722451,0.25265306,0.74734694,0.42356858,0.22895409,0.5735619,44.875
40,random_rescue_20,13.095,0.905,0.585,0.335,0.1267412,0.085,0.07670481,0.7926178,0.82,0.03433869,0.011911451,0.25658163,0.74341834,0.41596594,0.22895409,0.58241904,44.875
40,random_rescue_5,4.435,0.905,0.585,0.335,0.160178,0.095,0.09299401,0.77632856,0.81,0.00090186653,-0.0043777586,0.25382653,0.7461735,0.42093396,0.22895409,0.57722497,44.875
40,student,0.0,0.905,0.585,0.335,0.16107988,0.105,0.08861626,0.78070635,0.8,0.0,0.0,0.25459185,0.7454082,0.41874024,0.22895409,0.57912576,44.875
60,foreground_rescue_10,8.1,0.905,0.585,0.335,0.07510174,0.045,0.005757347,0.8635652,0.91,0.051941883,0.05871828,0.3552551,0.6447449,0.17465657,0.22895409,0.77602965,44.875
60,foreground_rescue_20,13.065,0.905,0.585,0.335,0.070373654,0.045,0.00040963598,0.86891294,0.92,0.056669965,0.06406599,0.40591836,0.59408164,0.07674484,0.22895409,0.8577104,44.875
60,foreground_rescue_5,4.5,0.905,0.585,0.335,0.07081559,0.045,0.030444982,0.8388776,0.88,0.056228023,0.034030646,0.31852043,0.6814796,0.26366478,0.22895409,0.7038763,44.875
60,random,0.0,0.905,0.585,0.335,0.05032505,0.045,0.029194003,0.84012854,0.9,0.076718576,0.035281625,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
60,random_rescue_10,8.1,0.905,0.585,0.335,0.120780125,0.065,0.05240142,0.8169212,0.87,0.006263499,0.012074208,0.26566327,0.7343367,0.40284118,0.22895409,0.59032243,44.875
60,random_rescue_20,13.065,0.905,0.585,0.335,0.08241714,0.055,0.034734115,0.83458847,0.89,0.04462649,0.029741514,0.2667857,0.73321426,0.396408,0.22895409,0.5948534,44.875
60,random_rescue_5,4.5,0.905,0.585,0.335,0.09406974,0.065,0.051016375,0.8183062,0.86,0.03297388,0.013459254,0.2687245,0.7312755,0.39710608,0.22895409,0.59392565,44.875
60,student,0.0,0.905,0.585,0.335,0.12704362,0.08,0.064475626,0.80484694,0.845,0.0,0.0,0.27260205,0.727398,0.3891783,0.22895409,0.6019472,44.875
80,foreground_rescue_10,8.21,0.905,0.575,0.345,0.060564313,0.045,0.010752196,0.8585704,0.91,0.07216849,0.052272037,0.3480102,0.6519898,0.18766172,0.22895409,0.76430476,44.875
80,foreground_rescue_20,13.375,0.905,0.575,0.345,0.04936358,0.04,-0.0021492583,0.8714719,0.925,0.08336922,0.06517349,0.4007143,0.5992857,0.08417032,0.22895409,0.8507993,44.875
80,foreground_rescue_5,4.515,0.905,0.575,0.345,0.059026632,0.045,0.018556224,0.85076636,0.9,0.07370617,0.04446801,0.31030613,0.6896939,0.27887177,0.22895409,0.6884981,44.875
80,random,0.0,0.905,0.575,0.345,0.05032505,0.045,0.029194003,0.84012854,0.9,0.08240775,0.03383023,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
80,random_rescue_10,8.21,0.905,0.575,0.345,0.0997783,0.055,0.052150387,0.81717217,0.87,0.032954503,0.010873849,0.26,0.74,0.41417447,0.22895409,0.5784036,44.875
80,random_rescue_20,13.375,0.905,0.575,0.345,0.08331873,0.075,0.041522183,0.8278004,0.85,0.049414076,0.021502052,0.26331633,0.73668367,0.40660346,0.22895409,0.5852102,44.875
80,random_rescue_5,4.515,0.905,0.575,0.345,0.09729014,0.055,0.046736117,0.8225864,0.87,0.035442658,0.016288117,0.26142856,0.7385714,0.41324556,0.22895409,0.5794737,44.875
80,student,0.0,0.905,0.575,0.345,0.13273281,0.085,0.06302424,0.8062984,0.84,0.0,0.0,0.2642347,0.7357653,0.40464386,0.22895409,0.58788455,44.875
100,foreground_rescue_10,8.21,0.905,0.59,0.34,0.056209832,0.045,0.0061489707,0.8631736,0.91,0.06482925,0.056643005,0.35076532,0.6492347,0.18142839,0.22895409,0.7699109,44.875
100,foreground_rescue_20,13.18,0.905,0.59,0.34,0.05406048,0.04,-0.0017026413,0.87102526,0.915,0.066978596,0.06449462,0.4014796,0.5985204,0.08309447,0.22895409,0.85142756,44.875
100,foreground_rescue_5,4.525,0.905,0.59,0.34,0.0744475,0.045,0.032895733,0.83642685,0.88,0.046591584,0.02989624,0.31316325,0.6868367,0.27396423,0.22895409,0.69203204,44.875
100,random,0.0,0.905,0.59,0.34,0.05032505,0.045,0.029194003,0.84012854,0.9,0.070714034,0.033597976,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
100,random_rescue_10,8.21,0.905,0.59,0.34,0.11572723,0.075,0.047886297,0.8214363,0.86,0.005311849,0.014905679,0.26316327,0.7368367,0.4075235,0.22895409,0.5846016,44.875
100,random_rescue_20,13.18,0.905,0.59,0.34,0.09713176,0.045,0.04922487,0.82009774,0.87,0.023907328,0.013567109,0.26311225,0.73688775,0.4052469,0.22895409,0.58679765,44.875
100,random_rescue_5,4.525,0.905,0.59,0.34,0.10219669,0.055,0.06285532,0.8064673,0.85,0.018842386,-6.3341635e-05,0.26239794,0.737602,0.41002384,0.22895409,0.58164823,44.875
100,student,0.0,0.905,0.59,0.34,0.121039085,0.08,0.06279197,0.8065306,0.845,0.0,0.0,0.2669898,0.7330102,0.40004486,0.22895409,0.59146965,44.875
