epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,-0.018095421815874625,,0.49428571428571433,0.2340306,0.7659694,0.47388175,0.22895409,0.5221421,44.875
1,0.23600546303467607,0.4406111284248352,0.5860204081632653,0.22234693,0.77765304,0.49739903,0.22895409,0.5020362,44.875
2,0.2874094945040384,0.7179683639172834,0.6043877551020408,0.22464284,0.7753571,0.49683598,0.22895409,0.50205785,44.875
3,0.2555359445868044,0.9010689503950731,0.5953061224489796,0.24066326,0.7593367,0.46002156,0.22895409,0.5373256,44.875
4,0.2649885487971057,0.8571732122897535,0.6066836734693877,0.24362245,0.7563776,0.45426238,0.22895409,0.54224306,44.875
5,0.3246727362557674,0.7126199029396999,0.6358673469387756,0.26244897,0.73755103,0.41639188,0.22895409,0.5823225,44.875
6,0.303131351384606,0.8750260480094408,0.6300510204081633,0.26352042,0.7364796,0.41176248,0.22895409,0.58701223,44.875
7,0.299942649595815,0.5892816180601228,0.6138265306122449,0.22816326,0.7718367,0.48961207,0.22895409,0.5138358,44.875
8,0.4158719569045893,0.8012382985802985,0.6628571428571429,0.24882652,0.7511735,0.43771353,0.22895409,0.56122786,44.875
9,0.4447863557762035,0.8519385683207292,0.6742857142857143,0.24306121,0.75693876,0.45425752,0.22895409,0.5455215,44.875
10,0.422647443202193,0.7836463913171673,0.660204081632653,0.24219388,0.75780606,0.44796076,0.22895409,0.550692,44.875
11,0.3905654678896158,0.566028743555212,0.6446938775510205,0.2562245,0.7437755,0.43194652,0.22895409,0.56457174,44.875
12,0.5197187765167105,0.6750084010500278,0.7030612244897959,0.26081634,0.73918366,0.40765923,0.22895409,0.59119475,44.875
13,0.563547956777879,0.7961740067113654,0.7163265306122448,0.24433674,0.7556633,0.44448876,0.22895409,0.55568624,44.875
14,0.5069890428643148,0.7965326937940589,0.6948469387755103,0.2407653,0.75923467,0.45537296,0.22895409,0.5453563,44.875
15,0.5332628437552295,0.8391715608539394,0.7093367346938776,0.26045918,0.7395408,0.41360274,0.22895409,0.5831011,44.875
16,0.5823076524635625,0.8747006749595582,0.7248469387755102,0.25933674,0.7406633,0.41478807,0.22895409,0.5836997,44.875
17,0.48251215298139655,0.7783884900338974,0.6779081632653061,0.26734695,0.732653,0.40458763,0.22895409,0.59336233,44.875
18,0.5666126207666528,0.48929035602785015,0.7138775510204082,0.25045916,0.7495408,0.4339638,0.22895409,0.5634137,44.875
19,0.5294086413948633,0.8716486698048094,0.700561224489796,0.24107143,0.7589286,0.45400566,0.22895409,0.54411435,44.875
20,0.5878486879328069,0.8625764967447346,0.7269897959183673,0.23137754,0.76862246,0.47234762,0.22895409,0.5277662,44.875
21,0.6289463379260334,0.8464965694204273,0.7483673469387755,0.2589796,0.74102044,0.4118802,0.22895409,0.58395684,44.875
22,0.6200153638964371,0.8819912422602778,0.7491326530612246,0.26127553,0.7387245,0.40953922,0.22895409,0.5859209,44.875
23,0.6827220871948936,0.851518093219326,0.7651530612244898,0.257551,0.742449,0.4179581,0.22895409,0.5758242,44.875
24,0.5646028974651165,0.7230581724294559,0.7254591836734694,0.2605102,0.7394898,0.41123852,0.22895409,0.5846639,44.875
25,0.6015519766672776,0.7767772314704874,0.7315816326530613,0.25938776,0.74061227,0.41288945,0.22895409,0.5824781,44.875
26,0.6612505939219279,0.870548286530136,0.7569897959183673,0.26163265,0.7383673,0.41004995,0.22895409,0.58570105,44.875
27,0.6408187238959802,0.8998889177052248,0.7540816326530613,0.26341838,0.7365816,0.4058294,0.22895409,0.58714586,44.875
28,0.7252732590107499,0.8019378939707876,0.788061224489796,0.2602551,0.7397449,0.40735272,0.22895409,0.5871412,44.875
29,0.6072677605208425,0.7604523583740408,0.7364285714285714,0.25586736,0.74413264,0.4155065,0.22895409,0.5802159,44.875
30,0.7158903983774922,0.7909061449405504,0.781734693877551,0.26020408,0.7397959,0.407199,0.22895409,0.5853173,44.875
31,0.7006411797049941,0.8763595114926508,0.7748979591836735,0.25142857,0.7485714,0.42638814,0.22895409,0.56737816,44.875
32,0.7128861334459594,0.8865440954984102,0.7787244897959184,0.25663266,0.7433673,0.4177252,0.22895409,0.57737833,44.875
33,0.7372335742575047,0.8790418522739044,0.7979591836734694,0.27459183,0.7254082,0.37689233,0.22895409,0.61439943,44.875
34,0.6975631456734238,0.8453779511784965,0.7771938775510204,0.27739796,0.722602,0.37147418,0.22895409,0.61922777,44.875
35,0.7081944632597279,0.8592414652034778,0.7812755102040816,0.25418368,0.74581635,0.4185764,0.22895409,0.57616115,44.875
36,0.7726310035142522,0.8963468670560766,0.8148979591836735,0.2615306,0.73846936,0.4038357,0.22895409,0.5896463,44.875
37,0.7632353991186478,0.866185673644702,0.8086734693877551,0.26066327,0.7393367,0.40748212,0.22895409,0.5870914,44.875
38,0.7562253083456975,0.9286347188891395,0.8025,0.27392855,0.7260714,0.38156387,0.22895409,0.6098518,44.875
39,0.7381224569484178,0.8505745900588829,0.7943367346938776,0.24836735,0.75163263,0.43614963,0.22895409,0.5610955,44.875
40,0.7314839639437025,0.8013714247874566,0.7952551020408163,0.25459185,0.7454082,0.41874024,0.22895409,0.57912576,44.875
41,0.7747024201324418,0.8169131895072111,0.8168367346938775,0.26239794,0.737602,0.40924877,0.22895409,0.5846764,44.875
42,0.7661446979416523,0.8950490959366957,0.8099489795918368,0.26081634,0.73918366,0.40916494,0.22895409,0.58614886,44.875
43,0.7781506550125483,0.8532942814440702,0.8195918367346938,0.25071427,0.74928576,0.4303677,0.22895409,0.56542116,44.875
44,0.7809625066738917,0.9269555836572068,0.8206122448979591,0.26091838,0.7390816,0.40978348,0.22895409,0.5846748,44.875
45,0.7894581038975528,0.884243495445816,0.8210204081632654,0.26010203,0.73989797,0.41079485,0.22895409,0.5842035,44.875
46,0.7967304863374478,0.9305082756257521,0.8273469387755102,0.26260203,0.73739797,0.40657368,0.22895409,0.58813626,44.875
47,0.8008834160763095,0.8938348699886046,0.8284183673469389,0.2675,0.7325,0.396201,0.22895409,0.5996399,44.875
48,0.7699762130545307,0.8632737929220887,0.814438775510204,0.25469387,0.7453061,0.42059568,0.22895409,0.5752723,44.875
49,0.8068187227410811,0.8869873069181186,0.8344897959183674,0.2647959,0.7352041,0.40253228,0.22895409,0.5929276,44.875
50,0.8160395891273339,0.9266730489048495,0.8379591836734694,0.26040816,0.73959184,0.41204372,0.22895409,0.5826566,44.875
51,0.8388409342651548,0.9130156985871271,0.8514285714285714,0.26341838,0.7365816,0.40482715,0.22895409,0.5906184,44.875
52,0.8277456271067584,0.9167407262787974,0.8443367346938776,0.26280612,0.7371939,0.40689936,0.22895409,0.5852617,44.875
53,0.8330554152156764,0.9285768314354246,0.8489795918367347,0.2680102,0.7319898,0.39706737,0.22895409,0.5955632,44.875
54,0.8025110726836615,0.8742067750958252,0.8306632653061224,0.2755612,0.7244388,0.3812333,0.22895409,0.6108834,44.875
55,0.8126040131007498,0.8939317470057137,0.8298979591836735,0.2652551,0.73474485,0.40098804,0.22895409,0.5916012,44.875
56,0.8304537449497567,0.9123930623401254,0.8418367346938775,0.26056123,0.7394388,0.41397154,0.22895409,0.58080083,44.875
57,0.8538544892381006,0.8522799448557243,0.8565306122448979,0.27035716,0.72964287,0.39153072,0.22895409,0.60158956,44.875
58,0.8707630310226395,0.9305351544756911,0.8644387755102041,0.26841837,0.7315816,0.3953356,0.22895409,0.5975037,44.875
59,0.8524898198248452,0.919295404378073,0.8541326530612245,0.2592347,0.74076533,0.4134298,0.22895409,0.5811766,44.875
60,0.8673026958538199,0.8963980827004757,0.8612755102040817,0.27260205,0.727398,0.3891783,0.22895409,0.6019472,44.875
61,0.8073922893640081,0.8780737674218457,0.8371938775510205,0.27015308,0.72984695,0.39797032,0.22895409,0.59312093,44.875
62,0.8517984365163481,0.8864762648518993,0.859642857142857,0.2744898,0.7255102,0.37864226,0.22895409,0.6126735,44.875
63,0.8558275625752059,0.945815848401055,0.8633673469387755,0.27030614,0.7296939,0.38712552,0.22895409,0.60310614,44.875
64,0.8875323813242595,0.9496118942696172,0.8775,0.27209184,0.7279082,0.38516715,0.22895409,0.6057671,44.875
65,0.8652216688315311,0.9310044466048817,0.8705612244897959,0.2713265,0.72867346,0.38724735,0.22895409,0.6058731,44.875
66,0.8806626078779813,0.9435218943493056,0.8753061224489797,0.26867348,0.7313265,0.39347842,0.22895409,0.6003445,44.875
67,0.8831833945604793,0.9312780243686697,0.878061224489796,0.26816326,0.7318367,0.39682725,0.22895409,0.5974465,44.875
68,0.9082543946392763,0.9357224237810583,0.8955612244897959,0.27214286,0.7278571,0.3867405,0.22895409,0.6055629,44.875
69,0.9188197132816422,0.947671961219864,0.8983673469387754,0.26556122,0.7344388,0.3991069,0.22895409,0.59538686,44.875
70,0.9292383555530763,0.9150520922152539,0.9075,0.2675,0.7325,0.39505836,0.22895409,0.59761757,44.875
71,0.9137030873615514,0.9282304324984517,0.8940816326530613,0.26239794,0.737602,0.40759143,0.22895409,0.5859298,44.875
72,0.9330032353433368,0.9517357755636828,0.9111734693877551,0.26591837,0.7340816,0.39843932,0.22895409,0.5930667,44.875
73,0.9438267019420029,0.9543831411518141,0.9189795918367346,0.267449,0.73255104,0.398328,0.22895409,0.5924549,44.875
74,0.9396123564615224,0.9424654431862554,0.9174489795918368,0.26484692,0.735153,0.40248716,0.22895409,0.59070593,44.875
75,0.9443478690328534,0.950691775725426,0.9188265306122448,0.25887755,0.7411224,0.41841546,0.22895409,0.5727991,44.875
76,0.9473572265298154,0.978003886764304,0.9189285714285714,0.25964284,0.74035716,0.41783646,0.22895409,0.57484174,44.875
77,0.9579347353154459,0.9660318434285077,0.9288265306122448,0.2561735,0.7438265,0.42335114,0.22895409,0.56888056,44.875
78,0.9677098051994167,0.9575487074370141,0.9430102040816327,0.26474488,0.7352551,0.40713158,0.22895409,0.585175,44.875
79,0.965688028432771,0.9768291224325141,0.9366326530612246,0.26265305,0.73734695,0.41186664,0.22895409,0.57966703,44.875
80,0.9633031500768992,0.9697481771310633,0.9356632653061224,0.2642347,0.7357653,0.40464386,0.22895409,0.58788455,44.875
81,0.9689933858744592,0.9766859485691972,0.9416836734693877,0.2647959,0.7352041,0.40465438,0.22895409,0.5885794,44.875
82,0.9753910223206814,0.9853495525504228,0.9501530612244897,0.26765308,0.73234695,0.3994947,0.22895409,0.59332263,44.875
83,0.9767568466875849,0.98618174079357,0.9498469387755102,0.26775512,0.73224485,0.3997979,0.22895409,0.59358937,44.875
84,0.9722082015156707,0.9840948244562138,0.9475,0.26841837,0.7315816,0.39766532,0.22895409,0.59447527,44.875
85,0.9854459195626708,0.9849049956569899,0.959795918367347,0.2672449,0.7327551,0.4001607,0.22895409,0.5916895,44.875
86,0.9877609591278917,0.9921233972698802,0.9645408163265305,0.26627553,0.73372453,0.4016167,0.22895409,0.5906492,44.875
87,0.9919350700061359,0.9927392839212998,0.9684693877551019,0.26581633,0.73418367,0.40263683,0.22895409,0.5887882,44.875
88,0.9942789327868025,0.9944509279442028,0.974795918367347,0.26535714,0.73464286,0.40380514,0.22895409,0.58801866,44.875
89,0.9947592537991378,0.9946582209922987,0.9767346938775511,0.26688775,0.7331123,0.39921546,0.22895409,0.5915405,44.875
90,0.9965030162006232,0.9961559100797679,0.9798469387755102,0.26602042,0.7339796,0.40250155,0.22895409,0.58882815,44.875
91,0.994704252962411,0.9950114671405461,0.9766836734693878,0.26561224,0.73438776,0.4040966,0.22895409,0.5868918,44.875
92,0.9966630700698866,0.9970044147295779,0.9812244897959184,0.26688775,0.7331123,0.40117404,0.22895409,0.5896295,44.875
93,0.9957835905935979,0.996445210337161,0.982704081632653,0.26765308,0.73234695,0.39866093,0.22895409,0.59214336,44.875
94,0.9970133637211229,0.9981419407278725,0.9842857142857143,0.26755103,0.73244894,0.399689,0.22895409,0.59206355,44.875
95,0.9972196049056093,0.9990495979727306,0.9852551020408162,0.26734695,0.732653,0.39961368,0.22895409,0.59244174,44.875
96,0.9986731187594131,0.9989235311461563,0.9895408163265306,0.2677041,0.73229593,0.39858222,0.22895409,0.592942,44.875
97,0.9974377993290249,0.9986634525735323,0.9881632653061224,0.2679082,0.73209184,0.39906743,0.22895409,0.5927046,44.875
98,0.9992097076237758,0.9976403031341392,0.9911734693877551,0.26714286,0.7328571,0.40011537,0.22895409,0.5917576,44.875
99,0.9995144674035175,0.9996355696515232,0.9938265306122449,0.2672449,0.7327551,0.39974606,0.22895409,0.59185386,44.875
100,1.0,0.9995144674035175,1.0,0.2669898,0.7330102,0.40004486,0.22895409,0.59146965,44.875
