sample_id,group,epoch,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
54,3,0,0.20589693120512556,,0.5714285714285714,0.1122449,0.8877551,0.60714287,0.14285715,0.41233712,28
76,3,0,0.438296583764314,,0.6224489795918368,0.63265306,0.36734694,0.45614034,0.5816327,0.5375758,114
83,2,0,0.4618667771677199,,0.6632653061224489,0.13265306,0.86734694,0.6285714,0.17857143,0.39835647,35
136,2,0,0.13690124233996606,,0.5612244897959183,0.08163265,0.9183673,0.27272725,0.05612245,0.69555944,11
151,2,0,-0.2716748081505152,,0.3979591836734694,0.05102041,0.9489796,0.6875,0.08163265,0.3357509,16
157,3,0,-0.4021254461050476,,0.21428571428571427,0.030612245,0.96938777,0.9375,0.24489796,0.08294889,48
171,3,0,-0.310620054347393,,0.336734693877551,0.040816326,0.9591837,0.6923077,0.06632653,0.28393292,13
249,3,0,0.19241367769286552,,0.6020408163265306,0.4489796,0.5510204,0.4883721,0.4387755,0.52141535,86
253,3,0,-0.21450007570384655,,0.3877551020408163,0.2857143,0.71428573,0.6781609,0.44387755,0.3279503,87
317,3,0,0.31685964506849207,,0.6530612244897959,0.7244898,0.2755102,0.43199998,0.6377551,0.5666318,125
344,2,0,0.16895504785279986,,0.5918367346938775,0.2244898,0.7755102,0.5849056,0.27040815,0.4229056,53
346,3,0,0.21723497677087233,,0.5816326530612245,0.3265306,0.6734694,0.44827586,0.29591838,0.54384845,58
376,2,0,0.515147941253815,,0.7448979591836735,0.3265306,0.6734694,0.5294118,0.3469388,0.4690493,68
413,2,0,-0.3985958928671039,,0.35714285714285715,0.2857143,0.71428573,0.46153843,0.26530612,0.5472334,52
484,1,0,0.2849429033620477,,0.6632653061224489,0.36734694,0.63265306,0.26530612,0.25,0.71811134,49
529,0,0,-0.38594299101913315,,0.32653061224489793,0.29591838,0.70408165,0.3695652,0.23469388,0.5860128,46
576,0,0,-0.15631808365673486,,0.3979591836734694,0.15306123,0.8469388,0.7692308,0.33163264,0.25498256,65
613,0,0,0.20575349233797385,,0.5714285714285714,0.3877551,0.6122449,0.5189873,0.4030612,0.4650659,79
887,1,0,0.4820374694196304,,0.6326530612244898,0.06122449,0.93877554,0.25,0.040816326,0.71000516,8
921,0,0,0.15795169297707368,,0.5612244897959183,0.1632653,0.8367347,0.75,0.3265306,0.24209516,64
1092,1,0,-0.25505183721282343,,0.2857142857142857,0.06122449,0.93877554,0.84615386,0.19897959,0.1730101,39
1111,0,0,0.20637115857613006,,0.5612244897959183,0.030612245,0.96938777,0.7692308,0.06632653,0.3065414,13
1150,2,0,0.5290901991409606,,0.7653061224489796,0.10204082,0.8979592,0.76744187,0.21938775,0.2678513,43
1247,3,0,0.39012024958362884,,0.6530612244897959,0.4489796,0.5510204,0.443038,0.4030612,0.5794789,79
1259,2,0,-0.10976738997043566,,0.41836734693877553,0.030612245,0.96938777,0.5,0.030612245,0.39091572,6
1262,2,0,-0.07479380662846943,,0.4897959183673469,0.39795917,0.6020408,0.26415092,0.27040815,0.75081,53
1275,2,0,0.3620269505693726,,0.6326530612244898,0.14285715,0.85714287,0.7307692,0.26530612,0.27886122,52
1335,3,0,-0.22743666775573954,,0.35714285714285715,0.040816326,0.9591837,0.84615386,0.13265306,0.22118264,26
1400,2,0,-0.7473037477388457,,0.15306122448979592,0.52040815,0.47959185,0.28169012,0.3622449,0.68977034,71
1513,1,0,0.31943995091203214,,0.6122448979591837,0.35714287,0.64285713,0.3,0.25510204,0.6849734,50
1731,0,0,-0.391910047892644,,0.3673469387755102,0.14285715,0.85714287,0.6956522,0.23469388,0.28195125,46
1753,0,0,0.2945533074612117,,0.6122448979591837,0.1122449,0.8877551,0.45,0.10204082,0.49713248,20
