epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,-0.0327400124828038,,0.47734693877551015,0.16551019,0.8344898,0.6017516,0.20173469,0.4015184,39.54
0,1,-0.02080271743973194,,0.4704081632653061,0.13510205,0.86489797,0.66246307,0.20591837,0.345035,40.36
0,2,0.05613633063110592,,0.5120408163265305,0.2334694,0.76653063,0.53631836,0.2417347,0.46270633,47.38
0,3,-0.05965576529899956,,0.43673469387755104,0.23081632,0.76918364,0.5905775,0.2705102,0.41324434,53.02
1,0,0.01315649938412784,0.6287517391798696,0.4910204081632653,0.18897958,0.81102043,0.5334626,0.20173469,0.46032047,39.54
1,1,-0.14363703857738483,0.6528660936347436,0.42857142857142855,0.15306123,0.8469388,0.6166463,0.20591837,0.38220963,40.36
1,2,0.08113050921568155,0.6837922329671229,0.526734693877551,0.25938776,0.74061227,0.45423758,0.2417347,0.53556836,47.38
1,3,-0.17930180585313032,0.6967153492768611,0.3902040816326531,0.22204083,0.7779592,0.5781099,0.2705102,0.42327496,53.02
2,0,0.2820881527088127,0.6930931915220603,0.6075510204081632,0.20285715,0.79714286,0.4712831,0.20173469,0.51937693,39.54
2,1,-0.0649102630509447,0.8573806695806361,0.4632653061224489,0.16714285,0.83285713,0.5625712,0.20591837,0.43416566,40.36
2,2,0.25488538918842957,0.7983989126818071,0.6063265306122448,0.2634694,0.7365306,0.4331412,0.2417347,0.556386,47.38
2,3,-0.10570615751181378,0.8898132293929701,0.43693877551020405,0.24367347,0.7563265,0.5346762,0.2705102,0.4655661,53.02
3,0,0.3120921374057901,0.9339861169838136,0.6128571428571429,0.20877552,0.79122454,0.4553648,0.20173469,0.5354152,39.54
3,1,0.001963822087475838,0.9160440908990084,0.48775510204081635,0.18428572,0.81571424,0.52057415,0.20591837,0.47135627,40.36
3,2,0.3075524388591829,0.9371440357747076,0.6177551020408163,0.26040816,0.73959184,0.4397083,0.2417347,0.55135983,47.38
3,3,0.00042215652367936786,0.9181114519997768,0.4838775510204082,0.25857145,0.7414286,0.5096261,0.2705102,0.49130246,53.02
4,0,0.27939779707856777,0.83302641448019,0.5997959183673469,0.20102042,0.7989796,0.47872052,0.20173469,0.5172198,39.54
4,1,0.29997979105738354,0.6452678470574869,0.6089795918367347,0.24081632,0.75918365,0.40199852,0.20591837,0.5818775,40.36
4,2,0.3090662926631019,0.8286341272940259,0.6218367346938776,0.23979591,0.7602041,0.48086125,0.2417347,0.51366556,47.38
4,3,0.32637993768378104,0.6719353887591741,0.6332653061224489,0.2965306,0.7034694,0.44465777,0.2705102,0.5547963,53.02
5,0,0.36294862497908187,0.8792448179200791,0.6285714285714286,0.20612246,0.79387754,0.4655115,0.20173469,0.5307335,39.54
5,1,0.25369474615304927,0.868757006590219,0.5885714285714285,0.22102042,0.77897954,0.43434402,0.20591837,0.5551752,40.36
5,2,0.3351657595486457,0.8491706205324769,0.6226530612244897,0.26285714,0.73714286,0.44129112,0.2417347,0.55421627,47.38
5,3,0.24455045816405574,0.8699124460584646,0.5708163265306123,0.28163266,0.71836734,0.46180564,0.2705102,0.53753215,53.02
6,0,0.3647824430826606,0.8423783757938943,0.6322448979591837,0.2012245,0.7987755,0.47527412,0.20173469,0.52565485,39.54
6,1,0.5062072054124266,0.6294657539704676,0.7044897959183674,0.28734693,0.71265304,0.30392218,0.20591837,0.679388,40.36
6,2,0.3816906023635538,0.7885058929467921,0.650204081632653,0.23714286,0.76285714,0.48009562,0.2417347,0.5089225,47.38
6,3,0.5498084772370487,0.5810237142134086,0.7226530612244898,0.33265305,0.66734695,0.38506237,0.2705102,0.60983086,53.02
7,0,0.4660159217142538,0.8963981544199093,0.6755102040816326,0.21612245,0.78387755,0.4356456,0.20173469,0.56033444,39.54
7,1,0.5807391564200847,0.890119898955287,0.7328571428571429,0.3022449,0.6977551,0.25461432,0.20591837,0.72802216,40.36
7,2,0.4925488927316339,0.8779666743698651,0.687142857142857,0.24265307,0.7573469,0.45746765,0.2417347,0.5295991,47.38
7,3,0.6358080150451434,0.8789528643944888,0.7606122448979592,0.34489796,0.655102,0.35025653,0.2705102,0.6458586,53.02
8,0,0.44886232259401226,0.9100065503749333,0.6624489795918368,0.21693878,0.7830612,0.444553,0.20173469,0.5486698,39.54
8,1,0.44770942473045444,0.7011887894556494,0.6508163265306122,0.2642857,0.73571426,0.32274017,0.20591837,0.6635576,40.36
8,2,0.4213644542549546,0.8731363545808796,0.6544897959183673,0.24836735,0.7516327,0.45602992,0.2417347,0.5328043,47.38
8,3,0.45709392855150655,0.7138379618930744,0.6644897959183673,0.30040815,0.6995918,0.42580125,0.2705102,0.56902266,53.02
9,0,0.5390375252014121,0.8469654232641904,0.693265306122449,0.21877553,0.7812245,0.41872346,0.20173469,0.5686898,39.54
9,1,0.3429007842667262,0.8313887504228343,0.6114285714285714,0.24102041,0.75897956,0.3746167,0.20591837,0.60767454,40.36
9,2,0.44935568854640645,0.8692633139159608,0.660204081632653,0.25836736,0.74163264,0.44824833,0.2417347,0.5382404,47.38
9,3,0.3487904437839173,0.8504265075026497,0.6093877551020408,0.28061223,0.71938777,0.46272537,0.2705102,0.53523004,53.02
10,0,0.4229948760449123,0.6379774800978573,0.6453061224489796,0.21938775,0.78061223,0.43518907,0.20173469,0.5600012,39.54
10,1,0.5662286574918918,0.5584549632090117,0.7208163265306122,0.2932653,0.7067347,0.26314563,0.20591837,0.7213996,40.36
10,2,0.43965586014493857,0.5991759009458311,0.6638775510204081,0.22285715,0.7771429,0.48326147,0.2417347,0.50408775,47.38
10,3,0.5602767413876913,0.6554360940002709,0.7171428571428571,0.34489796,0.655102,0.3366967,0.2705102,0.6516228,53.02
11,0,0.41557930974029594,0.7904505414817236,0.6569387755102041,0.2267347,0.7732653,0.41751075,0.20173469,0.5747054,39.54
11,1,0.49491757843316947,0.8191105515224442,0.6863265306122449,0.2812245,0.7187755,0.28369543,0.20591837,0.69635576,40.36
11,2,0.36886544637378577,0.730826548606387,0.6322448979591837,0.2589796,0.74102044,0.42042828,0.2417347,0.5626072,47.38
11,3,0.48797574289379947,0.8091990214281729,0.6836734693877551,0.31489795,0.685102,0.39588755,0.2705102,0.59860706,53.02
12,0,0.5523376921566218,0.7869575414260715,0.7069387755102041,0.22265306,0.77734697,0.41458237,0.20173469,0.5753819,39.54
12,1,0.6137099825482711,0.7890755365012073,0.7459183673469387,0.29734695,0.70265305,0.27264968,0.20591837,0.7115934,40.36
12,2,0.5302266493477515,0.6855868163743436,0.7063265306122449,0.2144898,0.7855102,0.5206163,0.2417347,0.46753,47.38
12,3,0.6381550892906948,0.7722932527950657,0.7657142857142857,0.3322449,0.6677551,0.37826335,0.2705102,0.6176951,53.02
13,0,0.3561036266126911,0.6856273340323357,0.6157142857142857,0.21693878,0.7830612,0.4427719,0.20173469,0.55271757,39.54
