epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,-0.014385569755286274,,0.4993877551020408,0.1812245,0.8187755,0.55744624,0.20091838,0.44470075,39.38
0,1,0.022380163158445283,,0.5071428571428571,0.18979591,0.8102041,0.46810502,0.1727551,0.52411836,33.86
0,2,0.05845902029761433,,0.5236734693877552,0.23306122,0.7669388,0.5703695,0.26867345,0.44084287,52.66
0,3,0.013475685878895853,,0.5173469387755102,0.25040817,0.7495918,0.5086858,0.2522449,0.48909545,49.44
1,0,0.12827894078365434,0.1474841460202778,0.5573469387755102,0.18612246,0.8138776,0.5615557,0.20091838,0.44573843,39.38
1,1,0.012545844912532895,0.3512536162705934,0.5244897959183673,0.13693878,0.8630612,0.63027525,0.1727551,0.38861617,33.86
1,2,0.1131754337033525,0.13476138894429882,0.5579591836734693,0.302449,0.697551,0.46692443,0.26867345,0.5330502,52.66
1,3,0.05104392596319812,0.39842985370809475,0.5420408163265307,0.22755103,0.77244896,0.5217116,0.2522449,0.4804026,49.44
2,0,0.21556085393938912,0.8840249583628844,0.5942857142857143,0.18979591,0.8102041,0.5388453,0.20091838,0.46924695,39.38
2,1,0.01710150092955373,0.9192071164697988,0.5251020408163265,0.13714285,0.8628571,0.6308593,0.1727551,0.39190847,33.86
2,2,0.19895005936775334,0.8857838376272024,0.5914285714285714,0.30571428,0.69428575,0.4520043,0.26867345,0.54693836,52.66
2,3,0.04040959765397764,0.9167261559223714,0.5406122448979592,0.22489795,0.775102,0.5222053,0.2522449,0.47923362,49.44
3,0,0.1971330395492832,0.8970959048203428,0.5875510204081632,0.19285715,0.80714285,0.52360857,0.20091838,0.4810096,39.38
3,1,-0.08849464096454669,0.7078866731942768,0.47775510204081634,0.1912245,0.8087755,0.43581578,0.1727551,0.5668916,33.86
3,2,0.18254074859151,0.9287348851293739,0.583469387755102,0.30734694,0.69265306,0.44520393,0.26867345,0.5518975,52.66
3,3,-0.09433314473778578,0.7233093259170127,0.4816326530612245,0.28285715,0.7171429,0.40770787,0.2522449,0.58837086,49.44
4,0,0.17717653632627822,0.8977788888149297,0.5746938775510204,0.20061225,0.79938775,0.49967644,0.20091838,0.5024584,39.38
4,1,-0.08272508347345185,0.5858028034329702,0.4546938775510204,0.24244899,0.757551,0.2667577,0.1727551,0.728014,33.86
4,2,0.13789090677270519,0.8670448246459849,0.5536734693877551,0.2934694,0.70653063,0.45079276,0.26867345,0.54922736,52.66
4,3,-0.12151850731393798,0.604655441855133,0.44877551020408163,0.32734695,0.672653,0.33905715,0.2522449,0.6528832,49.44
5,0,0.14039499876483197,0.913468136365228,0.5593877551020409,0.2,0.8,0.5035021,0.20091838,0.49692562,39.38
5,1,-0.02391575357202623,0.8192982333112863,0.47836734693877553,0.23714285,0.76285714,0.2828209,0.1727551,0.71609205,33.86
5,2,0.12479697822119867,0.8788323119954736,0.5471428571428572,0.3122449,0.6877551,0.4268472,0.26867345,0.5685012,52.66
5,3,-0.0981772745021476,0.8339798464563912,0.45265306122448984,0.2942857,0.7057143,0.42065823,0.2522449,0.5791191,49.44
6,0,0.20512682386503997,0.8641568583700564,0.5816326530612245,0.21816327,0.7818367,0.44486272,0.20091838,0.5456851,39.38
6,1,-0.04367774067846584,0.8690297954402378,0.46408163265306124,0.2432653,0.75673467,0.26575488,0.1727551,0.7287973,33.86
6,2,0.19534480313015481,0.8690952991895703,0.5812244897959183,0.34408164,0.65591836,0.35380742,0.26867345,0.63771975,52.66
6,3,-0.08760417247726891,0.8895279108128998,0.45673469387755106,0.322449,0.67755103,0.36206588,0.2522449,0.6325286,49.44
7,0,0.2367698204623513,0.9564981153726622,0.5924489795918367,0.2179592,0.7820408,0.446781,0.20091838,0.54481506,39.38
7,1,0.01263600793695065,0.9535766800277315,0.4808163265306123,0.25,0.75,0.2432578,0.1727551,0.7477049,33.86
7,2,0.23656444952902123,0.9656227317863454,0.5912244897959184,0.33244896,0.66755104,0.38479993,0.26867345,0.60551053,52.66
7,3,-0.029669660288949625,0.9573245144992788,0.47204081632653067,0.31755102,0.682449,0.36053386,0.2522449,0.6370532,49.44
8,0,0.25829288622907187,0.8856442556718119,0.6010204081632653,0.20285715,0.79714286,0.48122677,0.20091838,0.51313007,39.38
8,1,0.03807986357369968,0.8194061312146882,0.4957142857142857,0.24081632,0.75918365,0.29787773,0.1727551,0.7043131,33.86
8,2,0.25213684067926273,0.876102773449509,0.5910204081632653,0.32877553,0.67122453,0.3796531,0.26867345,0.6149139,52.66
8,3,-0.02594133350333495,0.8519697822119867,0.4757142857142857,0.3177551,0.6822449,0.346986,0.2522449,0.6478722,49.44
9,0,0.3538265505343098,0.9251837212823435,0.6328571428571429,0.1955102,0.80448985,0.49997687,0.20091838,0.49612603,39.38
9,1,0.026071575994708697,0.9391458374837636,0.48387755102040814,0.23551022,0.7644898,0.30740666,0.1727551,0.6931939,33.86
9,2,0.36459836320314926,0.9211470009323526,0.6344897959183673,0.3022449,0.6977551,0.42304334,0.26867345,0.5726544,52.66
9,3,-0.05745571324976691,0.9441023516005387,0.4602040816326531,0.31959182,0.6804082,0.35068688,0.2522449,0.64456385,49.44
10,0,0.396542613296783,0.93749036170501,0.653061224489796,0.19346939,0.8065306,0.5107982,0.20091838,0.4886154,39.38
10,1,0.05249875287873837,0.8712362358453728,0.5028571428571429,0.22142857,0.77857137,0.34188092,0.1727551,0.6572915,33.86
10,2,0.41180071575383953,0.9250750170975249,0.6548979591836734,0.30591837,0.69408166,0.4331564,0.26867345,0.5641436,52.66
10,3,0.02957017746575397,0.8568509431105515,0.49897959183673474,0.2987755,0.7012245,0.36781716,0.2522449,0.6290144,49.44
11,0,0.386057327733905,0.8765084110957934,0.6385714285714286,0.20571429,0.7942857,0.48217624,0.20091838,0.51868564,39.38
11,1,0.03569431583644782,0.7875543832527154,0.4912244897959184,0.24428572,0.75571424,0.2861341,0.1727551,0.7062095,33.86
11,2,0.41890588019667063,0.8899121273742883,0.6581632653061225,0.30612245,0.6938776,0.41978955,0.26867345,0.57589924,52.66
11,3,-0.03695820350787719,0.7561569539959677,0.4695918367346939,0.31408164,0.68591833,0.36389694,0.2522449,0.62642205,49.44
12,0,0.3864594346914869,0.7626527902844075,0.6477551020408163,0.19693878,0.80306125,0.49956313,0.20091838,0.496873,39.38
12,1,0.09770389436524317,0.7705508849381221,0.506734693877551,0.2502041,0.7497959,0.25677454,0.1727551,0.73029256,33.86
12,2,0.406207141661819,0.7574574026408689,0.6504081632653061,0.2879592,0.7120408,0.45544532,0.26867345,0.5407099,52.66
12,3,0.023596076150100807,0.8018008909147416,0.4742857142857143,0.32816327,0.6718367,0.33153844,0.2522449,0.66367394,49.44
13,0,0.40657300639896726,0.8632791400043032,0.6557142857142857,0.2044898,0.7955102,0.49296555,0.20091838,0.5053331,39.38
13,1,0.011412346898931376,0.78116638111707,0.47244897959183674,0.25,0.75,0.24753943,0.1727551,0.7329221,33.86
13,2,0.4400455498091466,0.8232606204527887,0.663061224489796,0.2832653,0.7167347,0.464958,0.26867345,0.52875894,52.66
13,3,-0.08018541864227142,0.8237939580361625,0.4387755102040816,0.33755103,0.66244894,0.32568154,0.2522449,0.6660829,49.44
14,0,0.3836989058801967,0.9167005873024727,0.646734693877551,0.20795919,0.79204077,0.47726887,0.20091838,0.51723456,39.38
14,1,-0.020482113970148777,0.8701115795009922,0.46183673469387754,0.24836735,0.7516327,0.26126683,0.1727551,0.7234051,33.86
14,2,0.43643938484495726,0.8768095434408562,0.6624489795918368,0.29020408,0.7097959,0.45141193,0.26867345,0.5433276,52.66
14,3,-0.08052323393355577,0.880072380680705,0.43897959183673474,0.3342857,0.66571426,0.3351983,0.2522449,0.65720296,49.44
15,0,0.39288642032369375,0.8890956179426085,0.6526530612244897,0.21877553,0.7812245,0.4531107,0.20091838,0.5371403,39.38
15,1,0.12188577484879153,0.7624750217150508,0.5067346938775511,0.24551019,0.75448984,0.2638956,0.1727551,0.7191045,33.86
15,2,0.4103351528819259,0.8403537330632502,0.6493877551020408,0.3187755,0.6812245,0.40620986,0.26867345,0.5861824,52.66
15,3,-0.03068252994286352,0.7629750094193934,0.4485714285714286,0.3232653,0.6767347,0.3554531,0.2522449,0.63434255,49.44
16,0,0.3549294041708835,0.8516559379706589,0.6422448979591837,0.2144898,0.7855102,0.46761975,0.20091838,0.5266595,39.38
16,1,0.0437764917558131,0.8011690024094014,0.47714285714285715,0.2467347,0.7532653,0.25320628,0.1727551,0.7259544,33.86
16,2,0.4083719210448724,0.8112493684705433,0.6504081632653061,0.2767347,0.7232653,0.4763299,0.26867345,0.5190152,52.66
16,3,-0.06932757452844472,0.8186421758082382,0.43183673469387757,0.337551,0.66244894,0.33376867,0.2522449,0.6589565,49.44
17,0,0.4009513821928616,0.7869936329080636,0.6563265306122449,0.2,0.8,0.49952367,0.20091838,0.49852988,39.38
