epoch,group,final_spearman,previous_spearman,topk_final_overlap,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
0,0,-0.02180207663572321,,0.48653061224489796,0.23714286,0.76285714,0.41530696,0.20510204,0.57023793,40.2
0,1,0.026722403945748402,,0.5077551020408163,0.20755102,0.79244894,0.47649556,0.20418367,0.52733076,40.02
0,2,-0.08279974937431049,,0.4548979591836735,0.24306121,0.75693876,0.5192196,0.25816327,0.48015362,50.6
0,3,-0.04714395798098299,,0.4761224489795919,0.24836735,0.7516327,0.484505,0.24836735,0.5108462,48.68
1,0,0.3290556880624431,0.511301856740378,0.6361224489795919,0.22959185,0.77040815,0.43801835,0.20510204,0.55711085,40.2
1,1,0.3536770719758801,0.47100594073331364,0.6383673469387755,0.20877552,0.79122454,0.45880622,0.20418367,0.53664005,40.02
1,2,0.35698035959998464,0.43495713775823286,0.639795918367347,0.21387756,0.78612244,0.57641965,0.25816327,0.4284252,50.6
1,3,0.33686227967721144,0.38162338849395444,0.6234693877551021,0.23612246,0.7638776,0.5188594,0.24836735,0.48115715,48.68
2,0,0.5996056918171564,0.7731987566227453,0.7481632653061224,0.22816326,0.7718367,0.4399225,0.20510204,0.5573132,40.2
2,1,0.35328574214177016,0.6885780723587223,0.6463265306122449,0.18081632,0.81918365,0.5317108,0.20418367,0.46354085,40.02
2,2,0.5951664289300258,0.6835436193523117,0.7438775510204081,0.2467347,0.7532653,0.5078327,0.25816327,0.4907517,50.6
2,3,0.35373745906015663,0.6420142043740509,0.6383673469387755,0.23591837,0.76408166,0.5252361,0.24836735,0.47535014,48.68
3,0,0.5763839699097132,0.9321127983880048,0.7365306122448979,0.22897959,0.7710204,0.43711612,0.20510204,0.55937785,40.2
3,1,0.24195720740463308,0.8706926420540863,0.6187755102040816,0.19714285,0.80285716,0.49401775,0.20418367,0.5069616,40.02
3,2,0.5212556000924384,0.9215807281913156,0.7183673469387755,0.25346938,0.7465306,0.48742735,0.25816327,0.51059604,50.6
3,3,0.2450206650338741,0.8743816311931166,0.6083673469387755,0.26408163,0.73591834,0.46564728,0.24836735,0.53119016,48.68
4,0,0.6606660663484449,0.8825633800572161,0.7726530612244897,0.2422449,0.7577551,0.41277528,0.20510204,0.5828628,40.2
4,1,0.280534325717792,0.7372485237749922,0.6255102040816327,0.16897959,0.8310204,0.5571764,0.20418367,0.4432272,40.02
4,2,0.5929188056323662,0.8646227796858689,0.7506122448979592,0.28857145,0.7114285,0.42777324,0.25816327,0.5661241,50.6
4,3,0.31570741658631435,0.7937130139199052,0.6353061224489795,0.2355102,0.7644898,0.5174575,0.24836735,0.48665687,48.68
5,0,0.7129762449298345,0.9491139462423002,0.7953061224489795,0.23857144,0.7614286,0.41861144,0.20510204,0.5792647,40.2
5,1,0.3181997147160309,0.7622552733705743,0.6465306122448979,0.16285715,0.8371429,0.5734031,0.20418367,0.43304393,40.02
5,2,0.6524095976539777,0.9282692506912956,0.7636734693877552,0.28591835,0.71408165,0.42343304,0.25816327,0.5709075,50.6
5,3,0.36033510506897015,0.8453412490337798,0.6538775510204081,0.2365306,0.7634694,0.5106211,0.24836735,0.4910051,48.68
6,0,0.6375415534429313,0.9263030863262915,0.7544897959183673,0.2287755,0.7712245,0.44353917,0.20510204,0.5552307,40.2
6,1,0.31890358181571904,0.3389965003378641,0.6122448979591837,0.2769388,0.7230612,0.29656085,0.20418367,0.68596953,40.02
