epoch,mask_method,group,count,sum
40,foreground_rescue_20,2,50,38
40,foreground_rescue_20,3,50,3
40,foreground_rescue_5,0,50,1
40,foreground_rescue_5,1,50,28
40,foreground_rescue_5,2,50,38
40,foreground_rescue_5,3,50,3
40,random,0,50,1
40,random,1,50,28
40,random,2,50,38
40,random,3,50,3
40,random_rescue_10,0,50,1
40,random_rescue_10,1,50,28
40,random_rescue_10,2,50,38
40,random_rescue_10,3,50,3
40,random_rescue_20,0,50,1
40,random_rescue_20,1,50,28
40,random_rescue_20,2,50,38
40,random_rescue_20,3,50,3
40,random_rescue_5,0,50,1
40,random_rescue_5,1,50,28
40,random_rescue_5,2,50,38
40,random_rescue_5,3,50,3
40,student,0,50,1
40,student,1,50,28
40,student,2,50,38
40,student,3,50,3
60,foreground_rescue_10,0,50,3
60,foreground_rescue_10,1,50,30
60,foreground_rescue_10,2,50,36
60,foreground_rescue_10,3,50,4
60,foreground_rescue_20,0,50,3
60,foreground_rescue_20,1,50,30
60,foreground_rescue_20,2,50,36
60,foreground_rescue_20,3,50,4
60,foreground_rescue_5,0,50,3
60,foreground_rescue_5,1,50,30
60,foreground_rescue_5,2,50,36
60,foreground_rescue_5,3,50,4
60,random,0,50,3
60,random,1,50,30
60,random,2,50,36
60,random,3,50,4
60,random_rescue_10,0,50,3
60,random_rescue_10,1,50,30
60,random_rescue_10,2,50,36
60,random_rescue_10,3,50,4
60,random_rescue_20,0,50,3
60,random_rescue_20,1,50,30
60,random_rescue_20,2,50,36
60,random_rescue_20,3,50,4
60,random_rescue_5,0,50,3
60,random_rescue_5,1,50,30
60,random_rescue_5,2,50,36
60,random_rescue_5,3,50,4
60,student,0,50,3
60,student,1,50,30
60,student,2,50,36
60,student,3,50,4
80,foreground_rescue_10,0,50,2
80,foreground_rescue_10,1,50,27
80,foreground_rescue_10,2,50,37
80,foreground_rescue_10,3,50,4
80,foreground_rescue_20,0,50,2
80,foreground_rescue_20,1,50,27
80,foreground_rescue_20,2,50,37
80,foreground_rescue_20,3,50,4
80,foreground_rescue_5,0,50,2
80,foreground_rescue_5,1,50,27
80,foreground_rescue_5,2,50,37
80,foreground_rescue_5,3,50,4
80,random,0,50,2
80,random,1,50,27
80,random,2,50,37
80,random,3,50,4
80,random_rescue_10,0,50,2
80,random_rescue_10,1,50,27
80,random_rescue_10,2,50,37
80,random_rescue_10,3,50,4
80,random_rescue_20,0,50,2
80,random_rescue_20,1,50,27
80,random_rescue_20,2,50,37
80,random_rescue_20,3,50,4
80,random_rescue_5,0,50,2
80,random_rescue_5,1,50,27
80,random_rescue_5,2,50,37
80,random_rescue_5,3,50,4
80,student,0,50,2
80,student,1,50,27
80,student,2,50,37
80,student,3,50,4
100,foreground_rescue_10,0,50,2
100,foreground_rescue_10,1,50,28
100,foreground_rescue_10,2,50,37
100,foreground_rescue_10,3,50,5
100,foreground_rescue_20,0,50,2
100,foreground_rescue_20,1,50,28
100,foreground_rescue_20,2,50,37
100,foreground_rescue_20,3,50,5
100,foreground_rescue_5,0,50,2
100,foreground_rescue_5,1,50,28
100,foreground_rescue_5,2,50,37
100,foreground_rescue_5,3,50,5
100,random,0,50,2
100,random,1,50,28
100,random,2,50,37
100,random,3,50,5
100,random_rescue_10,0,50,2
100,random_rescue_10,1,50,28
100,random_rescue_10,2,50,37
100,random_rescue_10,3,50,5
100,random_rescue_20,0,50,2
100,random_rescue_20,1,50,28
100,random_rescue_20,2,50,37
100,random_rescue_20,3,50,5
100,random_rescue_5,0,50,2
100,random_rescue_5,1,50,28
100,random_rescue_5,2,50,37
100,random_rescue_5,3,50,5
100,student,0,50,2
100,student,1,50,28
100,student,2,50,37
100,student,3,50,5
